arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.403622500016354,14.403622500016354,space,6.168341700016754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
30,46,51,74,0,0,0,0,,,,,20.59691560000647,20.59691560000647,25.596428999997443,25.596428999997443,25.596428999997443,26.61248889999115,None,26.61248889999115,26.61248889999115,26.61248889999115,26.61248889999115,26.61248889999115,26.61248889999115,i,0.7633922999957576,27.40700989999459,27.40700989999459,27.40700989999459,27.40700989999459,27.40700989999459,27.40700989999459,27.697985100006917,29.580756400013342,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,29.601597600005334,31.823124999995343,31.823124999995343,31.823124999995343,31.823124999995343,31.823124999995343,31.823124999995343,31.823124999995343,51,30,46,74,46,70,31.823124999995343,33.59653470001649,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
40,43,62,74,0,1,1,1,,,,,,,,,,,None,33.59653470001649,33.59653470001649,33.59653470001649,33.59653470001649,33.59653470001649,33.59653470001649,i,0.26252820002264343,33.881591300014406,33.881591300014406,33.881591300014406,33.881591300014406,33.881591300014406,33.881591300014406,34.18030199999339,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,35.96292300001369,38.02764740001294,38.02764740001294,38.02764740001294,38.02764740001294,38.02764740001294,38.02764740001294,38.02764740001294,62,40,43,74,43,70,38.02764740001294,39.61226739999256,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
32,49,60,69,0,2,2,2,,,,,,,,,,,None,39.61226739999256,39.61226739999256,39.61226739999256,39.61226739999256,39.61226739999256,39.61226739999256,i,0.30913930002134293,39.946189700014656,39.946189700014656,39.946189700014656,39.946189700014656,39.946189700014656,39.946189700014656,40.245696700003464,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,41.761790299991844,43.576679299992975,43.576679299992975,43.576679299992975,43.576679299992975,43.576679299992975,43.576679299992975,43.576679299992975,60,32,49,69,49,70,43.576679299992975,45.32724079999025,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
37,40,61,69,0,3,3,3,,,,,,,,,,,None,45.32724079999025,45.32724079999025,45.32724079999025,45.32724079999025,45.32724079999025,45.32724079999025,i,0.40863449999596924,45.76150029999553,45.76150029999553,45.76150029999553,45.76150029999553,45.76150029999553,45.76150029999553,46.044496799993794,47.72775950000505,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,47.74402690000716,49.72550339999725,49.72550339999725,49.72550339999725,49.72550339999725,49.72550339999725,49.72550339999725,49.72550339999725,61,37,40,69,40,70,49.72550339999725,51.44309099999373,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
42,44,61,72,0,4,4,4,,,,,,,,,,,None,51.44309099999373,51.44309099999373,51.44309099999373,51.44309099999373,51.44309099999373,51.44309099999373,i,0.6895109000033699,52.16149040000164,52.16149040000164,52.16149040000164,52.16149040000164,52.16149040000164,52.16149040000164,52.459919599990826,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,54.4435039999953,56.724328000011155,56.724328000011155,56.724328000011155,56.724328000011155,56.724328000011155,56.724328000011155,56.724328000011155,61,42,44,72,44,70,56.724328000011155,58.44209329999285,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
30,52,59,73,0,5,5,5,,,,,,,,,,,None,58.44209329999285,58.44209329999285,58.44209329999285,58.44209329999285,58.44209329999285,58.44209329999285,j,0.4737553000159096,58.94245520001277,58.94245520001277,58.94245520001277,58.94245520001277,58.94245520001277,58.94245520001277,59.22549909999361,60.09230540000135,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,60.108505700016394,61.27345830001286,61.27345830001286,61.27345830001286,61.27345830001286,61.27345830001286,61.27345830001286,61.27345830001286,59,30,52,73,73,70,61.27345830001286,63.091257699998096,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
39,49,58,76,0,6,6,6,,,,,,,,,,,None,63.091257699998096,63.091257699998096,63.091257699998096,63.091257699998096,63.091257699998096,63.091257699998096,j,0.4314742999849841,63.5446096000087,63.5446096000087,63.5446096000087,63.5446096000087,63.5446096000087,63.5446096000087,63.824877900013234,64.65777039999375,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,64.67435760001536,65.80588600001647,65.80588600001647,65.80588600001647,65.80588600001647,65.80588600001647,65.80588600001647,65.80588600001647,58,39,49,76,76,70,65.80588600001647,67.3404440000013,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
41,40,62,72,0,7,7,7,,,,,,,,,,,None,67.3404440000013,67.3404440000013,67.3404440000013,67.3404440000013,67.3404440000013,67.3404440000013,j,0.3792449999891687,67.74089869999443,67.74089869999443,67.74089869999443,67.74089869999443,67.74089869999443,67.74089869999443,68.02389489999041,69.92366810000385,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,69.94014970000717,72.1382816999976,72.1382816999976,72.1382816999976,72.1382816999976,72.1382816999976,72.1382816999976,72.1382816999976,62,41,40,72,72,70,72.1382816999976,73.77269889999297,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
34,41,71,63,0,8,8,8,,,,,,,,,,,None,73.77269889999297,73.77269889999297,73.77269889999297,73.77269889999297,73.77269889999297,73.77269889999297,j,0.3323221000027843,74.12423970000236,74.12423970000236,74.12423970000236,74.12423970000236,74.12423970000236,74.12423970000236,74.40660509999725,76.22256900000502,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,76.23922540000058,78.35436820000177,78.35436820000177,78.35436820000177,78.35436820000177,78.35436820000177,78.35436820000177,78.35436820000177,71,34,41,63,63,70,78.35436820000177,80.3047276000143,,,,,,,,,,,,３４６,f,２３,2023-05-21_17h56.08.421,RL,2022.2.5,60.352652614077776,
