arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
38,48,55,51,0,9,9,9,,,,,,,,,,,None,90.77174859999832,90.77174859999832,90.77174859999832,90.77174859999832,90.77174859999832,90.77174859999832,j,0.44258369999988645,91.23896859999877,91.23896859999877,91.23896859999877,91.23896859999877,91.23896859999877,91.23896859999877,91.52180809999845,92.38861349999934,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,92.40526059999866,93.5696398,93.5696398,93.5696398,93.5696398,93.5696398,93.5696398,93.5696398,38,48,55,51,51,70,93.5696398,95.50452210000003,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
36,40,57,53,0,10,10,10,,,,,,,,,,,None,95.50452210000003,95.50452210000003,95.50452210000003,95.50452210000003,95.50452210000003,95.50452210000003,r,0.25158379999993485,95.7954596999989,95.7954596999989,95.7954596999989,95.7954596999989,95.7954596999989,95.7954596999989,96.07112069999857,97.97071699999833,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,98.00378589999855,100.2020907999995,100.2020907999995,100.2020907999995,100.2020907999995,100.2020907999995,100.2020907999995,100.2020907999995,36,40,57,53,40,70,100.2020907999995,101.78642339999897,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
42,44,58,60,0,11,11,11,,,,,,,,,,,None,101.78642339999897,101.78642339999897,101.78642339999897,101.78642339999897,101.78642339999897,101.78642339999897,r,0.28075729999909527,102.08689929999855,102.08689929999855,102.08689929999855,102.08689929999855,102.08689929999855,102.08689929999855,102.3698833999988,104.31975829999828,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,104.33653849999973,106.58403589999944,106.58403589999944,106.58403589999944,106.58403589999944,106.58403589999944,106.58403589999944,106.58403589999944,42,44,58,60,44,70,106.58403589999944,108.5848391999989,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
43,41,53,57,0,12,12,12,,,,,,,,,,,None,108.5848391999989,108.5848391999989,108.5848391999989,108.5848391999989,108.5848391999989,108.5848391999989,r,0.31590979999964475,108.91981199999827,108.91981199999827,108.91981199999827,108.91981199999827,108.91981199999827,108.91981199999827,109.21864789999927,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,110.41828739999983,111.91671829999905,111.91671829999905,111.91671829999905,111.91671829999905,111.91671829999905,111.91671829999905,111.91671829999905,43,41,53,57,41,70,111.91671829999905,113.53460249999989,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
44,37,54,60,0,13,13,13,,,,,,,,,,,None,113.53460249999989,113.53460249999989,113.53460249999989,113.53460249999989,113.53460249999989,113.53460249999989,i,0.4280677000006108,113.98647299999902,113.98647299999902,113.98647299999902,113.98647299999902,113.98647299999902,113.98647299999902,114.26790249999976,115.85105359999943,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,115.86736189999829,117.7493461999984,117.7493461999984,117.7493461999984,117.7493461999984,117.7493461999984,117.7493461999984,117.7493461999984,44,37,54,60,54,70,117.7493461999984,119.66655379999975,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
57,47,55,55,0,14,14,14,,,,,,,,,,,None,119.66655379999975,119.66655379999975,119.66655379999975,119.66655379999975,119.66655379999975,119.66655379999975,i,0.3488782000003994,120.03365499999927,120.03365499999927,120.03365499999927,120.03365499999927,120.03365499999927,120.03365499999927,120.31665599999906,122.23327489999974,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,122.249474799999,124.4645075999997,124.4645075999997,124.4645075999997,124.4645075999997,124.4645075999997,124.4645075999997,124.4645075999997,57,47,55,55,55,70,124.4645075999997,126.31574199999886,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
44,53,55,55,0,15,15,15,,,,,,,,,,,None,126.31574199999886,126.31574199999886,126.31574199999886,126.31574199999886,126.31574199999886,126.31574199999886,j,0.27039130000048317,126.61597369999981,126.61597369999981,126.61597369999981,126.61597369999981,126.61597369999981,126.61597369999981,126.91577309999957,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,127.78231400000004,128.9470741999994,128.9470741999994,128.9470741999994,128.9470741999994,128.9470741999994,128.9470741999994,128.9470741999994,44,53,55,55,55,70,128.9470741999994,130.78146070000003,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
51,43,63,55,0,16,16,16,,,,,,,,,,,None,130.78146070000003,130.78146070000003,130.78146070000003,130.78146070000003,130.78146070000003,130.78146070000003,f,0.23621579999962705,131.0485878999989,131.0485878999989,131.0485878999989,131.0485878999989,131.0485878999989,131.0485878999989,131.33209519999946,132.41481909999857,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,132.43141469999864,133.81290829999853,133.81290829999853,133.81290829999853,133.81290829999853,133.81290829999853,133.81290829999853,133.81290829999853,51,43,63,55,51,70,133.81290829999853,135.6307971999995,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
47,33,53,59,0,17,17,17,,,,,,,,,,,None,135.6307971999995,135.6307971999995,135.6307971999995,135.6307971999995,135.6307971999995,135.6307971999995,j,0.26229609999973036,135.9155185999989,135.9155185999989,135.9155185999989,135.9155185999989,135.9155185999989,135.9155185999989,136.2145299999993,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,138.0971075999987,140.27865909999855,140.27865909999855,140.27865909999855,140.27865909999855,140.27865909999855,140.27865909999855,140.27865909999855,47,33,53,59,59,70,140.27865909999855,141.99597809999977,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
53,42,54,53,0,18,18,18,,,,,,,,,,,None,141.99597809999977,141.99597809999977,141.99597809999977,141.99597809999977,141.99597809999977,141.99597809999977,i,0.38856250000026193,142.41351759999998,142.41351759999998,142.41351759999998,142.41351759999998,142.41351759999998,142.41351759999998,142.69606769999882,144.14600149999933,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,144.1627211999985,145.91065379999964,145.91065379999964,145.91065379999964,145.91065379999964,145.91065379999964,145.91065379999964,145.91065379999964,53,42,54,53,54,70,145.91065379999964,147.57850449999933,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
60,43,51,52,0,19,19,19,,,,,,,,,,,None,147.57850449999933,147.57850449999933,147.57850449999933,147.57850449999933,147.57850449999933,147.57850449999933,j,0.4441624999999476,148.04553769999984,148.04553769999984,148.04553769999984,148.04553769999984,148.04553769999984,148.04553769999984,148.32862039999964,149.47836009999992,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,149.49491709999893,150.94310759999826,150.94310759999826,150.94310759999826,150.94310759999826,150.94310759999826,150.94310759999826,150.94310759999826,60,43,51,52,52,70,150.94310759999826,152.59429789999922,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
54,43,49,57,0,20,20,20,,,,,,,,,,,None,152.59429789999922,152.59429789999922,152.59429789999922,152.59429789999922,152.59429789999922,152.59429789999922,i,0.3510881000001973,152.98139229999833,152.98139229999833,152.98139229999833,152.98139229999833,152.98139229999833,152.98139229999833,153.26121089999833,154.094852799999,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,154.11131439999917,155.24233919999824,155.24233919999824,155.24233919999824,155.24233919999824,155.24233919999824,155.24233919999824,155.24233919999824,54,43,49,57,49,70,155.24233919999824,157.11050719999912,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
51,41,44,46,0,21,21,21,,,,,,,,,,,None,157.11050719999912,157.11050719999912,157.11050719999912,157.11050719999912,157.11050719999912,157.11050719999912,i,0.2111043000004429,157.34414259999903,157.34414259999903,157.34414259999903,157.34414259999903,157.34414259999903,157.34414259999903,157.62731859999985,159.02705969999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,159.0435970999988,160.74100709999948,160.74100709999948,160.74100709999948,160.74100709999948,160.74100709999948,160.74100709999948,160.74100709999948,51,41,44,46,44,70,160.74100709999948,162.57605089999925,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
55,40,56,46,0,22,22,22,,,,,,,,,,,None,162.57605089999925,162.57605089999925,162.57605089999925,162.57605089999925,162.57605089999925,162.57605089999925,r,0.46191019999969285,163.06169369999952,163.06169369999952,163.06169369999952,163.06169369999952,163.06169369999952,163.06169369999952,163.3427987999985,165.15894429999935,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,165.17550759999904,167.29035099999965,167.29035099999965,167.29035099999965,167.29035099999965,167.29035099999965,167.29035099999965,167.29035099999965,55,40,56,46,40,70,167.29035099999965,168.95782719999988,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
49,49,57,45,0,23,23,23,,,,,,,,,,,None,168.95782719999988,168.95782719999988,168.95782719999988,168.95782719999988,168.95782719999988,168.95782719999988,j,0.27981809999982943,169.26061459999983,169.26061459999983,169.26061459999983,169.26061459999983,169.26061459999983,169.26061459999983,169.54194479999933,171.07461729999886,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,171.0912644,172.92249139999876,172.92249139999876,172.92249139999876,172.92249139999876,172.92249139999876,172.92249139999876,172.92249139999876,49,49,57,45,45,70,172.92249139999876,174.69069249999848,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
58,43,52,44,0,24,24,24,,,,,,,,,,,None,174.69069249999848,174.69069249999848,174.69069249999848,174.69069249999848,174.69069249999848,174.69069249999848,j,0.36022480000065116,175.07603049999852,175.07603049999852,175.07603049999852,175.07603049999852,175.07603049999852,175.07603049999852,175.35756239999864,177.02376189999995,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,177.04027759999917,179.00488419999965,179.00488419999965,179.00488419999965,179.00488419999965,179.00488419999965,179.00488419999965,179.00488419999965,58,43,52,44,44,70,179.00488419999965,180.6893205999986,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
52,40,48,54,0,25,25,25,,,,,,,,,,,None,180.6893205999986,180.6893205999986,180.6893205999986,180.6893205999986,180.6893205999986,180.6893205999986,i,0.26647980000052485,180.99808569999914,180.99808569999914,180.99808569999914,180.99808569999914,180.99808569999914,180.99808569999914,181.27324169999883,182.30645259999983,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,182.3391372999995,183.67094779999934,183.67094779999934,183.67094779999934,183.67094779999934,183.67094779999934,183.67094779999934,183.67094779999934,52,40,48,54,48,70,183.67094779999934,185.32177049999882,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
47,47,52,48,0,26,26,26,,,,,,,,,,,None,185.32177049999882,185.32177049999882,185.32177049999882,185.32177049999882,185.32177049999882,185.32177049999882,r,0.31484920000002603,185.6575185999991,185.6575185999991,185.6575185999991,185.6575185999991,185.6575185999991,185.6575185999991,185.95538359999955,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,187.27200509999966,188.88668589999907,188.88668589999907,188.88668589999907,188.88668589999907,188.88668589999907,188.88668589999907,188.88668589999907,47,47,52,48,47,70,188.88668589999907,190.8372847999999,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
53,42,49,51,0,27,27,27,,,,,,,,,,,None,190.8372847999999,190.8372847999999,190.8372847999999,190.8372847999999,190.8372847999999,190.8372847999999,f,0.28866500000003725,191.15484679999827,191.15484679999827,191.15484679999827,191.15484679999827,191.15484679999827,191.15484679999827,191.4381618999996,192.92134749999968,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,192.93756009999925,194.7186649999985,194.7186649999985,194.7186649999985,194.7186649999985,194.7186649999985,194.7186649999985,194.7186649999985,53,42,49,51,53,70,194.7186649999985,196.30311079999956,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
47,40,56,48,0,28,28,28,,,,,,,,,,,None,196.30311079999956,196.30311079999956,196.30311079999956,196.30311079999956,196.30311079999956,196.30311079999956,i,0.24787319999995816,196.5722044999984,196.5722044999984,196.5722044999984,196.5722044999984,196.5722044999984,196.5722044999984,196.87062089999927,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,197.88689899999918,199.2016152999986,199.2016152999986,199.2016152999986,199.2016152999986,199.2016152999986,199.2016152999986,199.2016152999986,47,40,56,48,56,70,199.2016152999986,201.20229189999918,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
46,41,59,53,0,29,29,29,,,,,,,,,,,None,201.20229189999918,201.20229189999918,201.20229189999918,201.20229189999918,201.20229189999918,201.20229189999918,j,0.27884290000110923,201.50461769999856,201.50461769999856,201.50461769999856,201.50461769999856,201.50461769999856,201.50461769999856,201.80256519999966,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,203.76914539999962,206.033411299999,206.033411299999,206.033411299999,206.033411299999,206.033411299999,206.033411299999,206.033411299999,46,41,59,53,53,70,206.033411299999,207.85111629999847,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
54,44,56,45,0,30,30,30,,,,,,,,,,,None,207.85111629999847,207.85111629999847,207.85111629999847,207.85111629999847,207.85111629999847,207.85111629999847,r,0.2222885999999562,208.10327589999906,208.10327589999906,208.10327589999906,208.10327589999906,208.10327589999906,208.10327589999906,208.38520509999944,209.45151289999922,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,209.46805379999932,210.8330210999993,210.8330210999993,210.8330210999993,210.8330210999993,210.8330210999993,210.8330210999993,210.8330210999993,54,44,56,45,44,70,210.8330210999993,212.45029299999987,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
51,42,55,44,0,31,31,31,,,,,,,,,,,None,212.45029299999987,212.45029299999987,212.45029299999987,212.45029299999987,212.45029299999987,212.45029299999987,i,0.5548424999997223,213.03441380000004,213.03441380000004,213.03441380000004,213.03441380000004,213.03441380000004,213.03441380000004,213.31753639999988,214.38400509999883,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,214.4003604999998,215.76541299999917,215.76541299999917,215.76541299999917,215.76541299999917,215.76541299999917,215.76541299999917,215.76541299999917,51,42,55,44,55,70,215.76541299999917,217.69933479999963,,,,,,,,,,,,３０６,f,２３,2023-05-18_13h06.54.816,RL,2022.2.5,60.159132937911544,
