arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
31,53,68,55,0,9,9,9,,,,,,,,None,109.1454111,109.1454111,109.1454111,109.1454111,109.1454111,109.1454111,j,1.1366093999999975,110.32267979999999,110.32267979999999,110.32267979999999,110.32267979999999,110.32267979999999,110.32267979999999,110.59563039999999,112.54495329999999,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,112.57831360000002,114.8260031,114.8260031,114.8260031,114.8260031,114.8260031,114.8260031,114.8260031,31,53,55,68,68,70,114.8260031,116.74404779999999,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
39,56,63,53,0,10,10,10,,,,,,,,None,116.74404779999999,116.74404779999999,116.74404779999999,116.74404779999999,116.74404779999999,116.74404779999999,f,0.3585368000000244,117.127957,117.127957,117.127957,117.127957,117.127957,117.127957,117.4109223,118.7938462,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,118.8104555,120.4919526,120.4919526,120.4919526,120.4919526,120.4919526,120.4919526,120.4919526,39,56,53,63,39,70,120.4919526,122.0099981,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
33,62,66,49,0,11,11,11,,,,,,,,None,122.0099981,122.0099981,122.0099981,122.0099981,122.0099981,122.0099981,i,0.6765058999999951,122.72208239999999,122.72208239999999,122.72208239999999,122.72208239999999,122.72208239999999,122.72208239999999,122.99321010000001,124.7931679,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,124.8262672,126.9242723,126.9242723,126.9242723,126.9242723,126.9242723,126.9242723,126.9242723,33,62,49,66,49,70,126.9242723,128.79199950000003,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
35,55,65,55,0,12,12,12,,,,,,,,None,128.79199950000003,128.79199950000003,128.79199950000003,128.79199950000003,128.79199950000003,128.79199950000003,r,0.9487206999999955,129.76860069999998,129.76860069999998,129.76860069999998,129.76860069999998,129.76860069999998,129.76860069999998,130.0420016,131.5417928,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,131.55867870000003,133.3565441,133.3565441,133.3565441,133.3565441,133.3565441,133.3565441,133.3565441,35,55,55,65,55,70,133.3565441,135.00762530000003,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
39,53,66,53,0,13,13,13,,,,,,,,None,135.00762530000003,135.00762530000003,135.00762530000003,135.00762530000003,135.00762530000003,135.00762530000003,f,0.786898199999996,135.83314389999998,135.83314389999998,135.83314389999998,135.83314389999998,135.83314389999998,135.83314389999998,136.12451500000003,137.4075636,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,137.4242853,139.0054928,139.0054928,139.0054928,139.0054928,139.0054928,139.0054928,139.0054928,39,53,53,66,39,70,139.0054928,140.9399017,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
46,52,77,53,0,14,14,14,,,,,,,,None,140.9399017,140.9399017,140.9399017,140.9399017,140.9399017,140.9399017,i,1.4354653000000042,142.4134001,142.4134001,142.4134001,142.4134001,142.4134001,142.4134001,142.6900048,144.1066631,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,144.13994150000002,145.85429520000002,145.85429520000002,145.85429520000002,145.85429520000002,145.85429520000002,145.85429520000002,145.85429520000002,46,52,53,77,53,70,145.85429520000002,147.7216995,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
45,58,75,54,0,15,15,15,,,,,,,,None,147.7216995,147.7216995,147.7216995,147.7216995,147.7216995,147.7216995,j,0.8813011999999958,148.6284121,148.6284121,148.6284121,148.6284121,148.6284121,148.6284121,148.922348,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,150.8054275,152.98638929999998,152.98638929999998,152.98638929999998,152.98638929999998,152.98638929999998,152.98638929999998,152.98638929999998,45,58,54,75,75,70,152.98638929999998,154.5208308,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
43,52,71,57,0,16,16,16,,,,,,,,None,154.5208308,154.5208308,154.5208308,154.5208308,154.5208308,154.5208308,j,0.6891332000000148,155.25002949999998,155.25002949999998,155.25002949999998,155.25002949999998,155.25002949999998,155.25002949999998,155.52104300000002,157.48729860000003,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,157.52206489999998,159.7854554,159.7854554,159.7854554,159.7854554,159.7854554,159.7854554,159.7854554,43,52,57,71,71,70,159.7854554,161.50277690000001,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
41,61,68,57,0,17,17,17,,,,,,,,None,161.50277690000001,161.50277690000001,161.50277690000001,161.50277690000001,161.50277690000001,161.50277690000001,i,0.43347640000001775,161.9805766,161.9805766,161.9805766,161.9805766,161.9805766,161.9805766,162.26975629999998,164.036427,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,164.0528736,166.11737240000002,166.11737240000002,166.11737240000002,166.11737240000002,166.11737240000002,166.11737240000002,166.11737240000002,41,61,57,68,57,70,166.11737240000002,167.68547060000003,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
43,59,70,57,0,18,18,18,,,,,,,,None,167.68547060000003,167.68547060000003,167.68547060000003,167.68547060000003,167.68547060000003,167.68547060000003,j,0.6463322000000176,168.35898600000002,168.35898600000002,168.35898600000002,168.35898600000002,168.35898600000002,168.35898600000002,168.6356864,170.1021273,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,170.12195150000002,171.88336470000002,171.88336470000002,171.88336470000002,171.88336470000002,171.88336470000002,171.88336470000002,171.88336470000002,43,59,57,70,70,70,171.88336470000002,173.8673779,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
47,57,71,63,0,19,19,19,,,,,,,,None,173.8673779,173.8673779,173.8673779,173.8673779,173.8673779,173.8673779,f,0.6049943000000155,174.507902,174.507902,174.507902,174.507902,174.507902,174.507902,174.78449310000002,176.06752160000002,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,176.08431410000003,177.66535349999998,177.66535349999998,177.66535349999998,177.66535349999998,177.66535349999998,177.66535349999998,177.66535349999998,47,57,63,71,47,70,177.66535349999998,179.59989330000002,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
45,65,73,53,0,20,20,20,,,,,,,,None,179.59989330000002,179.59989330000002,179.59989330000002,179.59989330000002,179.59989330000002,179.59989330000002,j,0.6077459999999917,180.2383203,180.2383203,180.2383203,180.2383203,180.2383203,180.2383203,180.5166344,182.21616190000003,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,182.2331711,184.2313501,184.2313501,184.2313501,184.2313501,184.2313501,184.2313501,184.2313501,45,65,53,73,73,70,184.2313501,185.8820568,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
43,59,68,57,0,21,21,21,,,,,,,,None,185.8820568,185.8820568,185.8820568,185.8820568,185.8820568,185.8820568,j,1.293025599999993,187.2053029,187.2053029,187.2053029,187.2053029,187.2053029,187.2053029,187.48225209999998,188.51523229999998,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,188.53181060000003,189.8633077,189.8633077,189.8633077,189.8633077,189.8633077,189.8633077,189.8633077,43,59,57,68,68,70,189.8633077,191.5145147,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
48,62,69,56,0,22,22,22,,,,,,,,None,191.5145147,191.5145147,191.5145147,191.5145147,191.5145147,191.5145147,r,0.5935123000000146,192.13707649999998,192.13707649999998,192.13707649999998,192.13707649999998,192.13707649999998,192.13707649999998,192.4148813,194.11417469999998,194.133756,194.133756,194.133756,194.133756,194.133756,194.133756,194.133756,194.133756,194.133756,194.133756,194.133756,194.133756,194.133756,196.12891330000002,196.12891330000002,196.12891330000002,196.12891330000002,196.12891330000002,196.12891330000002,196.12891330000002,48,62,56,69,62,70,196.12891330000002,197.84675520000002,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
40,66,69,64,0,23,23,23,,,,,,,,None,197.84675520000002,197.84675520000002,197.84675520000002,197.84675520000002,197.84675520000002,197.84675520000002,j,0.8021064000000138,198.69210400000003,198.69210400000003,198.69210400000003,198.69210400000003,198.69210400000003,198.69210400000003,198.9633399,200.329862,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,200.36332600000003,202.02796039999998,202.02796039999998,202.02796039999998,202.02796039999998,202.02796039999998,202.02796039999998,202.02796039999998,40,66,64,69,69,70,202.02796039999998,203.5789709,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
37,70,68,57,0,24,24,24,,,,,,,,None,203.5789709,203.5789709,203.5789709,203.5789709,203.5789709,203.5789709,i,0.6021253000000115,204.22695620000002,204.22695620000002,204.22695620000002,204.22695620000002,204.22695620000002,204.22695620000002,204.4957215,206.12893509999998,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,206.1622441,208.09355470000003,208.09355470000003,208.09355470000003,208.09355470000003,208.09355470000003,208.09355470000003,208.09355470000003,37,70,57,68,57,70,208.09355470000003,209.72815760000003,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
37,70,62,54,0,25,25,25,,,,,,,,None,209.72815760000003,209.72815760000003,209.72815760000003,209.72815760000003,209.72815760000003,209.72815760000003,j,0.7542080999999996,210.51889640000002,210.51889640000002,210.51889640000002,210.51889640000002,210.51889640000002,210.51889640000002,210.7947618,211.66141270000003,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,211.67832199999998,212.84279450000002,212.84279450000002,212.84279450000002,212.84279450000002,212.84279450000002,212.84279450000002,212.84279450000002,37,70,54,62,62,70,212.84279450000002,214.56060049999996,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
35,72,69,60,0,26,26,26,,,,,,,,None,214.56060049999996,214.56060049999996,214.56060049999996,214.56060049999996,214.56060049999996,214.56060049999996,f,0.7067097999999987,215.29721059999997,215.29721059999997,215.29721059999997,215.29721059999997,215.29721059999997,215.29721059999997,215.5775332,216.8772381,216.910577,216.910577,216.910577,216.910577,216.910577,216.910577,216.910577,216.910577,216.910577,216.910577,216.910577,216.910577,216.910577,218.50845019999997,218.50845019999997,218.50845019999997,218.50845019999997,218.50845019999997,218.50845019999997,218.50845019999997,35,72,60,69,35,70,218.50845019999997,220.30957539999997,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
39,62,50,67,0,27,27,27,,,,,,,,None,220.30957539999997,220.30957539999997,220.30957539999997,220.30957539999997,220.30957539999997,220.30957539999997,j,0.5009411999999998,220.84773239999998,220.84773239999998,220.84773239999998,220.84773239999998,220.84773239999998,220.84773239999998,221.12632859999997,222.5760431,222.592875,222.592875,222.592875,222.592875,222.592875,222.592875,222.592875,222.592875,222.592875,222.592875,222.592875,222.592875,222.592875,224.3408384,224.3408384,224.3408384,224.3408384,224.3408384,224.3408384,224.3408384,39,62,67,50,50,70,224.3408384,226.14182669999997,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
50,65,57,55,0,28,28,28,,,,,,,,None,226.14182669999997,226.14182669999997,226.14182669999997,226.14182669999997,226.14182669999997,226.14182669999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,65,55,57,0,70,233.6561916,235.45681439999998,227.6557603,227.6557603,227.6557603,227.6557603,227.6557603,227.6557603,227.6557603,233.6561916,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
41,66,55,49,0,29,29,29,,,,,,,,None,235.45681439999998,235.45681439999998,235.45681439999998,235.45681439999998,235.45681439999998,235.45681439999998,r,0.3321834999999851,235.83361689999998,235.83361689999998,235.83361689999998,235.83361689999998,235.83361689999998,235.83361689999998,236.1070866,237.0737398,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,237.1072021,238.3717165,238.3717165,238.3717165,238.3717165,238.3717165,238.3717165,238.3717165,41,66,49,55,66,70,238.3717165,240.1394373,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
51,66,51,60,0,30,30,30,,,,,,,,None,240.1394373,240.1394373,240.1394373,240.1394373,240.1394373,240.1394373,j,0.629012399999965,240.79345439999997,240.79345439999997,240.79345439999997,240.79345439999997,240.79345439999997,240.79345439999997,241.07295799999997,242.43934869999998,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,242.4560919,244.1206661,244.1206661,244.1206661,244.1206661,244.1206661,244.1206661,244.1206661,51,66,60,51,51,70,244.1206661,245.65526119999998,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
39,63,49,47,0,31,31,31,,,,,,,,None,245.65526119999998,245.65526119999998,245.65526119999998,245.65526119999998,245.65526119999998,245.65526119999998,r,0.8049440000000345,246.49937159999996,246.49937159999996,246.49937159999996,246.49937159999996,246.49937159999996,246.49937159999996,246.77191169999998,247.7720771,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,247.8059758,249.103111,249.103111,249.103111,249.103111,249.103111,249.103111,249.103111,39,63,47,49,63,70,249.103111,250.73773519999997,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
41,67,64,60,0,32,32,32,,,,,,,,None,250.73773519999997,250.73773519999997,250.73773519999997,250.73773519999997,250.73773519999997,250.73773519999997,i,0.4695162000000437,251.2448746,251.2448746,251.2448746,251.2448746,251.2448746,251.2448746,251.52111259999998,253.47102569999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,253.48761969999998,255.735188,255.735188,255.735188,255.735188,255.735188,255.735188,255.735188,41,67,60,64,60,70,255.735188,257.6225368,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
38,58,64,53,0,33,33,33,,,,,,,,None,257.6225368,257.6225368,257.6225368,257.6225368,257.6225368,257.6225368,f,0.43742739999999003,258.0943951,258.0943951,258.0943951,258.0943951,258.0943951,258.0943951,258.3700242,259.3530532,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,259.3699368,260.6508511,260.6508511,260.6508511,260.6508511,260.6508511,260.6508511,260.6508511,38,58,53,64,38,70,260.6508511,262.1856727,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
45,58,60,57,0,34,34,34,,,,,,,,None,262.1856727,262.1856727,262.1856727,262.1856727,262.1856727,262.1856727,i,0.5537458999999672,262.7739019,262.7739019,262.7739019,262.7739019,262.7739019,262.7739019,263.05246239999997,264.41898249999997,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,264.4372921,266.10017669999996,266.10017669999996,266.10017669999996,266.10017669999996,266.10017669999996,266.10017669999996,266.10017669999996,45,58,57,60,57,70,266.10017669999996,267.83471299999997,,,,,,,,,,,,,,,,,,,,３０４,f,２３,2023-05-18_10h49.16.002,RL,2022.2.5,59.98148971227583,
