arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.618813399982173,15.618813399982173,space,17.347122599981958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
30,40,56,63,0,0,0,0,,,,,32.981191999977455,32.981191999977455,37.98086559999501,37.98086559999501,37.98086559999501,38.98441029997775,None,38.98441029997775,38.98441029997775,38.98441029997775,38.98441029997775,38.98441029997775,38.98441029997775,r,0.6166006999847014,39.6384058999829,39.6384058999829,39.6384058999829,39.6384058999829,39.6384058999829,39.6384058999829,39.92327649999061,41.792826899996726,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,41.815938299987465,44.02562279999256,44.02562279999256,44.02562279999256,44.02562279999256,44.02562279999256,44.02562279999256,44.02562279999256,63,40,30,56,40,70,44.02562279999256,45.580485599988606,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
33,40,56,55,0,1,1,1,,,,,,,,,,,None,45.580485599988606,45.580485599988606,45.580485599988606,45.580485599988606,45.580485599988606,45.580485599988606,f,0.638495100021828,46.247868699982064,46.247868699982064,46.247868699982064,46.247868699982064,46.247868699982064,46.247868699982064,46.547779099986656,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,48.09808820000035,49.94541739998385,49.94541739998385,49.94541739998385,49.94541739998385,49.94541739998385,49.94541739998385,49.94541739998385,55,40,33,56,55,70,49.94541739998385,51.696102299989434,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
28,44,54,63,0,2,2,2,,,,,,,,,,,None,51.696102299989434,51.696102299989434,51.696102299989434,51.696102299989434,51.696102299989434,51.696102299989434,i,0.4893640999798663,52.214504899980966,52.214504899980966,52.214504899980966,52.214504899980966,52.214504899980966,52.214504899980966,52.49681579999742,53.362718299991684,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,53.379192099993816,54.54424509999808,54.54424509999808,54.54424509999808,54.54424509999808,54.54424509999808,54.54424509999808,54.54424509999808,63,44,28,54,28,70,54.54424509999808,56.262242500000866,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
22,38,54,53,0,3,3,3,,,,,,,,,,,None,56.262242500000866,56.262242500000866,56.262242500000866,56.262242500000866,56.262242500000866,56.262242500000866,j,0.8618472999951337,57.14664019999327,57.14664019999327,57.14664019999327,57.14664019999327,57.14664019999327,57.14664019999327,57.42919369999436,58.96253729998716,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,58.978267999977106,60.80967369998689,60.80967369998689,60.80967369998689,60.80967369998689,60.80967369998689,60.80967369998689,60.80967369998689,53,38,22,54,54,70,60.80967369998689,62.810548099980224,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
30,44,59,59,0,4,4,4,,,,,,,,,,,None,62.810548099980224,62.810548099980224,62.810548099980224,62.810548099980224,62.810548099980224,62.810548099980224,f,0.40545530000235885,63.24837449999177,63.24837449999177,63.24837449999177,63.24837449999177,63.24837449999177,63.24837449999177,63.54453069998999,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,65.47736239997903,67.70838430000003,67.70838430000003,67.70838430000003,67.70838430000003,67.70838430000003,67.70838430000003,67.70838430000003,59,44,30,59,59,70,67.70838430000003,69.59289199998602,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
33,44,64,55,0,5,5,5,,,,,,,,,,,None,69.59289199998602,69.59289199998602,69.59289199998602,69.59289199998602,69.59289199998602,69.59289199998602,j,0.4448567000217736,70.06017589999828,70.06017589999828,70.06017589999828,70.06017589999828,70.06017589999828,70.06017589999828,70.34355469999718,72.15980120000313,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,72.17654769998626,74.29075679997914,74.29075679997914,74.29075679997914,74.29075679997914,74.29075679997914,74.29075679997914,74.29075679997914,55,44,33,64,64,70,74.29075679997914,76.0919176999887,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
28,44,61,52,0,6,6,6,,,,,,,,,,,None,76.0919176999887,76.0919176999887,76.0919176999887,76.0919176999887,76.0919176999887,76.0919176999887,j,0.2985921000072267,76.40934499999275,76.40934499999275,76.40934499999275,76.40934499999275,76.40934499999275,76.40934499999275,76.6927003999881,77.94233239997993,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,77.95833969998057,79.50685179998982,79.50685179998982,79.50685179998982,79.50685179998982,79.50685179998982,79.50685179998982,79.50685179998982,52,44,28,61,61,70,79.50685179998982,81.1080660999869,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
26,46,68,44,0,7,7,7,,,,,,,,,,,None,81.1080660999869,81.1080660999869,81.1080660999869,81.1080660999869,81.1080660999869,81.1080660999869,f,0.32505449999007396,81.46052130000317,81.46052130000317,81.46052130000317,81.46052130000317,81.46052130000317,81.46052130000317,81.74142019997817,82.67459199999576,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,82.69106169999577,83.92249869997613,83.92249869997613,83.92249869997613,83.92249869997613,83.92249869997613,83.92249869997613,83.92249869997613,44,46,26,68,44,70,83.92249869997613,85.55729109997628,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
29,45,69,47,0,8,8,8,,,,,,,,,,,None,85.55729109997628,85.55729109997628,85.55729109997628,85.55729109997628,85.55729109997628,85.55729109997628,j,0.5117929999832995,86.09059569999226,86.09059569999226,86.09059569999226,86.09059569999226,86.09059569999226,86.09059569999226,86.37407560000429,87.77335669999593,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,87.79019199998584,89.48803899998893,89.48803899998893,89.48803899998893,89.48803899998893,89.48803899998893,89.48803899998893,89.48803899998893,47,45,29,69,69,70,89.48803899998893,91.27284239997971,,,,,,,,,,,,３３２,f,２２,2023-05-21_09h33.09.415,RL,2022.2.5,59.98976574834755,
