arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
53,29,70,64,0,9,9,9,,,,,,,,,,,None,91.43892110002344,91.43892110002344,91.43892110002344,91.43892110002344,91.43892110002344,91.43892110002344,i,0.7287600999989081,92.19058020002558,92.19058020002558,92.19058020002558,92.19058020002558,92.19058020002558,92.19058020002558,92.47248090000357,94.08864270002232,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,94.10529040000984,96.0199804000149,96.0199804000149,96.0199804000149,96.0199804000149,96.0199804000149,96.0199804000149,96.0199804000149,29,53,64,70,64,70,96.0199804000149,97.85455600000569,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
55,29,61,62,0,10,10,10,,,,,,,,,,,None,97.85455600000569,97.85455600000569,97.85455600000569,97.85455600000569,97.85455600000569,97.85455600000569,i,0.40819389998796396,98.28962980001234,98.28962980001234,98.28962980001234,98.28962980001234,98.28962980001234,98.28962980001234,98.58801669999957,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,99.78733160000411,101.28597980001359,101.28597980001359,101.28597980001359,101.28597980001359,101.28597980001359,101.28597980001359,101.28597980001359,29,55,62,61,62,70,101.28597980001359,102.95316000000457,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
53,29,68,62,0,11,11,11,,,,,,,,,,,None,102.95316000000457,102.95316000000457,102.95316000000457,102.95316000000457,102.95316000000457,102.95316000000457,f,0.7866989000176545,103.77186330000404,103.77186330000404,103.77186330000404,103.77186330000404,103.77186330000404,103.77186330000404,104.05376610002713,104.98702970001614,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,105.00365040000179,106.23494610001217,106.23494610001217,106.23494610001217,106.23494610001217,106.23494610001217,106.23494610001217,106.23494610001217,29,53,62,68,29,70,106.23494610001217,108.15238740001223,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
52,32,57,67,0,12,12,12,,,,,,,,,,,None,108.15238740001223,108.15238740001223,108.15238740001223,108.15238740001223,108.15238740001223,108.15238740001223,i,0.8047223000030499,108.98803030001,108.98803030001,108.98803030001,108.98803030001,108.98803030001,108.98803030001,109.26964460001909,110.46928940000362,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,110.4854407000239,111.98408380002365,111.98408380002365,111.98408380002365,111.98408380002365,111.98408380002365,111.98408380002365,111.98408380002365,32,52,67,57,67,70,111.98408380002365,113.60213590000058,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
63,34,42,70,0,13,13,13,,,,,,,,,,,None,113.60213590000058,113.60213590000058,113.60213590000058,113.60213590000058,113.60213590000058,113.60213590000058,i,0.5749698000145145,114.20190630000434,114.20190630000434,114.20190630000434,114.20190630000434,114.20190630000434,114.20190630000434,114.50180430000182,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,116.25133110000752,118.29945310001494,118.29945310001494,118.29945310001494,118.29945310001494,118.29945310001494,118.29945310001494,118.29945310001494,34,63,70,42,70,70,118.29945310001494,120.10088900002302,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
59,30,45,70,0,14,14,14,,,,,,,,,,,None,120.10088900002302,120.10088900002302,120.10088900002302,120.10088900002302,120.10088900002302,120.10088900002302,i,0.3417961999948602,120.46895940002287,120.46895940002287,120.46895940002287,120.46895940002287,120.46895940002287,120.46895940002287,120.75055720002274,122.45083410001826,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,122.46722640001099,124.46536150001339,124.46536150001339,124.46536150001339,124.46536150001339,124.46536150001339,124.46536150001339,124.46536150001339,30,59,70,45,70,70,124.46536150001339,126.13276740000583,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
51,30,41,69,0,15,15,15,,,,,,,,,,,None,126.13276740000583,126.13276740000583,126.13276740000583,126.13276740000583,126.13276740000583,126.13276740000583,i,0.5859105999988969,126.76193580002291,126.76193580002291,126.76193580002291,126.76193580002291,126.76193580002291,126.76193580002291,127.05012750002788,128.13306160000502,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,128.15025650002644,129.53079640000942,129.53079640000942,129.53079640000942,129.53079640000942,129.53079640000942,129.53079640000942,129.53079640000942,30,51,69,41,69,70,129.53079640000942,131.49854270002106,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
63,26,41,64,0,16,16,16,,,,,,,,,,,None,131.49854270002106,131.49854270002106,131.49854270002106,131.49854270002106,131.49854270002106,131.49854270002106,i,0.38332019999506883,131.92262620001566,131.92262620001566,131.92262620001566,131.92262620001566,131.92262620001566,131.92262620001566,132.19918920000782,133.69871380002587,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,133.7153074000089,135.51298980001593,135.51298980001593,135.51298980001593,135.51298980001593,135.51298980001593,135.51298980001593,135.51298980001593,26,63,64,41,64,70,135.51298980001593,137.26399930001935,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
58,23,36,62,0,17,17,17,,,,,,,,,,,None,137.26399930001935,137.26399930001935,137.26399930001935,137.26399930001935,137.26399930001935,137.26399930001935,r,0.8296032999933232,138.11590480001178,138.11590480001178,138.11590480001178,138.11590480001178,138.11590480001178,138.11590480001178,138.4146785000048,140.0144082000188,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,140.03064860001905,141.92854310001712,141.92854310001712,141.92854310001712,141.92854310001712,141.92854310001712,141.92854310001712,141.92854310001712,23,58,62,36,58,70,141.92854310001712,143.83003640000243,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
65,25,41,71,0,18,18,18,,,,,,,,,,,None,143.83003640000243,143.83003640000243,143.83003640000243,143.83003640000243,143.83003640000243,143.83003640000243,i,0.3844190000090748,144.25584240001626,144.25584240001626,144.25584240001626,144.25584240001626,144.25584240001626,144.25584240001626,144.5467749000236,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,145.57939000002807,146.89483920001658,146.89483920001658,146.89483920001658,146.89483920001658,146.89483920001658,146.89483920001658,146.89483920001658,25,65,71,41,71,70,146.89483920001658,148.59584770002402,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
57,28,38,71,0,19,19,19,,,,,,,,,,,None,148.59584770002402,148.59584770002402,148.59584770002402,148.59584770002402,148.59584770002402,148.59584770002402,j,0.4619137999834493,149.08043920001364,149.08043920001364,149.08043920001364,149.08043920001364,149.08043920001364,149.08043920001364,149.36297420001938,151.27927710002405,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,151.29574340002728,153.51029520001612,153.51029520001612,153.51029520001612,153.51029520001612,153.51029520001612,153.51029520001612,153.51029520001612,28,57,71,38,38,70,153.51029520001612,155.1113933000015,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
55,29,32,66,0,20,20,20,,,,,,,,,,,None,155.1113933000015,155.1113933000015,155.1113933000015,155.1113933000015,155.1113933000015,155.1113933000015,f,0.6312282000144478,155.76530720002484,155.76530720002484,155.76530720002484,155.76530720002484,155.76530720002484,155.76530720002484,156.04520940000657,157.01132150000194,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,157.02803830002085,158.27622510000947,158.27622510000947,158.27622510000947,158.27622510000947,158.27622510000947,158.27622510000947,158.27622510000947,29,55,66,32,29,70,158.27622510000947,160.1600846000074,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
60,11,41,70,0,21,21,21,,,,,,,,,,,None,160.1600846000074,160.1600846000074,160.1600846000074,160.1600846000074,160.1600846000074,160.1600846000074,i,0.3412587000057101,160.53167930000927,160.53167930000927,160.53167930000927,160.53167930000927,160.53167930000927,160.53167930000927,160.82703510002466,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,161.69380990002537,162.8582177000062,162.8582177000062,162.8582177000062,162.8582177000062,162.8582177000062,162.8582177000062,162.8582177000062,11,60,70,41,70,70,162.8582177000062,164.57591310000862,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
52,19,35,72,0,22,22,22,,,,,,,,,,,None,164.57591310000862,164.57591310000862,164.57591310000862,164.57591310000862,164.57591310000862,164.57591310000862,i,0.30311420001089573,164.91412790000322,164.91412790000322,164.91412790000322,164.91412790000322,164.91412790000322,164.91412790000322,165.19289820000995,166.15952440002002,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,166.1760382000066,167.44130800000858,167.44130800000858,167.44130800000858,167.44130800000858,167.44130800000858,167.44130800000858,167.44130800000858,19,52,72,35,72,70,167.44130800000858,169.25873440000578,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
55,19,37,63,0,23,23,23,,,,,,,,,,,None,169.25873440000578,169.25873440000578,169.25873440000578,169.25873440000578,169.25873440000578,169.25873440000578,i,0.3525124000152573,169.64774220000254,169.64774220000254,169.64774220000254,169.64774220000254,169.64774220000254,169.64774220000254,169.9255626000231,171.80826160000288,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,171.82527250002022,174.00634740001988,174.00634740001988,174.00634740001988,174.00634740001988,174.00634740001988,174.00634740001988,174.00634740001988,19,55,63,37,63,70,174.00634740001988,176.00738160000765,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
51,31,34,63,0,24,24,24,,,,,,,,,,,None,176.00738160000765,176.00738160000765,176.00738160000765,176.00738160000765,176.00738160000765,176.00738160000765,i,0.2760615000152029,176.30844260001322,176.30844260001322,176.30844260001322,176.30844260001322,176.30844260001322,176.30844260001322,176.59130160001223,178.42438400001265,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,178.44114430001355,180.57207630001358,180.57207630001358,180.57207630001358,180.57207630001358,180.57207630001358,180.57207630001358,180.57207630001358,31,51,63,34,63,70,180.57207630001358,182.25611510002636,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
59,30,32,65,0,25,25,25,,,,,,,,,,,None,182.25611510002636,182.25611510002636,182.25611510002636,182.25611510002636,182.25611510002636,182.25611510002636,r,0.4014847000071313,182.6965593000059,182.6965593000059,182.6965593000059,182.6965593000059,182.6965593000059,182.6965593000059,182.97367790000862,184.65617270002258,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,184.6726838000177,186.6545057000185,186.6545057000185,186.6545057000185,186.6545057000185,186.6545057000185,186.6545057000185,186.6545057000185,30,59,65,32,59,70,186.6545057000185,188.355727200018,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
44,16,30,70,0,26,26,26,,,,,,,,,,,None,188.355727200018,188.355727200018,188.355727200018,188.355727200018,188.355727200018,188.355727200018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,44,70,30,0,70,195.86956150000333,197.55356990001746,189.8559562000155,189.8559562000155,189.8559562000155,189.8559562000155,189.8559562000155,189.8559562000155,189.8559562000155,195.86956150000333,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
57,8,32,67,0,27,27,27,,,,,,,,,,,None,197.55356990001746,197.55356990001746,197.55356990001746,197.55356990001746,197.55356990001746,197.55356990001746,i,0.2726498999982141,197.8570087000262,197.8570087000262,197.8570087000262,197.8570087000262,197.8570087000262,197.8570087000262,198.1374543000129,200.02069900001516,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,200.03699280001456,202.21844980001333,202.21844980001333,202.21844980001333,202.21844980001333,202.21844980001333,202.21844980001333,202.21844980001333,8,57,67,32,67,70,202.21844980001333,203.85290990001522,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
50,6,33,53,0,28,28,28,,,,,,,,,,,None,203.85290990001522,203.85290990001522,203.85290990001522,203.85290990001522,203.85290990001522,203.85290990001522,f,0.3522489999886602,204.2405456000124,204.2405456000124,204.2405456000124,204.2405456000124,204.2405456000124,204.2405456000124,204.51950860000215,206.26909500002512,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,206.28569450002396,208.3336281000229,208.3336281000229,208.3336281000229,208.3336281000229,208.3336281000229,208.3336281000229,208.3336281000229,6,50,53,33,6,70,208.3336281000229,210.31842940000934,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
50,12,30,57,0,29,29,29,,,,,,,,,,,None,210.31842940000934,210.31842940000934,210.31842940000934,210.31842940000934,210.31842940000934,210.31842940000934,i,0.3064083000062965,210.65200180001557,210.65200180001557,210.65200180001557,210.65200180001557,210.65200180001557,210.65200180001557,210.93528060000972,212.4014700000116,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,212.41820000001462,214.18272090001847,214.18272090001847,214.18272090001847,214.18272090001847,214.18272090001847,214.18272090001847,214.18272090001847,12,50,57,30,57,70,214.18272090001847,216.0669206000166,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
51,3,29,62,0,30,30,30,,,,,,,,,,,None,216.0669206000166,216.0669206000166,216.0669206000166,216.0669206000166,216.0669206000166,216.0669206000166,j,0.3056595000089146,216.40092320000986,216.40092320000986,216.40092320000986,216.40092320000986,216.40092320000986,216.40092320000986,216.70082980001462,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,217.80050580002717,219.18180460002623,219.18180460002623,219.18180460002623,219.18180460002623,219.18180460002623,219.18180460002623,219.18180460002623,3,51,62,29,29,70,219.18180460002623,221.08323910000036,,,,,,,,,,,,,,,,,,,,３３４,f,1,2023-05-21_10h38.57.123,RL,2022.2.5,60.01158223623611,
