arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
46,54,46,62,0,9,9,9,,,,,,,,,,,None,74.11278030000176,74.11278030000176,74.11278030000176,74.11278030000176,74.11278030000176,74.11278030000176,f,0.41056860000026063,74.54685149999932,74.54685149999932,74.54685149999932,74.54685149999932,74.54685149999932,74.54685149999932,74.8296279999995,76.79605839999931,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,76.81248889999915,79.07709790000081,79.07709790000081,79.07709790000081,79.07709790000081,79.07709790000081,79.07709790000081,79.07709790000081,54,62,46,46,54,60,79.07709790000081,80.6451476000002,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
42,49,36,63,0,10,10,10,,,,,,,,,,,None,80.6451476000002,80.6451476000002,80.6451476000002,80.6451476000002,80.6451476000002,80.6451476000002,r,0.8261517000028107,81.49497770000016,81.49497770000016,81.49497770000016,81.49497770000016,81.49497770000016,81.49497770000016,81.77816209999946,83.1448730000011,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,83.161351499999,84.82636280000224,84.82636280000224,84.82636280000224,84.82636280000224,84.82636280000224,84.82636280000224,84.82636280000224,49,63,36,42,63,60,84.82636280000224,86.77699819999907,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
34,57,44,54,0,11,11,11,,,,,,,,,,,None,86.77699819999907,86.77699819999907,86.77699819999907,86.77699819999907,86.77699819999907,86.77699819999907,j,0.539614100001927,87.34394330000214,87.34394330000214,87.34394330000214,87.34394330000214,87.34394330000214,87.34394330000214,87.62747210000089,88.726692799999,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,88.74348780000219,90.1416672000014,90.1416672000014,90.1416672000014,90.1416672000014,90.1416672000014,90.1416672000014,90.1416672000014,57,54,44,34,34,60,90.1416672000014,91.74318490000223,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
44,53,50,60,0,12,12,12,,,,,,,,,,,None,91.74318490000223,91.74318490000223,91.74318490000223,91.74318490000223,91.74318490000223,91.74318490000223,i,0.7869695000008505,92.56118470000001,92.56118470000001,92.56118470000001,92.56118470000001,92.56118470000001,92.56118470000001,92.8433561999991,94.2931783999993,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,94.3092355000008,96.05737819999922,96.05737819999922,96.05737819999922,96.05737819999922,96.05737819999922,96.05737819999922,96.05737819999922,53,60,50,44,50,60,96.05737819999922,97.59229260000211,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
46,57,37,66,0,13,13,13,,,,,,,,,,,None,97.59229260000211,97.59229260000211,97.59229260000211,97.59229260000211,97.59229260000211,97.59229260000211,r,0.6252676000003703,98.24319780000224,98.24319780000224,98.24319780000224,98.24319780000224,98.24319780000224,98.24319780000224,98.52548899999965,100.52500599999985,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,100.54157889999988,102.83974790000138,102.83974790000138,102.83974790000138,102.83974790000138,102.83974790000138,102.83974790000138,102.83974790000138,57,66,37,46,66,60,102.83974790000138,104.42395060000126,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
42,57,37,61,0,14,14,14,,,,,,,,,,,None,104.42395060000126,104.42395060000126,104.42395060000126,104.42395060000126,104.42395060000126,104.42395060000126,r,0.6605310999984795,105.10918339999989,105.10918339999989,105.10918339999989,105.10918339999989,105.10918339999989,105.10918339999989,105.4075257000004,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,106.54093950000242,107.97190039999987,107.97190039999987,107.97190039999987,107.97190039999987,107.97190039999987,107.97190039999987,107.97190039999987,57,61,37,42,61,60,107.97190039999987,109.80641420000029,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
40,57,41,65,0,15,15,15,,,,,,,,,,,None,109.80641420000029,109.80641420000029,109.80641420000029,109.80641420000029,109.80641420000029,109.80641420000029,i,0.4559551000020292,110.29021510000166,110.29021510000166,110.29021510000166,110.29021510000166,110.29021510000166,110.29021510000166,110.59015949999957,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,111.7395854000024,113.18761699999959,113.18761699999959,113.18761699999959,113.18761699999959,113.18761699999959,113.18761699999959,113.18761699999959,57,65,41,40,41,60,113.18761699999959,114.88877520000096,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
47,56,40,69,0,16,16,16,,,,,,,,,,,None,114.88877520000096,114.88877520000096,114.88877520000096,114.88877520000096,114.88877520000096,114.88877520000096,f,0.44754069999908097,115.35596160000205,115.35596160000205,115.35596160000205,115.35596160000205,115.35596160000205,115.35596160000205,115.63921340000161,117.40536590000193,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,117.42187230000127,119.48691010000039,119.48691010000039,119.48691010000039,119.48691010000039,119.48691010000039,119.48691010000039,119.48691010000039,56,69,40,47,56,60,119.48691010000039,121.10446550000052,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
36,58,42,65,0,17,17,17,,,,,,,,,,,None,121.10446550000052,121.10446550000052,121.10446550000052,121.10446550000052,121.10446550000052,121.10446550000052,r,0.42671580000023823,121.55527150000125,121.55527150000125,121.55527150000125,121.55527150000125,121.55527150000125,121.55527150000125,121.83781359999921,123.30421059999935,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,123.32087730000057,125.08594710000034,125.08594710000034,125.08594710000034,125.08594710000034,125.08594710000034,125.08594710000034,125.08594710000034,58,65,42,36,65,60,125.08594710000034,126.95339460000105,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
45,54,46,70,0,18,18,18,,,,,,,,,,,None,126.95339460000105,126.95339460000105,126.95339460000105,126.95339460000105,126.95339460000105,126.95339460000105,r,0.5256679000012809,127.50379389999944,127.50379389999944,127.50379389999944,127.50379389999944,127.50379389999944,127.50379389999944,127.78694410000026,128.9534167999991,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,128.96995000000243,130.4346743999995,130.4346743999995,130.4346743999995,130.4346743999995,130.4346743999995,130.4346743999995,130.4346743999995,54,70,46,45,70,60,130.4346743999995,131.985915199999,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
43,58,40,71,0,19,19,19,,,,,,,,,,,None,131.985915199999,131.985915199999,131.985915199999,131.985915199999,131.985915199999,131.985915199999,r,0.46175270000094315,132.46965439999985,132.46965439999985,132.46965439999985,132.46965439999985,132.46965439999985,132.46965439999985,132.75251389999903,133.65238039999895,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,133.66922540000087,134.86746200000198,134.86746200000198,134.86746200000198,134.86746200000198,134.86746200000198,134.86746200000198,134.86746200000198,58,71,40,43,71,60,134.86746200000198,136.58517470000152,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
37,55,47,76,0,20,20,20,,,,,,,,,,,None,136.58517470000152,136.58517470000152,136.58517470000152,136.58517470000152,136.58517470000152,136.58517470000152,r,0.6909971999994013,137.3042862000002,137.3042862000002,137.3042862000002,137.3042862000002,137.3042862000002,137.3042862000002,137.5850477999993,139.13482830000066,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,139.15154679999978,140.99962380000215,140.99962380000215,140.99962380000215,140.99962380000215,140.99962380000215,140.99962380000215,140.99962380000215,55,76,47,37,76,60,140.99962380000215,142.98365510000076,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
37,49,49,71,0,21,21,21,,,,,,,,,,,None,142.98365510000076,142.98365510000076,142.98365510000076,142.98365510000076,142.98365510000076,142.98365510000076,j,0.6771573000005446,143.68430409999928,143.68430409999928,143.68430409999928,143.68430409999928,143.68430409999928,143.68430409999928,143.98402400000123,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,145.53383140000005,147.38136590000067,147.38136590000067,147.38136590000067,147.38136590000067,147.38136590000067,147.38136590000067,147.38136590000067,49,71,49,37,37,60,147.38136590000067,149.11664290000044,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
50,46,37,79,0,22,22,22,,,,,,,,,,,None,149.11664290000044,149.11664290000044,149.11664290000044,149.11664290000044,149.11664290000044,149.11664290000044,r,0.37705039999855217,149.5165945000008,149.5165945000008,149.5165945000008,149.5165945000008,149.5165945000008,149.5165945000008,149.7997447000016,151.16591590000098,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,151.18268470000112,152.84731079999983,152.84731079999983,152.84731079999983,152.84731079999983,152.84731079999983,152.84731079999983,152.84731079999983,46,79,37,50,79,60,152.84731079999983,154.76546190000226,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
42,54,36,78,0,23,23,23,,,,,,,,,,,None,154.76546190000226,154.76546190000226,154.76546190000226,154.76546190000226,154.76546190000226,154.76546190000226,r,0.42161639999903855,155.21687730000122,155.21687730000122,155.21687730000122,155.21687730000122,155.21687730000122,155.21687730000122,155.4987101000006,157.14852919999976,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,157.18179400000008,159.12975410000217,159.12975410000217,159.12975410000217,159.12975410000217,159.12975410000217,159.12975410000217,159.12975410000217,54,78,36,42,78,60,159.12975410000217,161.06445900000108,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
46,56,46,82,0,24,24,24,,,,,,,,,,,None,161.06445900000108,161.06445900000108,161.06445900000108,161.06445900000108,161.06445900000108,161.06445900000108,f,0.39064479999797186,161.48301100000026,161.48301100000026,161.48301100000026,161.48301100000026,161.48301100000026,161.48301100000026,161.7646003000009,163.59732749999966,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,163.63056340000185,165.7624133999998,165.7624133999998,165.7624133999998,165.7624133999998,165.7624133999998,165.7624133999998,165.7624133999998,56,82,46,46,56,60,165.7624133999998,167.27984690000085,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
41,61,56,79,0,25,25,25,,,,,,,,,,,None,167.27984690000085,167.27984690000085,167.27984690000085,167.27984690000085,167.27984690000085,167.27984690000085,i,0.3912000000018452,167.69676520000212,167.69676520000212,167.69676520000212,167.69676520000212,167.69676520000212,167.69676520000212,167.99674190000223,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,169.8131041000015,171.92783100000088,171.92783100000088,171.92783100000088,171.92783100000088,171.92783100000088,171.92783100000088,171.92783100000088,61,79,56,41,56,60,171.92783100000088,173.46226000000024,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
50,57,50,80,0,26,26,26,,,,,,,,,,,None,173.46226000000024,173.46226000000024,173.46226000000024,173.46226000000024,173.46226000000024,173.46226000000024,r,0.2650933000004443,173.74711240000033,173.74711240000033,173.74711240000033,173.74711240000033,173.74711240000033,173.74711240000033,174.04522999999972,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,175.62852180000118,177.50947110000197,177.50947110000197,177.50947110000197,177.50947110000197,177.50947110000197,177.50947110000197,177.50947110000197,57,80,50,50,80,60,177.50947110000197,179.32746269999916,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
49,64,43,75,0,27,27,27,,,,,,,,,,,None,179.32746269999916,179.32746269999916,179.32746269999916,179.32746269999916,179.32746269999916,179.32746269999916,r,0.3544307000011031,179.71125029999894,179.71125029999894,179.71125029999894,179.71125029999894,179.71125029999894,179.71125029999894,180.0115990000013,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,181.71080599999914,183.7087414000016,183.7087414000016,183.7087414000016,183.7087414000016,183.7087414000016,183.7087414000016,183.7087414000016,64,75,43,49,75,60,183.7087414000016,185.6600737000008,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
45,61,47,78,0,28,28,28,,,,,,,,,,,None,185.6600737000008,185.6600737000008,185.6600737000008,185.6600737000008,185.6600737000008,185.6600737000008,r,0.4571267999999691,186.1458722999996,186.1458722999996,186.1458722999996,186.1458722999996,186.1458722999996,186.1458722999996,186.4432353000011,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,188.15959440000006,190.17434159999902,190.17434159999902,190.17434159999902,190.17434159999902,190.17434159999902,190.17434159999902,190.17434159999902,61,78,47,45,78,60,190.17434159999902,191.69258810000247,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
40,64,43,73,0,29,29,29,,,,,,,,,,,None,191.69258810000247,191.69258810000247,191.69258810000247,191.69258810000247,191.69258810000247,191.69258810000247,r,0.49302410000018426,192.2103214000017,192.2103214000017,192.2103214000017,192.2103214000017,192.2103214000017,192.2103214000017,192.49223100000017,193.70873420000135,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,193.7254705000014,195.24035189999995,195.24035189999995,195.24035189999995,195.24035189999995,195.24035189999995,195.24035189999995,195.24035189999995,64,73,43,40,73,60,195.24035189999995,197.2409630000002,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
42,62,56,77,0,30,30,30,,,,,,,,,,,None,197.2409630000002,197.2409630000002,197.2409630000002,197.2409630000002,197.2409630000002,197.2409630000002,r,0.40125130000160425,197.68578880000132,197.68578880000132,197.68578880000132,197.68578880000132,197.68578880000132,197.68578880000132,197.95814729999984,198.87456759999986,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,198.90794839999944,200.12288310000076,200.12288310000076,200.12288310000076,200.12288310000076,200.12288310000076,200.12288310000076,200.12288310000076,62,77,56,42,77,60,200.12288310000076,202.04056570000103,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
40,66,47,79,0,31,31,31,,,,,,,,,,,None,202.04056570000103,202.04056570000103,202.04056570000103,202.04056570000103,202.04056570000103,202.04056570000103,j,0.56929570000284,202.64553660000092,202.64553660000092,202.64553660000092,202.64553660000092,202.64553660000092,202.64553660000092,202.92403280000144,204.4237233999993,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,204.45697220000147,206.25522210000054,206.25522210000054,206.25522210000054,206.25522210000054,206.25522210000054,206.25522210000054,206.25522210000054,66,79,47,40,40,60,206.25522210000054,207.82278249999945,,,,,,,,,,,,３１１,f,1９,2023-05-18_15h54.02.804,RL,2022.2.5,59.821349522503645,
