arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,33.755447900000036,33.755447900000036,space,12.835291599999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
44,47,48,59,0,0,0,0,,,,,46.623922199999924,46.623922199999924,51.633557999999994,None,52.65946159999976,52.65946159999976,52.65946159999976,52.65946159999976,52.65946159999976,52.65946159999976,r,0.7970696000002135,53.493640199999845,53.493640199999845,53.493640199999845,53.493640199999845,53.493640199999845,53.493640199999845,53.78755860000001,55.63484840000001,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,55.654090500000166,57.843383099999755,57.843383099999755,57.843383099999755,57.843383099999755,57.843383099999755,57.843383099999755,57.843383099999755,48,44,59,47,44,60,57.843383099999755,59.583886299999904,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
37,47,54,51,0,1,1,1,,,,,,,,None,59.583886299999904,59.583886299999904,59.583886299999904,59.583886299999904,59.583886299999904,59.583886299999904,i,0.29167980000011084,59.90170780000017,59.90170780000017,59.90170780000017,59.90170780000017,59.90170780000017,59.90170780000017,60.200560100000075,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,62.09986769999978,64.29801910000015,64.29801910000015,64.29801910000015,64.29801910000015,64.29801910000015,64.29801910000015,64.29801910000015,54,37,51,47,51,60,64.29801910000015,66.03246679999984,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
43,56,52,50,0,2,2,2,,,,,,,,None,66.03246679999984,66.03246679999984,66.03246679999984,66.03246679999984,66.03246679999984,66.03246679999984,i,0.2556282000000465,66.32136319999972,66.32136319999972,66.32136319999972,66.32136319999972,66.32136319999972,66.32136319999972,66.59980749999977,67.5163078999999,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,67.54900439999983,68.76396710000017,68.76396710000017,68.76396710000017,68.76396710000017,68.76396710000017,68.76396710000017,68.76396710000017,52,43,50,56,50,60,68.76396710000017,70.58194790000016,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
41,60,49,64,0,3,3,3,,,,,,,,None,70.58194790000016,70.58194790000016,70.58194790000016,70.58194790000016,70.58194790000016,70.58194790000016,j,0.38909160000002885,71.00109710000015,71.00109710000015,71.00109710000015,71.00109710000015,71.00109710000015,71.00109710000015,71.29850510000006,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,72.46471629999996,73.92978540000013,73.92978540000013,73.92978540000013,73.92978540000013,73.92978540000013,73.92978540000013,73.92978540000013,49,41,64,60,60,60,73.92978540000013,75.89757789999976,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
37,56,58,56,0,4,4,4,,,,,,,,None,75.89757789999976,75.89757789999976,75.89757789999976,75.89757789999976,75.89757789999976,75.89757789999976,f,0.2458443000000443,76.16650609999988,76.16650609999988,76.16650609999988,76.16650609999988,76.16650609999988,76.16650609999988,76.44830760000013,77.96419639999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,77.98049839999976,79.79537149999987,79.79537149999987,79.79537149999987,79.79537149999987,79.79537149999987,79.79537149999987,79.79537149999987,58,37,56,56,58,60,79.79537149999987,81.73011229999975,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
42,51,58,57,0,5,5,5,,,,,,,,None,81.73011229999975,81.73011229999975,81.73011229999975,81.73011229999975,81.73011229999975,81.73011229999975,j,0.28404470000032234,82.050835,82.050835,82.050835,82.050835,82.050835,82.050835,82.34715740000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,84.22943420000001,86.41081970000005,86.41081970000005,86.41081970000005,86.41081970000005,86.41081970000005,86.41081970000005,86.41081970000005,58,42,57,51,51,60,86.41081970000005,88.14516939999976,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
35,52,64,49,0,6,6,6,,,,,,,,None,88.14516939999976,88.14516939999976,88.14516939999976,88.14516939999976,88.14516939999976,88.14516939999976,i,0.5309683000000405,88.69584410000016,88.69584410000016,88.69584410000016,88.69584410000016,88.69584410000016,88.69584410000016,88.97878219999984,90.34566889999996,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,90.36169250000012,92.02695259999973,92.02695259999973,92.02695259999973,92.02695259999973,92.02695259999973,92.02695259999973,92.02695259999973,64,35,49,52,49,60,92.02695259999973,93.8281164,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
44,48,62,60,0,7,7,7,,,,,,,,None,93.8281164,93.8281164,93.8281164,93.8281164,93.8281164,93.8281164,r,0.30205309999973906,94.16317029999982,94.16317029999982,94.16317029999982,94.16317029999982,94.16317029999982,94.16317029999982,94.46145320000005,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,95.84464819999994,97.52581669999972,97.52581669999972,97.52581669999972,97.52581669999972,97.52581669999972,97.52581669999972,97.52581669999972,62,44,60,48,44,60,97.52581669999972,99.10996269999987,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
35,51,58,52,0,8,8,8,,,,,,,,None,99.10996269999987,99.10996269999987,99.10996269999987,99.10996269999987,99.10996269999987,99.10996269999987,f,0.2592208999999457,99.39401929999985,99.39401929999985,99.39401929999985,99.39401929999985,99.39401929999985,99.39401929999985,99.67695309999999,100.81050189999996,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,100.82734040000014,102.25814790000004,102.25814790000004,102.25814790000004,102.25814790000004,102.25814790000004,102.25814790000004,102.25814790000004,58,35,52,51,58,60,102.25814790000004,103.95951749999995,,,,,,,,,,,,３０５,f,２０,2023-05-18_11h45.20.979,RL,2022.2.5,60.118300792346325,
