arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.346943899989128,15.346943899989128,space,12.933399599976838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
56,49,29,50,0,39,39,39,,,,,,,,,,,None,266.96260880003683,266.96260880003683,266.96260880003683,266.96260880003683,266.96260880003683,266.96260880003683,j,0.4952982000540942,267.4805838998873,267.4805838998873,267.4805838998873,267.4805838998873,267.4805838998873,267.4805838998873,267.7794832000509,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,269.1463136000093,270.81051700003445,270.81051700003445,270.81051700003445,270.81051700003445,270.81051700003445,270.81051700003445,270.81051700003445,49,56,29,50,50,70,270.81051700003445,272.7285074000247,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
45,50,19,60,0,40,40,40,,,,,,,,,,,None,272.7285074000247,272.7285074000247,272.7285074000247,272.7285074000247,272.7285074000247,272.7285074000247,r,0.7126770000904799,273.46201030001976,273.46201030001976,273.46201030001976,273.46201030001976,273.46201030001976,273.46201030001976,273.7455160000827,275.72821659990586,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,275.74492760002613,278.02639349992387,278.02639349992387,278.02639349992387,278.02639349992387,278.02639349992387,278.02639349992387,278.02639349992387,50,45,19,60,45,70,278.02639349992387,279.7434672000818,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
45,45,27,50,0,41,41,41,,,,,,,,,,,None,279.7434672000818,279.7434672000818,279.7434672000818,279.7434672000818,279.7434672000818,279.7434672000818,r,0.581806099973619,280.34402769990265,280.34402769990265,280.34402769990265,280.34402769990265,280.34402769990265,280.34402769990265,280.6272771998774,282.59383290004916,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,282.6104919000063,284.8746839000378,284.8746839000378,284.8746839000378,284.8746839000378,284.8746839000378,284.8746839000378,284.8746839000378,45,45,27,50,45,70,284.8746839000378,286.85959320003167,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
39,48,23,63,0,42,42,42,,,,,,,,,,,None,286.85959320003167,286.85959320003167,286.85959320003167,286.85959320003167,286.85959320003167,286.85959320003167,f,0.871881099883467,287.7609153999947,287.7609153999947,287.7609153999947,287.7609153999947,287.7609153999947,287.7609153999947,288.0425551000517,289.89224740001373,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,289.90928989998065,292.0568619999103,292.0568619999103,292.0568619999103,292.0568619999103,292.0568619999103,292.0568619999103,292.0568619999103,48,39,23,63,48,70,292.0568619999103,293.62455479986966,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
38,46,15,60,0,43,43,43,,,,,,,,,,,None,293.62455479986966,293.62455479986966,293.62455479986966,293.62455479986966,293.62455479986966,293.62455479986966,f,0.7497097000014037,294.3918419999536,294.3918419999536,294.3918419999536,294.3918419999536,294.3918419999536,294.3918419999536,294.6916020999197,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,296.25783749995753,298.12258540000767,298.12258540000767,298.12258540000767,298.12258540000767,298.12258540000767,298.12258540000767,298.12258540000767,46,38,15,60,46,70,298.12258540000767,299.75712179997936,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
36,47,12,61,0,44,44,44,,,,,,,,,,,None,299.75712179997936,299.75712179997936,299.75712179997936,299.75712179997936,299.75712179997936,299.75712179997936,r,0.8207396999932826,300.6072112999391,300.6072112999391,300.6072112999391,300.6072112999391,300.6072112999391,300.6072112999391,300.89027239987627,302.5235029999167,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,302.53999429987743,304.47116720001213,304.47116720001213,304.47116720001213,304.47116720001213,304.47116720001213,304.47116720001213,304.47116720001213,47,36,12,61,36,70,304.47116720001213,306.0725426999852,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
39,49,15,63,0,45,45,45,,,,,,,,,,,None,306.0725426999852,306.0725426999852,306.0725426999852,306.0725426999852,306.0725426999852,306.0725426999852,j,0.4753216998651624,306.5733071998693,306.5733071998693,306.5733071998693,306.5733071998693,306.5733071998693,306.5733071998693,306.8562181000598,308.2225001999177,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,308.2390433999244,309.9036391999107,309.9036391999107,309.9036391999107,309.9036391999107,309.9036391999107,309.9036391999107,309.9036391999107,49,39,15,63,63,70,309.9036391999107,311.4385174999479,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
31,51,12,53,0,46,46,46,,,,,,,,,,,None,311.4385174999479,311.4385174999479,311.4385174999479,311.4385174999479,311.4385174999479,311.4385174999479,j,0.6902605998329818,312.15664010006003,312.15664010006003,312.15664010006003,312.15664010006003,312.15664010006003,312.15664010006003,312.43867289996706,314.0215686999727,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,314.05465029994957,315.9363524999935,315.9363524999935,315.9363524999935,315.9363524999935,315.9363524999935,315.9363524999935,315.9363524999935,51,31,12,53,53,70,315.9363524999935,317.83690200001,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
37,48,8,58,0,47,47,47,,,,,,,,,,,None,317.83690200001,317.83690200001,317.83690200001,317.83690200001,317.83690200001,317.83690200001,j,0.5946023999713361,318.45492559997365,318.45492559997365,318.45492559997365,318.45492559997365,318.45492559997365,318.45492559997365,318.7375622000545,319.97024250007235,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,319.9869567998685,321.51855539996177,321.51855539996177,321.51855539996177,321.51855539996177,321.51855539996177,321.51855539996177,321.51855539996177,48,37,8,58,58,70,321.51855539996177,323.2193960000295,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
30,58,18,69,0,48,48,48,,,,,,,,,,,None,323.2193960000295,323.2193960000295,323.2193960000295,323.2193960000295,323.2193960000295,323.2193960000295,r,0.8059812998399138,324.0554940998554,324.0554940998554,324.0554940998554,324.0554940998554,324.0554940998554,324.0554940998554,324.3363524999004,325.653048499953,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,325.6859198999591,327.30072489986196,327.30072489986196,327.30072489986196,327.30072489986196,327.30072489986196,327.30072489986196,327.30072489986196,58,30,18,69,30,70,327.30072489986196,329.13523419993,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
26,59,18,72,0,49,49,49,,,,,,,,,,,None,329.13523419993,329.13523419993,329.13523419993,329.13523419993,329.13523419993,329.13523419993,f,0.7619239999912679,329.9188556999434,329.9188556999434,329.9188556999434,329.9188556999434,329.9188556999434,329.9188556999434,330.20216370001435,332.1350099998526,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,332.1515623999294,334.3831807000097,334.3831807000097,334.3831807000097,334.3831807000097,334.3831807000097,334.3831807000097,334.3831807000097,59,26,18,72,59,70,334.3831807000097,336.18414229992777,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
29,52,22,67,0,50,50,50,,,,,,,,,,,None,336.18414229992777,336.18414229992777,336.18414229992777,336.18414229992777,336.18414229992777,336.18414229992777,f,0.6149887000210583,336.8194941000547,336.8194941000547,336.8194941000547,336.8194941000547,336.8194941000547,336.8194941000547,337.11724280007184,339.10004030005075,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,339.11694630002603,341.39829379995354,341.39829379995354,341.39829379995354,341.39829379995354,341.39829379995354,341.39829379995354,341.39829379995354,52,29,22,67,52,70,341.39829379995354,343.08328849985264,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
27,56,24,83,0,51,51,51,,,,,,,,,,,None,343.08328849985264,343.08328849985264,343.08328849985264,343.08328849985264,343.08328849985264,343.08328849985264,j,0.6617676999885589,343.76656379993074,343.76656379993074,343.76656379993074,343.76656379993074,343.76656379993074,343.76656379993074,344.06626269989647,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,345.2659352000337,346.76442099991255,346.76442099991255,346.76442099991255,346.76442099991255,346.76442099991255,346.76442099991255,346.76442099991255,56,27,24,83,83,70,346.76442099991255,348.3984046999831,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
29,53,16,58,0,52,52,52,,,,,,,,,,,None,348.3984046999831,348.3984046999831,348.3984046999831,348.3984046999831,348.3984046999831,348.3984046999831,f,1.1639349998440593,349.5824454999529,349.5824454999529,349.5824454999529,349.5824454999529,349.5824454999529,349.5824454999529,349.8825503999833,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,350.98166569997557,352.37968460004777,352.37968460004777,352.37968460004777,352.37968460004777,352.37968460004777,352.37968460004777,352.37968460004777,53,29,16,58,53,70,352.37968460004777,354.01433490007184,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
36,58,29,75,0,53,53,53,,,,,,,,,,,None,354.01433490007184,354.01433490007184,354.01433490007184,354.01433490007184,354.01433490007184,354.01433490007184,j,0.7362395999953151,354.7827298999764,354.7827298999764,354.7827298999764,354.7827298999764,354.7827298999764,354.7827298999764,355.08121099998243,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,356.8303346000612,358.87853610003367,358.87853610003367,358.87853610003367,358.87853610003367,358.87853610003367,358.87853610003367,358.87853610003367,58,36,29,75,75,70,358.87853610003367,360.6463605000172,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
34,45,23,57,0,54,54,54,,,,,,,,,,,None,360.6463605000172,360.6463605000172,360.6463605000172,360.6463605000172,360.6463605000172,360.6463605000172,j,0.6992993999738246,361.36699980008416,361.36699980008416,361.36699980008416,361.36699980008416,361.36699980008416,361.36699980008416,361.6633256999776,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,362.5629763000179,363.76152869989164,363.76152869989164,363.76152869989164,363.76152869989164,363.76152869989164,363.76152869989164,363.76152869989164,45,34,23,57,57,70,363.76152869989164,365.6626831998583,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
34,44,32,83,0,55,55,55,,,,,,,,,,,None,365.6626831998583,365.6626831998583,365.6626831998583,365.6626831998583,365.6626831998583,365.6626831998583,f,0.6697770999744534,366.3632072999608,366.3632072999608,366.3632072999608,366.3632072999608,366.3632072999608,366.3632072999608,366.6623891000636,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,367.6121854998637,368.8602378000505,368.8602378000505,368.8602378000505,368.8602378000505,368.8602378000505,368.8602378000505,368.8602378000505,44,34,32,83,44,70,368.8602378000505,370.477916700067,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
32,44,30,84,0,56,56,56,,,,,,,,,,,None,370.477916700067,370.477916700067,370.477916700067,370.477916700067,370.477916700067,370.477916700067,j,0.7442578000482172,371.2453193999827,371.2453193999827,371.2453193999827,371.2453193999827,371.2453193999827,371.2453193999827,371.5282523999922,373.29481390002184,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,373.3111026000697,375.3758954999503,375.3758954999503,375.3758954999503,375.3758954999503,375.3758954999503,375.3758954999503,375.3758954999503,44,32,30,84,84,70,375.3758954999503,377.0439758999273,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
29,43,21,80,0,57,57,57,,,,,,,,,,,None,377.0439758999273,377.0439758999273,377.0439758999273,377.0439758999273,377.0439758999273,377.0439758999273,f,0.6851925998926163,377.76053209998645,377.76053209998645,377.76053209998645,377.76053209998645,377.76053209998645,377.76053209998645,378.043385699857,379.8099444999825,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,379.8265376999043,381.8912378998939,381.8912378998939,381.8912378998939,381.8912378998939,381.8912378998939,381.8912378998939,381.8912378998939,43,29,21,80,43,70,381.8912378998939,383.5586733999662,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
32,48,18,85,0,58,58,58,,,,,,,,,,,None,383.5586733999662,383.5586733999662,383.5586733999662,383.5586733999662,383.5586733999662,383.5586733999662,j,0.7874841999728233,384.3781757999677,384.3781757999677,384.3781757999677,384.3781757999677,384.3781757999677,384.3781757999677,384.6758218999021,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,386.3491112999618,388.28989159991033,388.28989159991033,388.28989159991033,388.28989159991033,388.28989159991033,388.28989159991033,388.28989159991033,48,32,18,85,85,70,388.28989159991033,389.95811329991557,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
30,43,23,84,0,59,59,59,,,,,,,,,,,None,389.95811329991557,389.95811329991557,389.95811329991557,389.95811329991557,389.95811329991557,389.95811329991557,i,0.8518785999622196,390.84324219985865,390.84324219985865,390.84324219985865,390.84324219985865,390.84324219985865,390.84324219985865,391.14139740006067,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,392.4743941000197,394.10600159992464,394.10600159992464,394.10600159992464,394.10600159992464,394.10600159992464,394.10600159992464,394.10600159992464,43,30,23,84,23,70,394.10600159992464,395.62350389990024,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
32,43,22,85,0,60,60,60,,,,,,,,,,,None,395.62350389990024,395.62350389990024,395.62350389990024,395.62350389990024,395.62350389990024,395.62350389990024,j,0.5744898999109864,396.2258426998742,396.2258426998742,396.2258426998742,396.2258426998742,396.2258426998742,396.2258426998742,396.5238228000235,397.5901967000682,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,397.60690949996933,398.97164430003613,398.97164430003613,398.97164430003613,398.97164430003613,398.97164430003613,398.97164430003613,398.97164430003613,43,32,22,85,85,70,398.97164430003613,400.75659939995967,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
29,36,25,79,0,61,61,61,,,,,,,,,,,None,400.75659939995967,400.75659939995967,400.75659939995967,400.75659939995967,400.75659939995967,400.75659939995967,r,0.5954392000567168,401.3764903000556,401.3764903000556,401.3764903000556,401.3764903000556,401.3764903000556,401.3764903000556,401.67294409987517,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,402.572604799876,403.7711853000801,403.7711853000801,403.7711853000801,403.7711853000801,403.7711853000801,403.7711853000801,403.7711853000801,36,29,25,79,29,70,403.7711853000801,405.42192870005965,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
32,41,26,80,0,62,62,62,,,,,,,,,,,None,405.42192870005965,405.42192870005965,405.42192870005965,405.42192870005965,405.42192870005965,405.42192870005965,j,0.7058959999121726,406.15860480000265,406.15860480000265,406.15860480000265,406.15860480000265,406.15860480000265,406.15860480000265,406.4383719000034,408.2549072999973,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,408.2881704000756,410.40366129996255,410.40366129996255,410.40366129996255,410.40366129996255,410.40366129996255,410.40366129996255,410.40366129996255,41,32,26,80,80,70,410.40366129996255,411.9376370999962,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
24,31,29,75,0,63,63,63,,,,,,,,,,,None,411.9376370999962,411.9376370999962,411.9376370999962,411.9376370999962,411.9376370999962,411.9376370999962,f,0.9952291001100093,412.9555750999134,412.9555750999134,412.9555750999134,412.9555750999134,412.9555750999134,412.9555750999134,413.23777089989744,414.58768090000376,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,414.60415540006943,416.2521401999984,416.2521401999984,416.2521401999984,416.2521401999984,416.2521401999984,416.2521401999984,416.2521401999984,31,24,29,75,31,70,416.2521401999984,418.2197598000057,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
27,36,27,66,0,64,64,64,,,,,,,,,,,None,418.2197598000057,418.2197598000057,418.2197598000057,418.2197598000057,418.2197598000057,418.2197598000057,j,0.8434885998722166,419.08973859995604,419.08973859995604,419.08973859995604,419.08973859995604,419.08973859995604,419.08973859995604,419.370263800025,420.50337260006927,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,420.5367580000311,421.967583199963,421.967583199963,421.967583199963,421.967583199963,421.967583199963,421.967583199963,421.967583199963,36,27,27,66,66,70,421.967583199963,423.75220029987395,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
30,31,23,67,0,65,65,65,,,,,,,,,,,None,423.75220029987395,423.75220029987395,423.75220029987395,423.75220029987395,423.75220029987395,423.75220029987395,j,0.9914407001342624,424.76983670005575,424.76983670005575,424.76983670005575,424.76983670005575,424.76983670005575,424.76983670005575,425.06869059987366,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,426.86860879999585,428.9665324999951,428.9665324999951,428.9665324999951,428.9665324999951,428.9665324999951,428.9665324999951,428.9665324999951,31,30,23,67,67,70,428.9665324999951,430.61788819986396,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
38,28,20,74,0,66,66,66,,,,,,,,,,,None,430.61788819986396,430.61788819986396,430.61788819986396,430.61788819986396,430.61788819986396,430.61788819986396,j,0.9573162000160664,431.60165710002184,431.60165710002184,431.60165710002184,431.60165710002184,431.60165710002184,431.60165710002184,431.9012543000281,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,432.98399939993396,434.3653945000842,434.3653945000842,434.3653945000842,434.3653945000842,434.3653945000842,434.3653945000842,434.3653945000842,28,38,20,74,74,70,434.3653945000842,436.25023499992676,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
39,31,31,67,0,67,67,67,,,,,,,,,,,None,436.25023499992676,436.25023499992676,436.25023499992676,436.25023499992676,436.25023499992676,436.25023499992676,j,0.8644554000347853,437.1357489998918,437.1357489998918,437.1357489998918,437.1357489998918,437.1357489998918,437.1357489998918,437.4171283999458,438.5667621998582,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,438.583000499988,440.0314784999937,440.0314784999937,440.0314784999937,440.0314784999937,440.0314784999937,440.0314784999937,440.0314784999937,31,39,31,67,67,70,440.0314784999937,441.681965299882,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
37,27,29,65,0,68,68,68,,,,,,,,,,,None,441.681965299882,441.681965299882,441.681965299882,441.681965299882,441.681965299882,441.681965299882,j,0.876616399968043,442.5827786999289,442.5827786999289,442.5827786999289,442.5827786999289,442.5827786999289,442.5827786999289,442.8828894000035,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,443.8989172000438,445.21404440002516,445.21404440002516,445.21404440002516,445.21404440002516,445.21404440002516,445.21404440002516,445.21404440002516,27,37,29,65,65,70,445.21404440002516,446.7481654000003,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
33,29,29,62,0,69,69,69,,,,,,,,,,,None,446.7481654000003,446.7481654000003,446.7481654000003,446.7481654000003,446.7481654000003,446.7481654000003,j,0.9628398998174816,447.7321063999552,447.7321063999552,447.7321063999552,447.7321063999552,447.7321063999552,447.7321063999552,448.03149099997245,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,449.0316077999305,450.3296201999765,450.3296201999765,450.3296201999765,450.3296201999765,450.3296201999765,450.3296201999765,450.3296201999765,29,33,29,62,62,70,450.3296201999765,451.9804044000339,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
40,41,36,53,0,70,70,70,,,,,,,,,,,None,451.9804044000339,451.9804044000339,451.9804044000339,451.9804044000339,451.9804044000339,451.9804044000339,j,0.7050071000121534,452.7142197000794,452.7142197000794,452.7142197000794,452.7142197000794,452.7142197000794,452.7142197000794,453.0140464999713,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,454.48047770000994,456.2454013999086,456.2454013999086,456.2454013999086,456.2454013999086,456.2454013999086,456.2454013999086,456.2454013999086,41,40,36,53,53,70,456.2454013999086,458.0628889000509,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
35,32,32,58,0,71,71,71,,,,,,,,,,,None,458.0628889000509,458.0628889000509,458.0628889000509,458.0628889000509,458.0628889000509,458.0628889000509,f,0.3925063998904079,458.48272500000894,458.48272500000894,458.48272500000894,458.48272500000894,458.48272500000894,458.48272500000894,458.76337549998425,459.5963151999749,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,459.61267050006427,460.74482039990835,460.74482039990835,460.74482039990835,460.74482039990835,460.74482039990835,460.74482039990835,460.74482039990835,32,35,32,58,32,70,460.74482039990835,462.3624783998821,,,,,,,,,,,,,,,,,,,004,f,19,2023-05-13_14h12.35.637,RL,2022.2.5,59.92311862542044,
