arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.823410799959674,20.823410799959674,space,3.3415036001242697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
31,53,68,55,0,9,9,9,,,,,,,,None,82.36760189989582,82.36760189989582,82.36760189989582,82.36760189989582,82.36760189989582,82.36760189989582,r,0.47021980001591146,82.8726095999591,82.8726095999591,82.8726095999591,82.8726095999591,82.8726095999591,82.8726095999591,83.15140370000154,84.41734379995614,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,84.43402289994992,85.99909120006487,85.99909120006487,85.99909120006487,85.99909120006487,85.99909120006487,85.99909120006487,85.99909120006487,55,68,31,53,68,60,85.99909120006487,87.71679149987176,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
39,56,63,53,0,10,10,10,,,,,,,,None,87.71679149987176,87.71679149987176,87.71679149987176,87.71679149987176,87.71679149987176,87.71679149987176,f,1.392250700155273,89.13381999987178,89.13381999987178,89.13381999987178,89.13381999987178,89.13381999987178,89.13381999987178,89.43297439999878,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,91.3664764999412,93.59786810004152,93.59786810004152,93.59786810004152,93.59786810004152,93.59786810004152,93.59786810004152,93.59786810004152,53,63,39,56,53,60,93.59786810004152,95.4816572999116,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
33,62,66,49,0,11,11,11,,,,,,,,None,95.4816572999116,95.4816572999116,95.4816572999116,95.4816572999116,95.4816572999116,95.4816572999116,i,1.2356357001699507,96.75265819998458,96.75265819998458,96.75265819998458,96.75265819998458,96.75265819998458,96.75265819998458,97.03210729989223,98.94813230005093,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,98.96477860002778,101.17979940003715,101.17979940003715,101.17979940003715,101.17979940003715,101.17979940003715,101.17979940003715,101.17979940003715,49,66,33,62,33,60,101.17979940003715,102.91363259986974,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
35,55,65,55,0,12,12,12,,,,,,,,None,102.91363259986974,102.91363259986974,102.91363259986974,102.91363259986974,102.91363259986974,102.91363259986974,j,0.3741266999859363,103.31481519993395,103.31481519993395,103.31481519993395,103.31481519993395,103.31481519993395,103.31481519993395,103.59740229998715,104.46370709990151,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,104.48027719999664,105.64537260006182,105.64537260006182,105.64537260006182,105.64537260006182,105.64537260006182,105.64537260006182,105.64537260006182,55,65,35,55,55,60,105.64537260006182,107.59605679986998,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
39,53,66,53,0,13,13,13,,,,,,,,None,107.59605679986998,107.59605679986998,107.59605679986998,107.59605679986998,107.59605679986998,107.59605679986998,r,0.40077389986254275,108.03469130001031,108.03469130001031,108.03469130001031,108.03469130001031,108.03469130001031,108.03469130001031,108.31365639995784,109.2962181000039,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,109.32949759997427,110.6107911998406,110.6107911998406,110.6107911998406,110.6107911998406,110.6107911998406,110.6107911998406,110.6107911998406,53,66,39,53,66,60,110.6107911998406,112.22881220001727,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
46,52,77,53,0,14,14,14,,,,,,,,None,112.22881220001727,112.22881220001727,112.22881220001727,112.22881220001727,112.22881220001727,112.22881220001727,r,0.43879399984143674,112.69578789989464,112.69578789989464,112.69578789989464,112.69578789989464,112.69578789989464,112.69578789989464,112.97913950006478,114.31216449989006,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,114.32890659989789,115.95993539993651,115.95993539993651,115.95993539993651,115.95993539993651,115.95993539993651,115.95993539993651,115.95993539993651,53,77,46,52,77,60,115.95993539993651,117.91086090006866,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
45,58,75,54,0,15,15,15,,,,,,,,None,117.91086090006866,117.91086090006866,117.91086090006866,117.91086090006866,117.91086090006866,117.91086090006866,r,0.3530383000615984,118.30464580003172,118.30464580003172,118.30464580003172,118.30464580003172,118.30464580003172,118.30464580003172,118.57839779998176,120.19434619997628,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,120.22758969990537,122.14225429994985,122.14225429994985,122.14225429994985,122.14225429994985,122.14225429994985,122.14225429994985,122.14225429994985,54,75,45,58,75,60,122.14225429994985,123.84327529999427,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
43,52,71,57,0,16,16,16,,,,,,,,None,123.84327529999427,123.84327529999427,123.84327529999427,123.84327529999427,123.84327529999427,123.84327529999427,r,0.4241144999396056,124.2940078000538,124.2940078000538,124.2940078000538,124.2940078000538,124.2940078000538,124.2940078000538,124.57714800001122,125.51048920000903,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,125.52689279988408,126.75874249986373,126.75874249986373,126.75874249986373,126.75874249986373,126.75874249986373,126.75874249986373,126.75874249986373,57,71,43,52,71,60,126.75874249986373,128.5927033999469,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
41,61,68,57,0,17,17,17,,,,,,,,None,128.5927033999469,128.5927033999469,128.5927033999469,128.5927033999469,128.5927033999469,128.5927033999469,r,0.42617279989644885,129.04749679984525,129.04749679984525,129.04749679984525,129.04749679984525,129.04749679984525,129.04749679984525,129.34283760003746,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,130.52599180000834,132.00728869996965,132.00728869996965,132.00728869996965,132.00728869996965,132.00728869996965,132.00728869996965,132.00728869996965,57,68,41,61,68,60,132.00728869996965,133.60822180006653,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
43,59,70,57,0,18,18,18,,,,,,,,None,133.60822180006653,133.60822180006653,133.60822180006653,133.60822180006653,133.60822180006653,133.60822180006653,r,0.2978968999814242,133.9279821999371,133.9279821999371,133.9279821999371,133.9279821999371,133.9279821999371,133.9279821999371,134.22532349987887,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,135.07524599996395,136.22333809989505,136.22333809989505,136.22333809989505,136.22333809989505,136.22333809989505,136.22333809989505,136.22333809989505,57,70,43,59,70,60,136.22333809989505,137.75786100002006,,,,,,,,,,,,,,,,,,,,３０３,f,２５,2023-05-18_10h13.42.050,RL,2022.2.5,59.82099166643925,
