arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
42,56,66,53,0,9,9,9,,,,,,,,,,,None,109.86574909999035,109.86574909999035,109.86574909999035,109.86574909999035,109.86574909999035,109.86574909999035,f,0.33329609991051257,110.21647830004804,110.21647830004804,110.21647830004804,110.21647830004804,110.21647830004804,110.21647830004804,110.5158863000106,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,111.64872039994225,113.08036400005221,113.08036400005221,113.08036400005221,113.08036400005221,113.08036400005221,113.08036400005221,113.08036400005221,53,66,42,56,53,60,113.08036400005221,115.06434169993736,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
45,49,70,50,0,10,10,10,,,,,,,,,,,None,115.06434169993736,115.06434169993736,115.06434169993736,115.06434169993736,115.06434169993736,115.06434169993736,f,0.3647482998203486,115.4527835000772,115.4527835000772,115.4527835000772,115.4527835000772,115.4527835000772,115.4527835000772,115.74834530008957,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,116.81434769998305,118.17944639991038,118.17944639991038,118.17944639991038,118.17944639991038,118.17944639991038,118.17944639991038,118.17944639991038,50,70,45,49,50,60,118.17944639991038,120.11390540003777,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
31,48,72,55,0,11,11,11,,,,,,,,,,,None,120.11390540003777,120.11390540003777,120.11390540003777,120.11390540003777,120.11390540003777,120.11390540003777,i,0.36195020005106926,120.497444299981,120.497444299981,120.497444299981,120.497444299981,120.497444299981,120.497444299981,120.78092180006206,121.79685440007597,121.79685440007597,121.79685440007597,121.79685440007597,121.79685440007597,121.79685440007597,121.78027190011926,121.79685440007597,121.79685440007597,121.79685440007597,121.79685440007597,121.79685440007597,121.79685440007597,121.79685440007597,123.09517679992132,123.09517679992132,123.09517679992132,123.09517679992132,123.09517679992132,123.09517679992132,123.09517679992132,55,72,31,48,31,60,123.09517679992132,124.97939840005711,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
32,48,60,46,0,12,12,12,,,,,,,,,,,None,124.97939840005711,124.97939840005711,124.97939840005711,124.97939840005711,124.97939840005711,124.97939840005711,r,0.2695303000509739,125.28350979997776,125.28350979997776,125.28350979997776,125.28350979997776,125.28350979997776,125.28350979997776,125.5629837999586,127.02930629998446,127.02930629998446,127.02930629998446,127.02930629998446,127.02930629998446,127.02930629998446,127.01312189991586,127.02930629998446,127.02930629998446,127.02930629998446,127.02930629998446,127.02930629998446,127.02930629998446,127.02930629998446,128.77720150002278,128.77720150002278,128.77720150002278,128.77720150002278,128.77720150002278,128.77720150002278,128.77720150002278,46,60,32,48,60,60,128.77720150002278,130.59503130009398,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
34,47,72,49,0,13,13,13,,,,,,,,,,,None,130.59503130009398,130.59503130009398,130.59503130009398,130.59503130009398,130.59503130009398,130.59503130009398,r,0.2599896998144686,130.87986090010963,130.87986090010963,130.87986090010963,130.87986090010963,130.87986090010963,130.87986090010963,131.17876500007696,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,132.7280779001303,134.57636840012856,134.57636840012856,134.57636840012856,134.57636840012856,134.57636840012856,134.57636840012856,134.57636840012856,49,72,34,47,72,60,134.57636840012856,136.22722909995355,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
34,53,68,52,0,14,14,14,,,,,,,,,,,None,136.22722909995355,136.22722909995355,136.22722909995355,136.22722909995355,136.22722909995355,136.22722909995355,r,0.22945840004831553,136.4790926000569,136.4790926000569,136.4790926000569,136.4790926000569,136.4790926000569,136.4790926000569,136.77751559996977,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,138.510565900011,140.54205849999562,140.54205849999562,140.54205849999562,140.54205849999562,140.54205849999562,140.54205849999562,140.54205849999562,52,68,34,53,68,60,140.54205849999562,142.1601331999991,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
25,53,64,43,0,15,15,15,,,,,,,,,,,None,142.1601331999991,142.1601331999991,142.1601331999991,142.1601331999991,142.1601331999991,142.1601331999991,r,0.2923214000184089,142.47785959998146,142.47785959998146,142.47785959998146,142.47785959998146,142.47785959998146,142.47785959998146,142.77683240012266,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,143.79303000005893,145.1077704001218,145.1077704001218,145.1077704001218,145.1077704001218,145.1077704001218,145.1077704001218,145.1077704001218,43,64,25,53,64,60,145.1077704001218,146.97596690012142,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
20,51,63,43,0,16,16,16,,,,,,,,,,,None,146.97596690012142,146.97596690012142,146.97596690012142,146.97596690012142,146.97596690012142,146.97596690012142,r,0.2811136001255363,147.2763708999846,147.2763708999846,147.2763708999846,147.2763708999846,147.2763708999846,147.2763708999846,147.57579690008424,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,148.6925558000803,150.1068700000178,150.1068700000178,150.1068700000178,150.1068700000178,150.1068700000178,150.1068700000178,150.1068700000178,43,63,20,51,63,60,150.1068700000178,151.90815129992552,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
25,49,68,45,0,17,17,17,,,,,,,,,,,None,151.90815129992552,151.90815129992552,151.90815129992552,151.90815129992552,151.90815129992552,151.90815129992552,r,0.3506436001043767,152.29640089999884,152.29640089999884,152.29640089999884,152.29640089999884,152.29640089999884,152.29640089999884,152.57492549996823,153.89153770008124,153.89153770008124,153.89153770008124,153.89153770008124,153.89153770008124,153.89153770008124,153.87496930011548,153.89153770008124,153.89153770008124,153.89153770008124,153.89153770008124,153.89153770008124,153.89153770008124,153.89153770008124,155.48955529998057,155.48955529998057,155.48955529998057,155.48955529998057,155.48955529998057,155.48955529998057,155.48955529998057,45,68,25,49,68,60,155.48955529998057,157.27368220011704,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
26,51,69,46,0,18,18,18,,,,,,,,,,,None,157.27368220011704,157.27368220011704,157.27368220011704,157.27368220011704,157.27368220011704,157.27368220011704,r,0.26314699999056756,157.55834929994307,157.55834929994307,157.55834929994307,157.55834929994307,157.55834929994307,157.55834929994307,157.8574806000106,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,159.12336160009727,160.68849999993108,160.68849999993108,160.68849999993108,160.68849999993108,160.68849999993108,160.68849999993108,160.68849999993108,46,69,26,51,69,60,160.68849999993108,162.6228694000747,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
33,46,68,36,0,19,19,19,,,,,,,,,,,None,162.6228694000747,162.6228694000747,162.6228694000747,162.6228694000747,162.6228694000747,162.6228694000747,r,0.22701769997365773,162.8735015001148,162.8735015001148,162.8735015001148,162.8735015001148,162.8735015001148,162.8735015001148,163.15699220006354,163.98999830009416,163.98999830009416,163.98999830009416,163.98999830009416,163.98999830009416,163.98999830009416,163.97332330001518,163.98999830009416,163.98999830009416,163.98999830009416,163.98999830009416,163.98999830009416,163.98999830009416,163.98999830009416,165.10428029997274,165.10428029997274,165.10428029997274,165.10428029997274,165.10428029997274,165.10428029997274,165.10428029997274,36,68,33,46,68,60,165.10428029997274,166.95536320004612,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
36,50,65,48,0,20,20,20,,,,,,,,,,,None,166.95536320004612,166.95536320004612,166.95536320004612,166.95536320004612,166.95536320004612,166.95536320004612,r,0.2593687998596579,167.23932279995643,167.23932279995643,167.23932279995643,167.23932279995643,167.23932279995643,167.23932279995643,167.52239810000174,169.3387557999231,169.3387557999231,169.3387557999231,169.3387557999231,169.3387557999231,169.3387557999231,169.32257340010256,169.3387557999231,169.3387557999231,169.3387557999231,169.3387557999231,169.3387557999231,169.3387557999231,169.3387557999231,171.4369423999451,171.4369423999451,171.4369423999451,171.4369423999451,171.4369423999451,171.4369423999451,171.4369423999451,48,65,36,50,65,60,171.4369423999451,173.42109509999864,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
30,51,75,46,0,21,21,21,,,,,,,,,,,None,173.42109509999864,173.42109509999864,173.42109509999864,173.42109509999864,173.42109509999864,173.42109509999864,r,0.25082110008224845,173.70974839990959,173.70974839990959,173.70974839990959,173.70974839990959,173.70974839990959,173.70974839990959,173.98800810007378,175.4545144001022,175.4545144001022,175.4545144001022,175.4545144001022,175.4545144001022,175.4545144001022,175.4213145999238,175.4545144001022,175.4545144001022,175.4545144001022,175.4545144001022,175.4545144001022,175.4545144001022,175.4545144001022,177.18556930008344,177.18556930008344,177.18556930008344,177.18556930008344,177.18556930008344,177.18556930008344,177.18556930008344,46,75,30,51,75,60,177.18556930008344,179.02028729999438,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
23,55,71,45,0,22,22,22,,,,,,,,,,,None,179.02028729999438,179.02028729999438,179.02028729999438,179.02028729999438,179.02028729999438,179.02028729999438,r,0.5135838999412954,179.55521879997104,179.55521879997104,179.55521879997104,179.55521879997104,179.55521879997104,179.55521879997104,179.83716659992933,181.78655029996298,181.78655029996298,181.78655029996298,181.78655029996298,181.78655029996298,181.78655029996298,181.77004300011322,181.78655029996298,181.78655029996298,181.78655029996298,181.78655029996298,181.78655029996298,181.78655029996298,181.78655029996298,184.01830040011555,184.01830040011555,184.01830040011555,184.01830040011555,184.01830040011555,184.01830040011555,184.01830040011555,45,71,23,55,71,60,184.01830040011555,185.60240980004892,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
26,48,62,39,0,23,23,23,,,,,,,,,,,None,185.60240980004892,185.60240980004892,185.60240980004892,185.60240980004892,185.60240980004892,185.60240980004892,r,0.5305467001162469,186.1526607000269,186.1526607000269,186.1526607000269,186.1526607000269,186.1526607000269,186.1526607000269,186.4358043000102,188.45240349997766,188.45240349997766,188.45240349997766,188.45240349997766,188.45240349997766,188.45240349997766,188.43539769994095,188.45240349997766,188.45240349997766,188.45240349997766,188.45240349997766,188.45240349997766,188.45240349997766,188.45240349997766,190.7504877001047,190.7504877001047,190.7504877001047,190.7504877001047,190.7504877001047,190.7504877001047,190.7504877001047,39,62,26,48,62,60,190.7504877001047,192.40092810010538,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
38,54,60,45,0,24,24,24,,,,,,,,,,,None,192.40092810010538,192.40092810010538,192.40092810010538,192.40092810010538,192.40092810010538,192.40092810010538,r,0.24002050003036857,192.67063409998082,192.67063409998082,192.67063409998082,192.67063409998082,192.67063409998082,192.67063409998082,192.96798610012047,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,194.28452150011435,195.89910720009357,195.89910720009357,195.89910720009357,195.89910720009357,195.89910720009357,195.89910720009357,195.89910720009357,45,60,38,54,60,60,195.89910720009357,197.8332694999408,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
33,48,66,45,0,25,25,25,,,,,,,,,,,None,197.8332694999408,197.8332694999408,197.8332694999408,197.8332694999408,197.8332694999408,197.8332694999408,r,0.8087691001128405,198.6702364999801,198.6702364999801,198.6702364999801,198.6702364999801,198.6702364999801,198.6702364999801,198.95082490006462,199.98353790002875,199.98353790002875,199.98353790002875,199.98353790002875,199.98353790002875,199.98353790002875,199.9671785000246,199.98353790002875,199.98353790002875,199.98353790002875,199.98353790002875,199.98353790002875,199.98353790002875,199.98353790002875,201.2985410001129,201.2985410001129,201.2985410001129,201.2985410001129,201.2985410001129,201.2985410001129,201.2985410001129,45,66,33,48,66,60,201.2985410001129,203.03281050012447,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
22,54,63,42,0,26,26,26,,,,,,,,,,,None,203.03281050012447,203.03281050012447,203.03281050012447,203.03281050012447,203.03281050012447,203.03281050012447,r,0.29549259995110333,203.3496584999375,203.3496584999375,203.3496584999375,203.3496584999375,203.3496584999375,203.3496584999375,203.64967410010286,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,204.7497197999619,206.14753159997053,206.14753159997053,206.14753159997053,206.14753159997053,206.14753159997053,206.14753159997053,206.14753159997053,42,63,22,54,63,60,206.14753159997053,207.69892599992454,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
21,53,57,37,0,27,27,27,,,,,,,,,,,None,207.69892599992454,207.69892599992454,207.69892599992454,207.69892599992454,207.69892599992454,207.69892599992454,r,0.3388680999632925,208.06709440005943,208.06709440005943,208.06709440005943,208.06709440005943,208.06709440005943,208.06709440005943,208.34866279992275,209.33163419994526,209.33163419994526,209.33163419994526,209.33163419994526,209.33163419994526,209.33163419994526,209.31517790001817,209.33163419994526,209.33163419994526,209.33163419994526,209.33163419994526,209.33163419994526,209.33163419994526,209.33163419994526,210.59693460003473,210.59693460003473,210.59693460003473,210.59693460003473,210.59693460003473,210.59693460003473,210.59693460003473,37,57,21,53,57,60,210.59693460003473,212.4979062001221,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
9,54,50,35,0,28,28,28,,,,,,,,,,,None,212.4979062001221,212.4979062001221,212.4979062001221,212.4979062001221,212.4979062001221,212.4979062001221,r,0.2980123001616448,212.81470960006118,212.81470960006118,212.81470960006118,212.81470960006118,212.81470960006118,212.81470960006118,213.11447910009883,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,214.2312847999856,215.64596730004996,215.64596730004996,215.64596730004996,215.64596730004996,215.64596730004996,215.64596730004996,215.64596730004996,35,50,9,54,50,60,215.64596730004996,217.51363850012422,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
21,52,45,53,0,29,29,29,,,,,,,,,,,None,217.51363850012422,217.51363850012422,217.51363850012422,217.51363850012422,217.51363850012422,217.51363850012422,i,1.3702750999946147,218.9136799001135,218.9136799001135,218.9136799001135,218.9136799001135,218.9136799001135,218.9136799001135,219.21360130002722,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,220.86329329991713,222.8111412001308,222.8111412001308,222.8111412001308,222.8111412001308,222.8111412001308,222.8111412001308,222.8111412001308,53,45,21,52,21,60,222.8111412001308,224.51246690005064,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
27,57,44,42,0,30,30,30,,,,,,,,,,,None,224.51246690005064,224.51246690005064,224.51246690005064,224.51246690005064,224.51246690005064,224.51246690005064,r,0.7147220000624657,225.25048810010776,225.25048810010776,225.25048810010776,225.25048810010776,225.25048810010776,225.25048810010776,225.54589690011926,227.1620809000451,227.1620809000451,227.1620809000451,227.1620809000451,227.1620809000451,227.1620809000451,227.1453148999717,227.1620809000451,227.1620809000451,227.1620809000451,227.1620809000451,227.1620809000451,227.1620809000451,227.1620809000451,229.05995410005562,229.05995410005562,229.05995410005562,229.05995410005562,229.05995410005562,229.05995410005562,229.05995410005562,42,44,27,57,44,60,229.05995410005562,230.6110125000123,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
20,66,51,41,0,31,31,31,,,,,,,,,,,None,230.6110125000123,230.6110125000123,230.6110125000123,230.6110125000123,230.6110125000123,230.6110125000123,f,0.27000719984062016,230.9150990000926,230.9150990000926,230.9150990000926,230.9150990000926,230.9150990000926,230.9150990000926,231.1950296999421,233.1608732000459,233.1608732000459,233.1608732000459,233.1608732000459,233.1608732000459,233.1608732000459,233.1442921999842,233.1608732000459,233.1608732000459,233.1608732000459,233.1608732000459,233.1608732000459,233.1608732000459,233.1608732000459,235.4088383000344,235.4088383000344,235.4088383000344,235.4088383000344,235.4088383000344,235.4088383000344,235.4088383000344,41,51,20,66,41,60,235.4088383000344,237.3597879000008,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
