arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
53,57,50,73,0,9,9,9,,,,,,,,,,,None,81.74539469997399,81.74539469997399,81.74539469997399,81.74539469997399,81.74539469997399,81.74539469997399,f,0.4874243000522256,82.26406669989228,82.26406669989228,82.26406669989228,82.26406669989228,82.26406669989228,82.26406669989228,82.56235349993221,84.4117988999933,84.4117988999933,84.4117988999933,84.4117988999933,84.4117988999933,84.4117988999933,84.39518829993904,84.4117988999933,84.4117988999933,84.4117988999933,84.4117988999933,84.4117988999933,84.4117988999933,84.4117988999933,86.54307079990394,86.54307079990394,86.54307079990394,86.54307079990394,86.54307079990394,86.54307079990394,86.54307079990394,73,50,53,57,73,60,86.54307079990394,88.07716219988652,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
55,54,59,68,0,10,10,10,,,,,,,,,,,None,88.07716219988652,88.07716219988652,88.07716219988652,88.07716219988652,88.07716219988652,88.07716219988652,f,0.508703000145033,88.6123021999374,88.6123021999374,88.6123021999374,88.6123021999374,88.6123021999374,88.6123021999374,88.91139120003209,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,90.42720069992356,92.2418887000531,92.2418887000531,92.2418887000531,92.2418887000531,92.2418887000531,92.2418887000531,92.2418887000531,68,59,55,54,68,60,92.2418887000531,93.92632870003581,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
51,54,54,74,0,11,11,11,,,,,,,,,,,None,93.92632870003581,93.92632870003581,93.92632870003581,93.92632870003581,93.92632870003581,93.92632870003581,f,0.5264898000750691,94.47681549983099,94.47681549983099,94.47681549983099,94.47681549983099,94.47681549983099,94.47681549983099,94.75988549995236,95.8429685998708,95.8429685998708,95.8429685998708,95.8429685998708,95.8429685998708,95.8429685998708,95.82672409992665,95.8429685998708,95.8429685998708,95.8429685998708,95.8429685998708,95.8429685998708,95.8429685998708,95.8429685998708,97.20793149992824,97.20793149992824,97.20793149992824,97.20793149992824,97.20793149992824,97.20793149992824,97.20793149992824,74,54,51,54,74,60,97.20793149992824,98.85916749993339,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
61,53,55,63,0,12,12,12,,,,,,,,,,,None,98.85916749993339,98.85916749993339,98.85916749993339,98.85916749993339,98.85916749993339,98.85916749993339,f,0.434261100133881,99.32765190000646,99.32765190000646,99.32765190000646,99.32765190000646,99.32765190000646,99.32765190000646,99.62579139997251,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,100.84213989996351,102.35690140002407,102.35690140002407,102.35690140002407,102.35690140002407,102.35690140002407,102.35690140002407,102.35690140002407,63,55,61,53,63,60,102.35690140002407,104.34145949990489,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
60,45,48,56,0,13,13,13,,,,,,,,,,,None,104.34145949990489,104.34145949990489,104.34145949990489,104.34145949990489,104.34145949990489,104.34145949990489,f,0.4012198999989778,104.77563579985872,104.77563579985872,104.77563579985872,104.77563579985872,104.77563579985872,104.77563579985872,105.05890669999644,106.74090839992277,106.74090839992277,106.74090839992277,106.74090839992277,106.74090839992277,106.74090839992277,106.72458539996296,106.74090839992277,106.74090839992277,106.74090839992277,106.74090839992277,106.74090839992277,106.74090839992277,106.74090839992277,108.7056499000173,108.7056499000173,108.7056499000173,108.7056499000173,108.7056499000173,108.7056499000173,108.7056499000173,56,48,60,45,56,60,108.7056499000173,110.69021979998797,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
63,50,52,65,0,14,14,14,,,,,,,,,,,None,110.69021979998797,110.69021979998797,110.69021979998797,110.69021979998797,110.69021979998797,110.69021979998797,f,0.5109474000055343,111.22403090004809,111.22403090004809,111.22403090004809,111.22403090004809,111.22403090004809,111.22403090004809,111.50772049999796,113.37314669997431,113.37314669997431,113.37314669997431,113.37314669997431,113.37314669997431,113.37314669997431,113.35665179998614,113.37314669997431,113.37314669997431,113.37314669997431,113.37314669997431,113.37314669997431,113.37314669997431,113.37314669997431,115.52135060005821,115.52135060005821,115.52135060005821,115.52135060005821,115.52135060005821,115.52135060005821,115.52135060005821,65,52,63,50,65,60,115.52135060005821,117.40609359997325,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
58,48,51,69,0,15,15,15,,,,,,,,,,,None,117.40609359997325,117.40609359997325,117.40609359997325,117.40609359997325,117.40609359997325,117.40609359997325,f,0.5682511997874826,118.00938619999215,118.00938619999215,118.00938619999215,118.00938619999215,118.00938619999215,118.00938619999215,118.30607039993629,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,119.32323309988715,120.63710459996946,120.63710459996946,120.63710459996946,120.63710459996946,120.63710459996946,120.63710459996946,120.63710459996946,69,51,58,48,69,60,120.63710459996946,122.3219002999831,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
56,57,46,62,0,16,16,16,,,,,,,,,,,None,122.3219002999831,122.3219002999831,122.3219002999831,122.3219002999831,122.3219002999831,122.3219002999831,f,0.32261530007235706,122.67499259999022,122.67499259999022,122.67499259999022,122.67499259999022,122.67499259999022,122.67499259999022,122.95542679983191,124.32135859993286,124.32135859993286,124.32135859993286,124.32135859993286,124.32135859993286,124.32135859993286,124.30508369999006,124.32135859993286,124.32135859993286,124.32135859993286,124.32135859993286,124.32135859993286,124.32135859993286,124.32135859993286,125.96975139994174,125.96975139994174,125.96975139994174,125.96975139994174,125.96975139994174,125.96975139994174,125.96975139994174,62,46,56,57,62,60,125.96975139994174,127.50372479995713,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
57,48,51,77,0,17,17,17,,,,,,,,,,,None,127.50372479995713,127.50372479995713,127.50372479995713,127.50372479995713,127.50372479995713,127.50372479995713,f,0.36569859995506704,127.88969790004194,127.88969790004194,127.88969790004194,127.88969790004194,127.88969790004194,127.88969790004194,128.1710322999861,130.15428310004063,130.15428310004063,130.15428310004063,130.15428310004063,130.15428310004063,130.15428310004063,130.1374746998772,130.15428310004063,130.15428310004063,130.15428310004063,130.15428310004063,130.15428310004063,130.15428310004063,130.15428310004063,132.4188736998476,132.4188736998476,132.4188736998476,132.4188736998476,132.4188736998476,132.4188736998476,132.4188736998476,77,51,57,48,77,60,132.4188736998476,134.0860335000325,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
65,44,44,67,0,18,18,18,,,,,,,,,,,None,134.0860335000325,134.0860335000325,134.0860335000325,134.0860335000325,134.0860335000325,134.0860335000325,f,0.5276367000769824,134.6367691999767,134.6367691999767,134.6367691999767,134.6367691999767,134.6367691999767,134.6367691999767,134.9201040000189,135.9526211998891,135.9526211998891,135.9526211998891,135.9526211998891,135.9526211998891,135.9526211998891,135.93595569999889,135.9526211998891,135.9526211998891,135.9526211998891,135.9526211998891,135.9526211998891,135.9526211998891,135.9526211998891,137.26731020002626,137.26731020002626,137.26731020002626,137.26731020002626,137.26731020002626,137.26731020002626,137.26731020002626,67,44,65,44,67,60,137.26731020002626,138.8189856999088,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
64,52,44,65,0,19,19,19,,,,,,,,,,,None,138.8189856999088,138.8189856999088,138.8189856999088,138.8189856999088,138.8189856999088,138.8189856999088,f,0.834569500060752,139.68715059990063,139.68715059990063,139.68715059990063,139.68715059990063,139.68715059990063,139.68715059990063,139.98549150000326,140.95213579991832,140.95213579991832,140.95213579991832,140.95213579991832,140.95213579991832,140.95213579991832,140.93527689995244,140.95213579991832,140.95213579991832,140.95213579991832,140.95213579991832,140.95213579991832,140.95213579991832,140.95213579991832,142.19992649997585,142.19992649997585,142.19992649997585,142.19992649997585,142.19992649997585,142.19992649997585,142.19992649997585,65,44,64,52,65,60,142.19992649997585,144.13410019990988,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
54,52,47,67,0,20,20,20,,,,,,,,,,,None,144.13410019990988,144.13410019990988,144.13410019990988,144.13410019990988,144.13410019990988,144.13410019990988,f,0.33841639989987016,144.50132269994356,144.50132269994356,144.50132269994356,144.50132269994356,144.50132269994356,144.50132269994356,144.80121880001388,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,145.834405799862,147.1656810999848,147.1656810999848,147.1656810999848,147.1656810999848,147.1656810999848,147.1656810999848,147.1656810999848,67,47,54,52,67,60,147.1656810999848,148.88417199999094,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
57,56,38,63,0,21,21,21,,,,,,,,,,,None,148.88417199999094,148.88417199999094,148.88417199999094,148.88417199999094,148.88417199999094,148.88417199999094,f,0.5882790999021381,149.5004894998856,149.5004894998856,149.5004894998856,149.5004894998856,149.5004894998856,149.5004894998856,149.80083129997365,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,150.61677509988658,151.73203469999135,151.73203469999135,151.73203469999135,151.73203469999135,151.73203469999135,151.73203469999135,151.73203469999135,63,38,57,56,63,60,151.73203469999135,153.28309559985064,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
57,66,55,76,0,22,22,22,,,,,,,,,,,None,153.28309559985064,153.28309559985064,153.28309559985064,153.28309559985064,153.28309559985064,153.28309559985064,r,0.4241582998074591,153.7331653998699,153.7331653998699,153.7331653998699,153.7331653998699,153.7331653998699,153.7331653998699,154.01627360004932,155.7826250998769,155.7826250998769,155.7826250998769,155.7826250998769,155.7826250998769,155.7826250998769,155.76604659995064,155.7826250998769,155.7826250998769,155.7826250998769,155.7826250998769,155.7826250998769,155.7826250998769,155.7826250998769,157.83106649992988,157.83106649992988,157.83106649992988,157.83106649992988,157.83106649992988,157.83106649992988,157.83106649992988,76,55,57,66,55,60,157.83106649992988,159.5813323999755,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
57,67,47,69,0,23,23,23,,,,,,,,,,,None,159.5813323999755,159.5813323999755,159.5813323999755,159.5813323999755,159.5813323999755,159.5813323999755,f,0.4691626999992877,160.08326589991339,160.08326589991339,160.08326589991339,160.08326589991339,160.08326589991339,160.08326589991339,160.38220610003918,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,162.34837360004894,164.61267049983144,164.61267049983144,164.61267049983144,164.61267049983144,164.61267049983144,164.61267049983144,164.61267049983144,69,47,57,67,69,60,164.61267049983144,166.4969613000285,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
61,66,38,69,0,24,24,24,,,,,,,,,,,None,166.4969613000285,166.4969613000285,166.4969613000285,166.4969613000285,166.4969613000285,166.4969613000285,i,0.34921210003085434,166.86467279982753,166.86467279982753,166.86467279982753,166.86467279982753,166.86467279982753,166.86467279982753,167.14788579987362,168.83012919989415,168.83012919989415,168.83012919989415,168.83012919989415,168.83012919989415,168.83012919989415,168.8142564999871,168.83012919989415,168.83012919989415,168.83012919989415,168.83012919989415,168.83012919989415,168.83012919989415,168.83012919989415,170.79553809994832,170.79553809994832,170.79553809994832,170.79553809994832,170.79553809994832,170.79553809994832,170.79553809994832,69,38,61,66,61,60,170.79553809994832,172.54679999989457,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
51,52,30,71,0,25,25,25,,,,,,,,,,,None,172.54679999989457,172.54679999989457,172.54679999989457,172.54679999989457,172.54679999989457,172.54679999989457,j,0.3579687001183629,172.93015669984743,172.93015669984743,172.93015669984743,172.93015669984743,172.93015669984743,172.93015669984743,173.2134227999486,174.84605870000087,174.84605870000087,174.84605870000087,174.84605870000087,174.84605870000087,174.84605870000087,174.8295986999292,174.84605870000087,174.84605870000087,174.84605870000087,174.84605870000087,174.84605870000087,174.84605870000087,174.84605870000087,176.76022099982947,176.76022099982947,176.76022099982947,176.76022099982947,176.76022099982947,176.76022099982947,176.76022099982947,71,30,51,52,52,60,176.76022099982947,178.72899489989504,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
55,62,38,63,0,26,26,26,,,,,,,,,,,None,178.72899489989504,178.72899489989504,178.72899489989504,178.72899489989504,178.72899489989504,178.72899489989504,f,0.480948300100863,179.23035679990426,179.23035679990426,179.23035679990426,179.23035679990426,179.23035679990426,179.23035679990426,179.5292211000342,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,181.42822070000693,183.62685539992526,183.62685539992526,183.62685539992526,183.62685539992526,183.62685539992526,183.62685539992526,183.62685539992526,63,38,55,62,63,60,183.62685539992526,185.37712379987352,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
52,55,31,65,0,27,27,27,,,,,,,,,,,None,185.37712379987352,185.37712379987352,185.37712379987352,185.37712379987352,185.37712379987352,185.37712379987352,j,0.4681786000728607,185.87805019994266,185.87805019994266,185.87805019994266,185.87805019994266,185.87805019994266,185.87805019994266,186.1611333999317,187.1604603000451,187.1604603000451,187.1604603000451,187.1604603000451,187.1604603000451,187.1604603000451,187.14422989985906,187.1604603000451,187.1604603000451,187.1604603000451,187.1604603000451,187.1604603000451,187.1604603000451,187.1604603000451,188.4425543998368,188.4425543998368,188.4425543998368,188.4425543998368,188.4425543998368,188.4425543998368,188.4425543998368,65,31,52,55,55,60,188.4425543998368,190.42643880005926,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
51,61,33,63,0,28,28,28,,,,,,,,,,,None,190.42643880005926,190.42643880005926,190.42643880005926,190.42643880005926,190.42643880005926,190.42643880005926,i,0.4320300999097526,190.87812689994462,190.87812689994462,190.87812689994462,190.87812689994462,190.87812689994462,190.87812689994462,191.17683240002953,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,193.15968209994026,195.4411619999446,195.4411619999446,195.4411619999446,195.4411619999446,195.4411619999446,195.4411619999446,195.4411619999446,63,33,51,61,51,60,195.4411619999446,197.19198999996297,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
42,62,26,60,0,29,29,29,,,,,,,,,,,None,197.19198999996297,197.19198999996297,197.19198999996297,197.19198999996297,197.19198999996297,197.19198999996297,r,0.45329670002683997,197.67632619990036,197.67632619990036,197.67632619990036,197.67632619990036,197.67632619990036,197.67632619990036,197.95922850002535,199.27558679995127,199.27558679995127,199.27558679995127,199.27558679995127,199.27558679995127,199.27558679995127,199.25883789989166,199.27558679995127,199.27558679995127,199.27558679995127,199.27558679995127,199.27558679995127,199.27558679995127,199.27558679995127,200.87356309988536,200.87356309988536,200.87356309988536,200.87356309988536,200.87356309988536,200.87356309988536,200.87356309988536,60,26,42,62,26,60,200.87356309988536,202.77462409995496,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
44,58,34,60,0,30,30,30,,,,,,,,,,,None,202.77462409995496,202.77462409995496,202.77462409995496,202.77462409995496,202.77462409995496,202.77462409995496,f,0.4442427000030875,203.24169159983285,203.24169159983285,203.24169159983285,203.24169159983285,203.24169159983285,203.24169159983285,203.52506959997118,205.54030959983356,205.54030959983356,205.54030959983356,205.54030959983356,205.54030959983356,205.54030959983356,205.5241517999675,205.54030959983356,205.54030959983356,205.54030959983356,205.54030959983356,205.54030959983356,205.54030959983356,205.54030959983356,207.82183060003445,207.82183060003445,207.82183060003445,207.82183060003445,207.82183060003445,207.82183060003445,207.82183060003445,60,34,44,58,60,60,207.82183060003445,209.37356489989907,,,,,,,,,,,,,,,,,,,003,f,20,2023-05-13_13h38.18.930,RL,2022.2.5,60.36558604904619,
