arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
35,49,75,86,0,31,31,31,,,,,,,,,,,None,197.15307699999994,197.15307699999994,197.15307699999994,197.15307699999994,197.15307699999994,197.15307699999994,r,0.2681317999995372,197.45624399999997,197.45624399999997,197.45624399999997,197.45624399999997,197.45624399999997,197.45624399999997,197.73685600000044,198.7697803000001,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,198.78650460000063,200.11827640000047,200.11827640000047,200.11827640000047,200.11827640000047,200.11827640000047,200.11827640000047,200.11827640000047,35,86,49,75,86,60,200.11827640000047,202.05235420000008,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
32,42,75,81,0,32,32,32,,,,,,,,,,,None,202.05235420000008,202.05235420000008,202.05235420000008,202.05235420000008,202.05235420000008,202.05235420000008,r,0.35466599999926984,202.43785879999996,202.43785879999996,202.43785879999996,202.43785879999996,202.43785879999996,202.43785879999996,202.7193728000002,204.05250799999976,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,204.0858420000004,205.71680790000028,205.71680790000028,205.71680790000028,205.71680790000028,205.71680790000028,205.71680790000028,205.71680790000028,32,81,42,75,81,60,205.71680790000028,207.71776060000047,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
32,44,65,92,0,33,33,33,,,,,,,,,,,None,207.71776060000047,207.71776060000047,207.71776060000047,207.71776060000047,207.71776060000047,207.71776060000047,r,0.24837680000018736,207.98500539999986,207.98500539999986,207.98500539999986,207.98500539999986,207.98500539999986,207.98500539999986,208.26855530000012,210.13472710000042,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,210.1511973000006,212.31611040000007,212.31611040000007,212.31611040000007,212.31611040000007,212.31611040000007,212.31611040000007,212.31611040000007,32,92,44,65,92,60,212.31611040000007,213.90024410000024,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
22,41,69,91,0,34,34,34,,,,,,,,,,,None,213.90024410000024,213.90024410000024,213.90024410000024,213.90024410000024,213.90024410000024,213.90024410000024,r,0.2509503000001132,214.18819350000012,214.18819350000012,214.18819350000012,214.18819350000012,214.18819350000012,214.18819350000012,214.46716890000062,216.31679520000034,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,216.33323910000036,218.48174319999998,218.48174319999998,218.48174319999998,218.48174319999998,218.48174319999998,218.48174319999998,218.48174319999998,22,91,41,69,91,60,218.48174319999998,220.23278780000055,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
36,38,77,77,0,35,35,35,,,,,,,,,,,None,220.23278780000055,220.23278780000055,220.23278780000055,220.23278780000055,220.23278780000055,220.23278780000055,r,0.24267319999944448,220.50052589999996,220.50052589999996,220.50052589999996,220.50052589999996,220.50052589999996,220.50052589999996,220.7825641999998,222.14928280000004,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,222.16570440000032,223.83064850000028,223.83064850000028,223.83064850000028,223.83064850000028,223.83064850000028,223.83064850000028,223.83064850000028,36,77,38,77,77,60,223.83064850000028,225.5316203000002,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
35,38,82,82,0,36,36,36,,,,,,,,,,,None,225.5316203000002,225.5316203000002,225.5316203000002,225.5316203000002,225.5316203000002,225.5316203000002,r,0.33843249999972613,225.90032810000048,225.90032810000048,225.90032810000048,225.90032810000048,225.90032810000048,225.90032810000048,226.1987979000005,227.93150239999977,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,227.94825370000035,229.9793711000002,229.9793711000002,229.9793711000002,229.9793711000002,229.9793711000002,229.9793711000002,229.9793711000002,35,82,38,82,82,60,229.9793711000002,231.56394160000036,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
23,40,77,86,0,37,37,37,,,,,,,,,,,None,231.56394160000036,231.56394160000036,231.56394160000036,231.56394160000036,231.56394160000036,231.56394160000036,r,0.23277479999978823,231.81535450000047,231.81535450000047,231.81535450000047,231.81535450000047,231.81535450000047,231.81535450000047,232.09750070000064,233.94741720000002,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,233.9638762000004,236.11195899999984,236.11195899999984,236.11195899999984,236.11195899999984,236.11195899999984,236.11195899999984,236.11195899999984,23,86,40,77,86,60,236.11195899999984,238.04617229999985,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
29,33,78,79,0,38,38,38,,,,,,,,,,,None,238.04617229999985,238.04617229999985,238.04617229999985,238.04617229999985,238.04617229999985,238.04617229999985,j,0.3136034999997719,238.38200730000062,238.38200730000062,238.38200730000062,238.38200730000062,238.38200730000062,238.38200730000062,238.6632395000006,240.59619750000002,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,240.61268130000008,242.84418920000007,242.84418920000007,242.84418920000007,242.84418920000007,242.84418920000007,242.84418920000007,242.84418920000007,29,79,33,78,78,60,242.84418920000007,244.7782188000001,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
35,39,83,77,0,39,39,39,,,,,,,,,,,None,244.7782188000001,244.7782188000001,244.7782188000001,244.7782188000001,244.7782188000001,244.7782188000001,r,0.2529346000001169,245.0618039000001,245.0618039000001,245.0618039000001,245.0618039000001,245.0618039000001,245.0618039000001,245.3454612000005,246.51166840000042,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,246.52810490000047,247.9926202000006,247.9926202000006,247.9926202000006,247.9926202000006,247.9926202000006,247.9926202000006,247.9926202000006,35,77,39,83,77,60,247.9926202000006,249.81062999999995,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
25,36,77,76,0,40,40,40,,,,,,,,,,,None,249.81062999999995,249.81062999999995,249.81062999999995,249.81062999999995,249.81062999999995,249.81062999999995,j,0.2865231000005224,250.1276859999998,250.1276859999998,250.1276859999998,250.1276859999998,250.1276859999998,250.1276859999998,250.41093290000026,252.04394950000005,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,252.0605126999999,253.99222290000034,253.99222290000034,253.99222290000034,253.99222290000034,253.99222290000034,253.99222290000034,253.99222290000034,25,76,36,77,77,60,253.99222290000034,255.69341070000064,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
32,44,81,73,0,41,41,41,,,,,,,,,,,None,255.69341070000064,255.69341070000064,255.69341070000064,255.69341070000064,255.69341070000064,255.69341070000064,j,0.2522319999998217,255.9808982000004,255.9808982000004,255.9808982000004,255.9808982000004,255.9808982000004,255.9808982000004,256.2602080000006,257.80944290000025,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,257.8260148999998,259.67426969999997,259.67426969999997,259.67426969999997,259.67426969999997,259.67426969999997,259.67426969999997,259.67426969999997,32,73,44,81,81,60,259.67426969999997,261.52519180000036,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
40,40,79,79,0,42,42,42,,,,,,,,,,,None,261.52519180000036,261.52519180000036,261.52519180000036,261.52519180000036,261.52519180000036,261.52519180000036,j,0.2512996999994357,261.8113523000002,261.8113523000002,261.8113523000002,261.8113523000002,261.8113523000002,261.8113523000002,262.09208579999995,263.09187910000037,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,263.1086661999998,264.4066025000002,264.4066025000002,264.4066025000002,264.4066025000002,264.4066025000002,264.4066025000002,264.4066025000002,40,79,40,79,79,60,264.4066025000002,266.1912753000006,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
31,44,78,84,0,43,43,43,,,,,,,,,,,None,266.1912753000006,266.1912753000006,266.1912753000006,266.1912753000006,266.1912753000006,266.1912753000006,r,0.25146959999983665,266.4788785999999,266.4788785999999,266.4788785999999,266.4788785999999,266.4788785999999,266.4788785999999,266.7745961999999,268.40784880000047,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,268.42401000000064,270.35551810000015,270.35551810000015,270.35551810000015,270.35551810000015,270.35551810000015,270.35551810000015,270.35551810000015,31,84,44,78,84,60,270.35551810000015,272.02380770000036,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
31,42,81,63,0,44,44,44,,,,,,,,,,,None,272.02380770000036,272.02380770000036,272.02380770000036,272.02380770000036,272.02380770000036,272.02380770000036,r,0.2650957000005292,272.3073420999999,272.3073420999999,272.3073420999999,272.3073420999999,272.3073420999999,272.3073420999999,272.59051050000016,274.07347630000004,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,274.08980150000025,275.87148030000026,275.87148030000026,275.87148030000026,275.87148030000026,275.87148030000026,275.87148030000026,275.87148030000026,31,63,42,81,63,60,275.87148030000026,277.5722665000003,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
29,39,78,62,0,45,45,45,,,,,,,,,,,None,277.5722665000003,277.5722665000003,277.5722665000003,277.5722665000003,277.5722665000003,277.5722665000003,j,0.25331629999982397,277.85994800000026,277.85994800000026,277.85994800000026,277.85994800000026,277.85994800000026,277.85994800000026,278.13978190000034,279.5395333000006,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,279.55612139999994,281.25429729999996,281.25429729999996,281.25429729999996,281.25429729999996,281.25429729999996,281.25429729999996,281.25429729999996,29,62,39,78,78,60,281.25429729999996,282.8885707999998,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
20,36,80,62,0,46,46,46,,,,,,,,,,,None,282.8885707999998,282.8885707999998,282.8885707999998,282.8885707999998,282.8885707999998,282.8885707999998,j,0.25844210000013845,283.17487429999983,283.17487429999983,283.17487429999983,283.17487429999983,283.17487429999983,283.17487429999983,283.4554208999998,284.93822030000047,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,284.9544874000003,286.73624670000027,286.73624670000027,286.73624670000027,286.73624670000027,286.73624670000027,286.73624670000027,286.73624670000027,20,62,36,80,80,60,286.73624670000027,288.37051599999995,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
25,37,73,59,0,47,47,47,,,,,,,,,,,None,288.37051599999995,288.37051599999995,288.37051599999995,288.37051599999995,288.37051599999995,288.37051599999995,j,0.2847076999996716,288.6922319000005,288.6922319000005,288.6922319000005,288.6922319000005,288.6922319000005,288.6922319000005,288.98783230000026,290.75394310000047,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,290.77048860000014,292.8351739999998,292.8351739999998,292.8351739999998,292.8351739999998,292.8351739999998,292.8351739999998,292.8351739999998,25,59,37,73,73,60,292.8351739999998,294.5193463000005,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
17,37,73,68,0,48,48,48,,,,,,,,,,,None,294.5193463000005,294.5193463000005,294.5193463000005,294.5193463000005,294.5193463000005,294.5193463000005,j,0.2632602000003317,294.8044725,294.8044725,294.8044725,294.8044725,294.8044725,294.8044725,295.08687590000045,295.91977270000007,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,295.9360327000004,297.0681562,297.0681562,297.0681562,297.0681562,297.0681562,297.0681562,297.0681562,17,68,37,73,73,60,297.0681562,298.6357357000006,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
20,34,75,68,0,49,49,49,,,,,,,,,,,None,298.6357357000006,298.6357357000006,298.6357357000006,298.6357357000006,298.6357357000006,298.6357357000006,j,0.4039718999993056,299.0708261,299.0708261,299.0708261,299.0708261,299.0708261,299.0708261,299.35283250000066,301.0183457000003,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,301.0355762999998,303.00023409999994,303.00023409999994,303.00023409999994,303.00023409999994,303.00023409999994,303.00023409999994,303.00023409999994,20,68,34,75,75,60,303.00023409999994,304.8347782000001,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
25,50,63,65,0,50,50,50,,,,,,,,,,,None,304.8347782000001,304.8347782000001,304.8347782000001,304.8347782000001,304.8347782000001,304.8347782000001,j,0.252871700000469,305.1185145999998,305.1185145999998,305.1185145999998,305.1185145999998,305.1185145999998,305.1185145999998,305.4012111000002,306.58459630000016,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,306.6014100000002,308.08258320000004,308.08258320000004,308.08258320000004,308.08258320000004,308.08258320000004,308.08258320000004,308.08258320000004,25,65,50,63,63,60,308.08258320000004,309.84999960000005,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
24,42,80,62,0,51,51,51,,,,,,,,,,,None,309.84999960000005,309.84999960000005,309.84999960000005,309.84999960000005,309.84999960000005,309.84999960000005,f,0.23119929999938904,310.1006349999998,310.1006349999998,310.1006349999998,310.1006349999998,310.1006349999998,310.1006349999998,310.3840091000002,311.4503351000003,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,311.46740300000056,312.8316715000001,312.8316715000001,312.8316715000001,312.8316715000001,312.8316715000001,312.8316715000001,312.8316715000001,24,62,42,80,24,60,312.8316715000001,314.59976410000036,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
24,39,74,69,0,52,52,52,,,,,,,,,,,None,314.59976410000036,314.59976410000036,314.59976410000036,314.59976410000036,314.59976410000036,314.59976410000036,i,0.4635300999998435,315.0855181000006,315.0855181000006,315.0855181000006,315.0855181000006,315.0855181000006,315.0855181000006,315.36654270000054,316.6664043999999,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,316.68311129999984,318.28061870000056,318.28061870000056,318.28061870000056,318.28061870000056,318.28061870000056,318.28061870000056,318.28061870000056,24,69,39,74,39,60,318.28061870000056,319.9648461000006,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
31,37,76,60,0,53,53,53,,,,,,,,,,,None,319.9648461000006,319.9648461000006,319.9648461000006,319.9648461000006,319.9648461000006,319.9648461000006,r,0.2315690999994331,320.2154741000004,320.2154741000004,320.2154741000004,320.2154741000004,320.2154741000004,320.2154741000004,320.49867319999976,321.7655289000004,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,321.7819866,323.3466038000006,323.3466038000006,323.3466038000006,323.3466038000006,323.3466038000006,323.3466038000006,323.3466038000006,31,60,37,76,60,60,323.3466038000006,325.04755170000044,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
27,32,68,57,0,54,54,54,,,,,,,,,,,None,325.04755170000044,325.04755170000044,325.04755170000044,325.04755170000044,325.04755170000044,325.04755170000044,j,0.31051320000005944,325.38140920000023,325.38140920000023,325.38140920000023,325.38140920000023,325.38140920000023,325.38140920000023,325.6646799,326.61477730000024,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,326.63111220000064,327.87886230000004,327.87886230000004,327.87886230000004,327.87886230000004,327.87886230000004,327.87886230000004,327.87886230000004,27,57,32,68,68,60,327.87886230000004,329.4305877000006,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
24,35,82,60,0,55,55,55,,,,,,,,,,,None,329.4305877000006,329.4305877000006,329.4305877000006,329.4305877000006,329.4305877000006,329.4305877000006,r,0.2604474999998274,329.7153984000006,329.7153984000006,329.7153984000006,329.7153984000006,329.7153984000006,329.7153984000006,329.9968028000003,331.04712590000054,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,331.0639719999999,332.41203230000065,332.41203230000065,332.41203230000065,332.41203230000065,332.41203230000065,332.41203230000065,332.41203230000065,24,60,35,82,60,60,332.41203230000065,334.2796392,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
31,35,73,63,0,56,56,56,,,,,,,,,,,None,334.2796392,334.2796392,334.2796392,334.2796392,334.2796392,334.2796392,j,0.28445469999951456,334.60146989999976,334.60146989999976,334.60146989999976,334.60146989999976,334.60146989999976,334.60146989999976,334.8796228000001,336.02903010000045,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,336.06284310000046,337.5107280000002,337.5107280000002,337.5107280000002,337.5107280000002,337.5107280000002,337.5107280000002,337.5107280000002,31,63,35,73,73,60,337.5107280000002,339.49503520000053,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
21,38,68,62,0,57,57,57,,,,,,,,,,,None,339.49503520000053,339.49503520000053,339.49503520000053,339.49503520000053,339.49503520000053,339.49503520000053,j,0.25426619999961986,339.77926819999993,339.77926819999993,339.77926819999993,339.77926819999993,339.77926819999993,339.77926819999993,340.07867970000007,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,341.5992554000004,343.37644120000004,343.37644120000004,343.37644120000004,343.37644120000004,343.37644120000004,343.37644120000004,343.37644120000004,21,62,38,68,68,60,343.37644120000004,345.11111190000065,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
29,42,66,51,0,58,58,58,,,,,,,,,,,None,345.11111190000065,345.11111190000065,345.11111190000065,345.11111190000065,345.11111190000065,345.11111190000065,r,0.24814509999941947,345.37999709999985,345.37999709999985,345.37999709999985,345.37999709999985,345.37999709999985,345.37999709999985,345.6775483000001,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,347.2443745999999,349.1089722000006,349.1089722000006,349.1089722000006,349.1089722000006,349.1089722000006,349.1089722000006,349.1089722000006,29,51,42,66,51,60,349.1089722000006,350.9598566000004,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
30,40,75,60,0,59,59,59,,,,,,,,,,,None,350.9598566000004,350.9598566000004,350.9598566000004,350.9598566000004,350.9598566000004,350.9598566000004,j,0.23705400000017107,351.2282126,351.2282126,351.2282126,351.2282126,351.2282126,351.2282126,351.52660939999987,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,352.459664,353.69105110000055,353.69105110000055,353.69105110000055,353.69105110000055,353.69105110000055,353.69105110000055,353.69105110000055,30,60,40,75,75,60,353.69105110000055,355.32577290000063,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
28,51,68,61,0,60,60,60,,,,,,,,,,,None,355.32577290000063,355.32577290000063,355.32577290000063,355.32577290000063,355.32577290000063,355.32577290000063,j,0.34050849999948696,355.69362569999976,355.69362569999976,355.69362569999976,355.69362569999976,355.69362569999976,355.69362569999976,355.97574110000005,356.85916200000065,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,356.87594830000035,358.05714350000017,358.05714350000017,358.05714350000017,358.05714350000017,358.05714350000017,358.05714350000017,358.05714350000017,28,61,51,68,68,60,358.05714350000017,359.99139639999976,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
23,42,78,52,0,61,61,61,,,,,,,,,,,None,359.99139639999976,359.99139639999976,359.99139639999976,359.99139639999976,359.99139639999976,359.99139639999976,j,0.23970640000061394,360.25981180000053,360.25981180000053,360.25981180000053,360.25981180000053,360.25981180000053,360.25981180000053,360.5583195999998,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,361.7913597000006,363.32309799999985,363.32309799999985,363.32309799999985,363.32309799999985,363.32309799999985,363.32309799999985,363.32309799999985,23,52,42,78,78,60,363.32309799999985,365.0236380000006,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
23,44,76,52,0,62,62,62,,,,,,,,,,,None,365.0236380000006,365.0236380000006,365.0236380000006,365.0236380000006,365.0236380000006,365.0236380000006,j,0.3216248999997333,365.37426479999976,365.37426479999976,365.37426479999976,365.37426479999976,365.37426479999976,365.37426479999976,365.67437770000015,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,366.89074900000014,368.4058627000004,368.4058627000004,368.4058627000004,368.4058627000004,368.4058627000004,368.4058627000004,368.4058627000004,23,52,44,76,76,60,368.4058627000004,370.0728803000002,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
26,47,78,58,0,63,63,63,,,,,,,,,,,None,370.0728803000002,370.0728803000002,370.0728803000002,370.0728803000002,370.0728803000002,370.0728803000002,j,0.26034030000027997,370.3566871000003,370.3566871000003,370.3566871000003,370.3566871000003,370.3566871000003,370.3566871000003,370.6565021000006,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,372.2728452000001,374.1879600000002,374.1879600000002,374.1879600000002,374.1879600000002,374.1879600000002,374.1879600000002,374.1879600000002,26,58,47,78,78,60,374.1879600000002,376.13862020000033,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
