arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
42,37,52,64,0,9,9,9,,,,,,,,,,,None,77.45467410000037,77.45467410000037,77.45467410000037,77.45467410000037,77.45467410000037,77.45467410000037,r,0.20766249999996944,77.68861680000009,77.68861680000009,77.68861680000009,77.68861680000009,77.68861680000009,77.68861680000009,77.9715827,79.70450580000033,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,79.72130800000014,81.75279450000016,81.75279450000016,81.75279450000016,81.75279450000016,81.75279450000016,81.75279450000016,81.75279450000016,52,64,42,37,64,70,81.75279450000016,83.60388420000072,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
38,44,57,62,0,10,10,10,,,,,,,,,,,None,83.60388420000072,83.60388420000072,83.60388420000072,83.60388420000072,83.60388420000072,83.60388420000072,f,0.39680050000060874,84.02060520000032,84.02060520000032,84.02060520000032,84.02060520000032,84.02060520000032,84.02060520000032,84.30375380000078,86.27023280000049,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,86.28662930000064,88.55172110000058,88.55172110000058,88.55172110000058,88.55172110000058,88.55172110000058,88.55172110000058,88.55172110000058,57,62,38,44,57,70,88.55172110000058,90.55256250000002,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
44,45,51,53,0,11,11,11,,,,,,,,,,,None,90.55256250000002,90.55256250000002,90.55256250000002,90.55256250000002,90.55256250000002,90.55256250000002,j,0.26045479999993404,90.83665810000002,90.83665810000002,90.83665810000002,90.83665810000002,90.83665810000002,90.83665810000002,91.1363052000006,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,92.80243840000003,94.76657760000035,94.76657760000035,94.76657760000035,94.76657760000035,94.76657760000035,94.76657760000035,94.76657760000035,51,53,44,45,45,70,94.76657760000035,96.7349750000003,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
40,49,52,64,0,12,12,12,,,,,,,,,,,None,96.7349750000003,96.7349750000003,96.7349750000003,96.7349750000003,96.7349750000003,96.7349750000003,j,0.23630640000010317,97.00319000000036,97.00319000000036,97.00319000000036,97.00319000000036,97.00319000000036,97.00319000000036,97.28529470000012,99.18446830000084,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,99.20124550000037,101.39933520000068,101.39933520000068,101.39933520000068,101.39933520000068,101.39933520000068,101.39933520000068,101.39933520000068,52,64,40,49,49,70,101.39933520000068,103.26689280000028,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
39,49,48,68,0,13,13,13,,,,,,,,,,,None,103.26689280000028,103.26689280000028,103.26689280000028,103.26689280000028,103.26689280000028,103.26689280000028,r,0.23390139999992243,103.53442150000046,103.53442150000046,103.53442150000046,103.53442150000046,103.53442150000046,103.53442150000046,103.81696660000034,104.95010330000059,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,104.9835832000008,106.41508420000082,106.41508420000082,106.41508420000082,106.41508420000082,106.41508420000082,106.41508420000082,106.41508420000082,48,68,39,49,68,70,106.41508420000082,108.11576490000061,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
38,57,55,56,0,14,14,14,,,,,,,,,,,None,108.11576490000061,108.11576490000061,108.11576490000061,108.11576490000061,108.11576490000061,108.11576490000061,r,0.3012029999999868,108.45577270000013,108.45577270000013,108.45577270000013,108.45577270000013,108.45577270000013,108.45577270000013,108.73300749999999,109.75001840000004,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,109.76573140000073,111.0807904000003,111.0807904000003,111.0807904000003,111.0807904000003,111.0807904000003,111.0807904000003,111.0807904000003,55,56,38,57,56,70,111.0807904000003,112.91494920000059,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
37,56,57,58,0,15,15,15,,,,,,,,,,,None,112.91494920000059,112.91494920000059,112.91494920000059,112.91494920000059,112.91494920000059,112.91494920000059,i,0.2687548000003517,113.21567110000069,113.21567110000069,113.21567110000069,113.21567110000069,113.21567110000069,113.21567110000069,113.4987813000007,114.81507800000054,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,114.8318762000008,116.44683010000062,116.44683010000062,116.44683010000062,116.44683010000062,116.44683010000062,116.44683010000062,116.44683010000062,57,58,37,56,37,70,116.44683010000062,118.33115830000042,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
37,43,66,59,0,16,16,16,,,,,,,,,,,None,118.33115830000042,118.33115830000042,118.33115830000042,118.33115830000042,118.33115830000042,118.33115830000042,f,0.229038300000866,118.5829160000003,118.5829160000003,118.5829160000003,118.5829160000003,118.5829160000003,118.5829160000003,118.86453630000051,119.93102369999997,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,119.94781690000036,121.31275060000007,121.31275060000007,121.31275060000007,121.31275060000007,121.31275060000007,121.31275060000007,121.31275060000007,66,59,37,43,66,70,121.31275060000007,123.04700400000002,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
39,48,61,61,0,17,17,17,,,,,,,,,,,None,123.04700400000002,123.04700400000002,123.04700400000002,123.04700400000002,123.04700400000002,123.04700400000002,i,0.4011006000000634,123.48525020000034,123.48525020000034,123.48525020000034,123.48525020000034,123.48525020000034,123.48525020000034,123.7635177000002,125.44663030000083,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,125.46334100000058,127.44457510000029,127.44457510000029,127.44457510000029,127.44457510000029,127.44457510000029,127.44457510000029,127.44457510000029,61,61,39,48,39,70,127.44457510000029,129.3956272000005,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
44,57,62,57,0,18,18,18,,,,,,,,,,,None,129.3956272000005,129.3956272000005,129.3956272000005,129.3956272000005,129.3956272000005,129.3956272000005,r,0.2572167999996964,129.67995510000037,129.67995510000037,129.67995510000037,129.67995510000037,129.67995510000037,129.67995510000037,129.97932830000082,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,131.49537560000044,133.31050310000046,133.31050310000046,133.31050310000046,133.31050310000046,133.31050310000046,133.31050310000046,133.31050310000046,62,57,44,57,57,70,133.31050310000046,134.87803630000053,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
30,51,55,72,0,19,19,19,,,,,,,,,,,None,134.87803630000053,134.87803630000053,134.87803630000053,134.87803630000053,134.87803630000053,134.87803630000053,j,0.6031433999996807,135.51184439999997,135.51184439999997,135.51184439999997,135.51184439999997,135.51184439999997,135.51184439999997,135.79478430000017,136.87820660000034,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,136.89472640000076,138.27608510000027,138.27608510000027,138.27608510000027,138.27608510000027,138.27608510000027,138.27608510000027,138.27608510000027,55,72,30,51,51,70,138.27608510000027,140.1602842000002,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
32,48,64,72,0,20,20,20,,,,,,,,,,,None,140.1602842000002,140.1602842000002,140.1602842000002,140.1602842000002,140.1602842000002,140.1602842000002,r,0.2662148999997953,140.44419650000054,140.44419650000054,140.44419650000054,140.44419650000054,140.44419650000054,140.44419650000054,140.7273309000002,141.7607280000002,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,141.77703250000013,143.108792,143.108792,143.108792,143.108792,143.108792,143.108792,143.108792,64,72,32,48,72,70,143.108792,144.80991360000007,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
38,39,62,75,0,21,21,21,,,,,,,,,,,None,144.80991360000007,144.80991360000007,144.80991360000007,144.80991360000007,144.80991360000007,144.80991360000007,f,0.36806239999987156,145.21959440000046,145.21959440000046,145.21959440000046,145.21959440000046,145.21959440000046,145.21959440000046,145.49363549999998,146.42626510000082,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,146.4433469000005,147.67440270000043,147.67440270000043,147.67440270000043,147.67440270000043,147.67440270000043,147.67440270000043,147.67440270000043,62,75,38,39,62,70,147.67440270000043,149.4257045000004,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
39,39,58,71,0,22,22,22,,,,,,,,,,,None,149.4257045000004,149.4257045000004,149.4257045000004,149.4257045000004,149.4257045000004,149.4257045000004,j,0.26066009999976814,149.70935350000036,149.70935350000036,149.70935350000036,149.70935350000036,149.70935350000036,149.70935350000036,149.99269060000006,150.80901540000013,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,150.8253631000007,151.94054770000002,151.94054770000002,151.94054770000002,151.94054770000002,151.94054770000002,151.94054770000002,151.94054770000002,58,71,39,39,39,70,151.94054770000002,153.60793770000055,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
32,46,56,79,0,23,23,23,,,,,,,,,,,None,153.60793770000055,153.60793770000055,153.60793770000055,153.60793770000055,153.60793770000055,153.60793770000055,j,0.2864278999995804,153.9251935000002,153.9251935000002,153.9251935000002,153.9251935000002,153.9251935000002,153.9251935000002,154.20836970000073,155.14169610000044,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,155.1580885000003,156.3895994000004,156.3895994000004,156.3895994000004,156.3895994000004,156.3895994000004,156.3895994000004,156.3895994000004,56,79,32,46,46,70,156.3895994000004,158.15742350000073,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
37,53,59,73,0,24,24,24,,,,,,,,,,,None,158.15742350000073,158.15742350000073,158.15742350000073,158.15742350000073,158.15742350000073,158.15742350000073,r,0.2478240000000369,158.42442700000083,158.42442700000083,158.42442700000083,158.42442700000083,158.42442700000083,158.42442700000083,158.70785480000086,159.70736280000074,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,159.72395040000083,161.02208280000013,161.02208280000013,161.02208280000013,161.02208280000013,161.02208280000013,161.02208280000013,161.02208280000013,59,73,37,53,73,70,161.02208280000013,162.9235232000001,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
46,50,56,84,0,25,25,25,,,,,,,,,,,None,162.9235232000001,162.9235232000001,162.9235232000001,162.9235232000001,162.9235232000001,162.9235232000001,i,0.2342462999995405,163.19546060000084,163.19546060000084,163.19546060000084,163.19546060000084,163.19546060000084,163.19546060000084,163.49018660000002,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,164.95678130000033,166.7212924000005,166.7212924000005,166.7212924000005,166.7212924000005,166.7212924000005,166.7212924000005,166.7212924000005,56,84,46,50,46,70,166.7212924000005,168.3219779000001,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
38,42,66,77,0,26,26,26,,,,,,,,,,,None,168.3219779000001,168.3219779000001,168.3219779000001,168.3219779000001,168.3219779000001,168.3219779000001,f,0.27270749999934196,168.6242114000006,168.6242114000006,168.6242114000006,168.6242114000006,168.6242114000006,168.6242114000006,168.90602600000057,169.90613440000016,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,169.9222520000003,171.2201743000005,171.2201743000005,171.2201743000005,171.2201743000005,171.2201743000005,171.2201743000005,171.2201743000005,66,77,38,42,66,70,171.2201743000005,173.08777650000047,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
35,46,60,69,0,27,27,27,,,,,,,,,,,None,173.08777650000047,173.08777650000047,173.08777650000047,173.08777650000047,173.08777650000047,173.08777650000047,r,0.4972398999998404,173.6072120000008,173.6072120000008,173.6072120000008,173.6072120000008,173.6072120000008,173.6072120000008,173.88846590000048,175.25502210000013,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,175.27147740000055,176.9358355000004,176.9358355000004,176.9358355000004,176.9358355000004,176.9358355000004,176.9358355000004,176.9358355000004,60,69,35,46,69,70,176.9358355000004,178.77065660000062,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
41,52,69,77,0,28,28,28,,,,,,,,,,,None,178.77065660000062,178.77065660000062,178.77065660000062,178.77065660000062,178.77065660000062,178.77065660000062,j,0.2386677000004056,179.03732430000036,179.03732430000036,179.03732430000036,179.03732430000036,179.03732430000036,179.03732430000036,179.32074550000016,180.13726620000034,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,180.1535988000005,181.26868830000058,181.26868830000058,181.26868830000058,181.26868830000058,181.26868830000058,181.26868830000058,181.26868830000058,69,77,41,52,52,70,181.26868830000058,183.01995180000085,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
26,42,74,89,0,29,29,29,,,,,,,,,,,None,183.01995180000085,183.01995180000085,183.01995180000085,183.01995180000085,183.01995180000085,183.01995180000085,r,0.3148823999999877,183.35543380000036,183.35543380000036,183.35543380000036,183.35543380000036,183.35543380000036,183.35543380000036,183.65325070000017,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,184.8864934000003,186.41814820000036,186.41814820000036,186.41814820000036,186.41814820000036,186.41814820000036,186.41814820000036,186.41814820000036,74,89,26,42,89,70,186.41814820000036,188.18555080000078,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
41,46,82,87,0,30,30,30,,,,,,,,,,,None,188.18555080000078,188.18555080000078,188.18555080000078,188.18555080000078,188.18555080000078,188.18555080000078,f,0.2542131000000154,188.46902690000024,188.46902690000024,188.46902690000024,188.46902690000024,188.46902690000024,188.46902690000024,188.7521168000003,190.51907100000062,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,190.53552770000078,192.60002860000077,192.60002860000077,192.60002860000077,192.60002860000077,192.60002860000077,192.60002860000077,192.60002860000077,82,87,41,46,82,70,192.60002860000077,194.56762900000012,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
35,49,75,86,0,31,31,31,,,,,,,,,,,None,194.56762900000012,194.56762900000012,194.56762900000012,194.56762900000012,194.56762900000012,194.56762900000012,r,0.23186189999978524,194.81822450000072,194.81822450000072,194.81822450000072,194.81822450000072,194.81822450000072,194.81822450000072,195.10127020000073,196.35134860000016,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,196.36758720000034,197.91532750000079,197.91532750000079,197.91532750000079,197.91532750000079,197.91532750000079,197.91532750000079,197.91532750000079,75,86,35,49,86,70,197.91532750000079,199.8499270000002,,,,,,,,,,,,３１８,f,１９,2023-05-19_10h14.21.213,RL,2022.2.5,60.12180678065385,
