arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
28,60,81,43,0,31,31,31,,,,,,,,None,209.7656668999698,209.7656668999698,209.7656668999698,209.7656668999698,209.7656668999698,209.7656668999698,r,0.4178661999758333,210.23181729996577,210.23181729996577,210.23181729996577,210.23181729996577,210.23181729996577,210.23181729996577,210.516265100101,211.54915590002201,211.54915590002201,211.54915590002201,211.54915590002201,211.54915590002201,211.54915590002201,211.5325909999665,211.54915590002201,211.54915590002201,211.54915590002201,211.54915590002201,211.54915590002201,211.54915590002201,211.54915590002201,212.86391120008193,212.86391120008193,212.86391120008193,212.86391120008193,212.86391120008193,212.86391120008193,212.86391120008193,28,81,43,60,81,70,212.86391120008193,214.71529329987243,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
23,69,76,42,0,32,32,32,,,,,,,,None,214.71529329987243,214.71529329987243,214.71529329987243,214.71529329987243,214.71529329987243,214.71529329987243,f,0.4219102000351995,215.1659776000306,215.1659776000306,215.1659776000306,215.1659776000306,215.1659776000306,215.1659776000306,215.46507570007816,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,216.69869029987603,218.22972430009395,218.22972430009395,218.22972430009395,218.22972430009395,218.22972430009395,218.22972430009395,218.22972430009395,23,76,42,69,23,70,218.22972430009395,219.9977853000164,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
30,66,85,32,0,33,33,33,,,,,,,,None,219.9977853000164,219.9977853000164,219.9977853000164,219.9977853000164,219.9977853000164,219.9977853000164,r,0.2727135999593884,220.30015260004438,220.30015260004438,220.30015260004438,220.30015260004438,220.30015260004438,220.30015260004438,220.5983873999212,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,222.46383629995398,224.62833179999143,224.62833179999143,224.62833179999143,224.62833179999143,224.62833179999143,224.62833179999143,224.62833179999143,30,85,32,66,85,70,224.62833179999143,226.52981620002538,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
30,68,83,35,0,34,34,34,,,,,,,,None,226.52981620002538,226.52981620002538,226.52981620002538,226.52981620002538,226.52981620002538,226.52981620002538,r,0.32301670010201633,226.88116270001046,226.88116270001046,226.88116270001046,226.88116270001046,226.88116270001046,226.88116270001046,227.17971249995753,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,228.86287549999543,230.84441230003722,230.84441230003722,230.84441230003722,230.84441230003722,230.84441230003722,230.84441230003722,230.84441230003722,30,83,35,68,83,70,230.84441230003722,232.37872430006973,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
34,61,83,43,0,35,35,35,,,,,,,,None,232.37872430006973,232.37872430006973,232.37872430006973,232.37872430006973,232.37872430006973,232.37872430006973,r,0.28520090016536415,232.700337999966,232.700337999966,232.700337999966,232.700337999966,232.700337999966,232.700337999966,232.97852450003847,233.8620986000169,233.8620986000169,233.8620986000169,233.8620986000169,233.8620986000169,233.8620986000169,233.82877109991387,233.8620986000169,233.8620986000169,233.8620986000169,233.8620986000169,233.8620986000169,233.8620986000169,233.8620986000169,235.0269998998847,235.0269998998847,235.0269998998847,235.0269998998847,235.0269998998847,235.0269998998847,235.0269998998847,34,83,43,61,83,70,235.0269998998847,236.6279931999743,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
22,58,88,41,0,36,36,36,,,,,,,,None,236.6279931999743,236.6279931999743,236.6279931999743,236.6279931999743,236.6279931999743,236.6279931999743,r,0.43808559980243444,237.09482340002432,237.09482340002432,237.09482340002432,237.09482340002432,237.09482340002432,237.09482340002432,237.37845310010016,238.3445530999452,238.3445530999452,238.3445530999452,238.3445530999452,238.3445530999452,238.3445530999452,238.32810909999534,238.3445530999452,238.3445530999452,238.3445530999452,238.3445530999452,238.3445530999452,238.3445530999452,238.3445530999452,239.59297959995456,239.59297959995456,239.59297959995456,239.59297959995456,239.59297959995456,239.59297959995456,239.59297959995456,22,88,41,58,88,70,239.59297959995456,241.56073880009353,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
34,58,83,32,0,37,37,37,,,,,,,,None,241.56073880009353,241.56073880009353,241.56073880009353,241.56073880009353,241.56073880009353,241.56073880009353,r,0.3864686000160873,241.97860600007698,241.97860600007698,241.97860600007698,241.97860600007698,241.97860600007698,241.97860600007698,242.2774396999739,243.16036490001716,243.16036490001716,243.16036490001716,243.16036490001716,243.16036490001716,243.16036490001716,243.1438124999404,243.16036490001716,243.16036490001716,243.16036490001716,243.16036490001716,243.16036490001716,243.16036490001716,243.16036490001716,244.32517659990117,244.32517659990117,244.32517659990117,244.32517659990117,244.32517659990117,244.32517659990117,244.32517659990117,34,83,32,58,83,70,244.32517659990117,246.1598467999138,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
37,53,78,42,0,38,38,38,,,,,,,,None,246.1598467999138,246.1598467999138,246.1598467999138,246.1598467999138,246.1598467999138,246.1598467999138,r,0.33411110006272793,246.5330209999811,246.5330209999811,246.5330209999811,246.5330209999811,246.5330209999811,246.5330209999811,246.81009300006554,248.42594949994236,248.42594949994236,248.42594949994236,248.42594949994236,248.42594949994236,248.42594949994236,248.40966810006648,248.42594949994236,248.42594949994236,248.42594949994236,248.42594949994236,248.42594949994236,248.42594949994236,248.42594949994236,250.32399639999494,250.32399639999494,250.32399639999494,250.32399639999494,250.32399639999494,250.32399639999494,250.32399639999494,37,78,42,53,78,70,250.32399639999494,252.20861810003407,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
37,52,83,32,0,39,39,39,,,,,,,,None,252.20861810003407,252.20861810003407,252.20861810003407,252.20861810003407,252.20861810003407,252.20861810003407,r,0.3181634999345988,252.56651100004092,252.56651100004092,252.56651100004092,252.56651100004092,252.56651100004092,252.56651100004092,252.84256509994157,254.47486369987018,254.47486369987018,254.47486369987018,254.47486369987018,254.47486369987018,254.47486369987018,254.45850949990563,254.47486369987018,254.47486369987018,254.47486369987018,254.47486369987018,254.47486369987018,254.47486369987018,254.47486369987018,256.38990089995787,256.38990089995787,256.38990089995787,256.38990089995787,256.38990089995787,256.38990089995787,256.38990089995787,37,83,32,52,83,70,256.38990089995787,258.22418210003525,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
34,58,86,42,0,40,40,40,,,,,,,,None,258.22418210003525,258.22418210003525,258.22418210003525,258.22418210003525,258.22418210003525,258.22418210003525,r,0.32011420000344515,258.57447450002655,258.57447450002655,258.57447450002655,258.57447450002655,258.57447450002655,258.57447450002655,258.87425450002775,260.6241339999251,260.6241339999251,260.6241339999251,260.6241339999251,260.6241339999251,260.6241339999251,260.60746160009876,260.6241339999251,260.6241339999251,260.6241339999251,260.6241339999251,260.6241339999251,260.6241339999251,260.6241339999251,262.6553622998763,262.6553622998763,262.6553622998763,262.6553622998763,262.6553622998763,262.6553622998763,262.6553622998763,34,86,42,58,86,70,262.6553622998763,264.65606869990006,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
32,53,83,42,0,41,41,41,,,,,,,,None,264.65606869990006,264.65606869990006,264.65606869990006,264.65606869990006,264.65606869990006,264.65606869990006,r,0.2591664001811296,264.94003619998693,264.94003619998693,264.94003619998693,264.94003619998693,264.94003619998693,264.94003619998693,265.22335699992254,266.22286990005523,266.22286990005523,266.22286990005523,266.22286990005523,266.22286990005523,266.22286990005523,266.20649580005556,266.22286990005523,266.22286990005523,266.22286990005523,266.22286990005523,266.22286990005523,266.22286990005523,266.22286990005523,267.50452469987795,267.50452469987795,267.50452469987795,267.50452469987795,267.50452469987795,267.50452469987795,267.50452469987795,32,83,42,53,83,70,267.50452469987795,269.1059596000705,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
29,55,79,29,0,42,42,42,,,,,,,,None,269.1059596000705,269.1059596000705,269.1059596000705,269.1059596000705,269.1059596000705,269.1059596000705,i,0.39734569983556867,269.5226863999851,269.5226863999851,269.5226863999851,269.5226863999851,269.5226863999851,269.5226863999851,269.80612659989856,270.8556329999119,270.8556329999119,270.8556329999119,270.8556329999119,270.8556329999119,270.8556329999119,270.8391408000607,270.8556329999119,270.8556329999119,270.8556329999119,270.8556329999119,270.8556329999119,270.8556329999119,270.8556329999119,272.18712179991417,272.18712179991417,272.18712179991417,272.18712179991417,272.18712179991417,272.18712179991417,272.18712179991417,29,79,29,55,29,70,272.18712179991417,273.8049631000031,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
31,53,79,25,0,43,43,43,,,,,,,,None,273.8049631000031,273.8049631000031,273.8049631000031,273.8049631000031,273.8049631000031,273.8049631000031,r,0.3125117998570204,274.13915330008604,274.13915330008604,274.13915330008604,274.13915330008604,274.13915330008604,274.13915330008604,274.4219076000154,275.5547116000671,275.5547116000671,275.5547116000671,275.5547116000671,275.5547116000671,275.5547116000671,275.53851670003496,275.5547116000671,275.5547116000671,275.5547116000671,275.5547116000671,275.5547116000671,275.5547116000671,275.5547116000671,276.9693493999075,276.9693493999075,276.9693493999075,276.9693493999075,276.9693493999075,276.9693493999075,276.9693493999075,31,79,25,53,79,70,276.9693493999075,278.9041019999422,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
32,53,73,33,0,44,44,44,,,,,,,,None,278.9041019999422,278.9041019999422,278.9041019999422,278.9041019999422,278.9041019999422,278.9041019999422,f,0.4046528998296708,279.3383406000212,279.3383406000212,279.3383406000212,279.3383406000212,279.3383406000212,279.3383406000212,279.6207874000538,281.503940399969,281.503940399969,281.503940399969,281.503940399969,281.503940399969,281.503940399969,281.4873029999435,281.503940399969,281.503940399969,281.503940399969,281.503940399969,281.503940399969,281.503940399969,281.503940399969,283.6684737999458,283.6684737999458,283.6684737999458,283.6684737999458,283.6684737999458,283.6684737999458,283.6684737999458,32,73,33,53,32,70,283.6684737999458,285.3692350999918,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
34,53,76,33,0,45,45,45,,,,,,,,None,285.3692350999918,285.3692350999918,285.3692350999918,285.3692350999918,285.3692350999918,285.3692350999918,j,0.35629739984869957,285.75313750002533,285.75313750002533,285.75313750002533,285.75313750002533,285.75313750002533,285.75313750002533,286.03665519994684,287.186025199946,287.186025199946,287.186025199946,287.186025199946,287.186025199946,287.186025199946,287.1691057998687,287.186025199946,287.186025199946,287.186025199946,287.186025199946,287.186025199946,287.186025199946,287.186025199946,288.61717469990253,288.61717469990253,288.61717469990253,288.61717469990253,288.61717469990253,288.61717469990253,288.61717469990253,34,76,33,53,53,70,288.61717469990253,290.2018228000961,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
38,54,77,25,0,46,46,46,,,,,,,,None,290.2018228000961,290.2018228000961,290.2018228000961,290.2018228000961,290.2018228000961,290.2018228000961,r,0.3133014999330044,290.5365176999476,290.5365176999476,290.5365176999476,290.5365176999476,290.5365176999476,290.5365176999476,290.8357943999581,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,291.95194689999335,293.36652139993384,293.36652139993384,293.36652139993384,293.36652139993384,293.36652139993384,293.36652139993384,293.36652139993384,38,77,25,54,77,70,293.36652139993384,295.21758639998734,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
31,57,74,35,0,47,47,47,,,,,,,,None,295.21758639998734,295.21758639998734,295.21758639998734,295.21758639998734,295.21758639998734,295.21758639998734,r,0.34144009998999536,295.58601400000043,295.58601400000043,295.58601400000043,295.58601400000043,295.58601400000043,295.58601400000043,295.86814550007693,297.550873799948,297.550873799948,297.550873799948,297.550873799948,297.550873799948,297.550873799948,297.5343921999447,297.550873799948,297.550873799948,297.550873799948,297.550873799948,297.550873799948,297.550873799948,297.550873799948,299.49919079989195,299.49919079989195,299.49919079989195,299.49919079989195,299.49919079989195,299.49919079989195,299.49919079989195,31,74,35,57,74,70,299.49919079989195,301.1835350000765,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
23,49,73,28,0,48,48,48,,,,,,,,None,301.1835350000765,301.1835350000765,301.1835350000765,301.1835350000765,301.1835350000765,301.1835350000765,r,0.3195851999334991,301.53397009987384,301.53397009987384,301.53397009987384,301.53397009987384,301.53397009987384,301.53397009987384,301.83364100009203,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,303.01643519988284,304.49822569987737,304.49822569987737,304.49822569987737,304.49822569987737,304.49822569987737,304.49822569987737,304.49822569987737,23,73,28,49,73,70,304.49822569987737,306.0654817998875,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
34,45,67,29,0,49,49,49,,,,,,,,None,306.0654817998875,306.0654817998875,306.0654817998875,306.0654817998875,306.0654817998875,306.0654817998875,r,0.4956236998550594,306.58297830005176,306.58297830005176,306.58297830005176,306.58297830005176,306.58297830005176,306.58297830005176,306.86581850005314,308.88207189994864,308.88207189994864,308.88207189994864,308.88207189994864,308.88207189994864,308.88207189994864,308.86562639987096,308.88207189994864,308.88207189994864,308.88207189994864,308.88207189994864,308.88207189994864,308.88207189994864,308.88207189994864,311.1801622000057,311.1801622000057,311.1801622000057,311.1801622000057,311.1801622000057,311.1801622000057,311.1801622000057,34,67,29,45,67,70,311.1801622000057,312.8147138999775,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
30,37,69,32,0,50,50,50,,,,,,,,None,312.8147138999775,312.8147138999775,312.8147138999775,312.8147138999775,312.8147138999775,312.8147138999775,j,0.3270250998903066,313.16495699994266,313.16495699994266,313.16495699994266,313.16495699994266,313.16495699994266,313.16495699994266,313.44825919996947,315.36463840003125,315.36463840003125,315.36463840003125,315.36463840003125,315.36463840003125,315.36463840003125,315.3478514000308,315.36463840003125,315.36463840003125,315.36463840003125,315.36463840003125,315.36463840003125,315.36463840003125,315.36463840003125,317.56222709990107,317.56222709990107,317.56222709990107,317.56222709990107,317.56222709990107,317.56222709990107,317.56222709990107,30,69,32,37,37,70,317.56222709990107,319.1632813999895,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
26,46,74,37,0,51,51,51,,,,,,,,None,319.1632813999895,319.1632813999895,319.1632813999895,319.1632813999895,319.1632813999895,319.1632813999895,r,0.3298929000739008,319.515118899988,319.515118899988,319.515118899988,319.515118899988,319.515118899988,319.515118899988,319.7972748999018,321.146808499936,321.146808499936,321.146808499936,321.146808499936,321.146808499936,321.146808499936,321.1304832000751,321.146808499936,321.146808499936,321.146808499936,321.146808499936,321.146808499936,321.146808499936,321.146808499936,322.77844740008004,322.77844740008004,322.77844740008004,322.77844740008004,322.77844740008004,322.77844740008004,322.77844740008004,26,74,37,46,74,70,322.77844740008004,324.37942099990323,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
22,47,74,31,0,52,52,52,,,,,,,,None,324.37942099990323,324.37942099990323,324.37942099990323,324.37942099990323,324.37942099990323,324.37942099990323,r,0.34492609999142587,324.7472252000589,324.7472252000589,324.7472252000589,324.7472252000589,324.7472252000589,324.7472252000589,325.02997100003995,327.0289849000983,327.0289849000983,327.0289849000983,327.0289849000983,327.0289849000983,327.0289849000983,327.0126495999284,327.0289849000983,327.0289849000983,327.0289849000983,327.0289849000983,327.0289849000983,327.0289849000983,327.0289849000983,329.3105818000622,329.3105818000622,329.3105818000622,329.3105818000622,329.3105818000622,329.3105818000622,329.3105818000622,22,74,31,47,74,70,329.3105818000622,330.9948271000758,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
36,58,77,30,0,53,53,53,,,,,,,,None,330.9948271000758,330.9948271000758,330.9948271000758,330.9948271000758,330.9948271000758,330.9948271000758,r,0.359409999800846,331.37866599997506,331.37866599997506,331.37866599997506,331.37866599997506,331.37866599997506,331.37866599997506,331.6620227000676,333.0447170000989,333.0447170000989,333.0447170000989,333.0447170000989,333.0447170000989,333.0447170000989,333.0284287999384,333.0447170000989,333.0447170000989,333.0447170000989,333.0447170000989,333.0447170000989,333.0447170000989,333.0447170000989,334.7097034000326,334.7097034000326,334.7097034000326,334.7097034000326,334.7097034000326,334.7097034000326,334.7097034000326,36,77,30,58,77,70,334.7097034000326,336.510280800052,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
19,52,75,26,0,54,54,54,,,,,,,,None,336.510280800052,336.510280800052,336.510280800052,336.510280800052,336.510280800052,336.510280800052,r,0.3498738999478519,336.87764200009406,336.87764200009406,336.87764200009406,336.87764200009406,336.87764200009406,336.87764200009406,337.16072460007854,338.6937003999483,338.6937003999483,338.6937003999483,338.6937003999483,338.6937003999483,338.6937003999483,338.6775267999619,338.6937003999483,338.6937003999483,338.6937003999483,338.6937003999483,338.6937003999483,338.6937003999483,338.6937003999483,340.50820180005394,340.50820180005394,340.50820180005394,340.50820180005394,340.50820180005394,340.50820180005394,340.50820180005394,19,75,26,52,75,70,340.50820180005394,342.1259327000007,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
24,58,67,25,0,55,55,55,,,,,,,,None,342.1259327000007,342.1259327000007,342.1259327000007,342.1259327000007,342.1259327000007,342.1259327000007,r,0.2964614999946207,342.4449332000222,342.4449332000222,342.4449332000222,342.4449332000222,342.4449332000222,342.4449332000222,342.7269425999839,344.37624750006944,344.37624750006944,344.37624750006944,344.37624750006944,344.37624750006944,344.37624750006944,344.35934949992225,344.37624750006944,344.37624750006944,344.37624750006944,344.37624750006944,344.37624750006944,344.37624750006944,344.37624750006944,346.30769789987244,346.30769789987244,346.30769789987244,346.30769789987244,346.30769789987244,346.30769789987244,346.30769789987244,24,67,25,58,67,70,346.30769789987244,348.05838100006804,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
29,59,67,27,0,56,56,56,,,,,,,,None,348.05838100006804,348.05838100006804,348.05838100006804,348.05838100006804,348.05838100006804,348.05838100006804,r,0.32021150016225874,348.40985940000974,348.40985940000974,348.40985940000974,348.40985940000974,348.40985940000974,348.40985940000974,348.6919772999827,350.30846560001373,350.30846560001373,350.30846560001373,350.30846560001373,350.30846560001373,350.30846560001373,350.2920681000687,350.30846560001373,350.30846560001373,350.30846560001373,350.30846560001373,350.30846560001373,350.30846560001373,350.30846560001373,352.20611079991795,352.20611079991795,352.20611079991795,352.20611079991795,352.20611079991795,352.20611079991795,352.20611079991795,29,67,27,59,67,70,352.20611079991795,353.9577496999409,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
31,54,71,22,0,57,57,57,,,,,,,,None,353.9577496999409,353.9577496999409,353.9577496999409,353.9577496999409,353.9577496999409,353.9577496999409,i,0.352645399980247,354.35053909989074,354.35053909989074,354.35053909989074,354.35053909989074,354.35053909989074,354.35053909989074,354.6244025998749,355.925309299957,355.925309299957,355.925309299957,355.925309299957,355.925309299957,355.925309299957,355.87410210003145,355.925309299957,355.925309299957,355.925309299957,355.925309299957,355.925309299957,355.925309299957,355.925309299957,357.4720848998986,357.4720848998986,357.4720848998986,357.4720848998986,357.4720848998986,357.4720848998986,357.4720848998986,31,71,22,54,22,70,357.4720848998986,359.47293219994754,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
26,50,65,22,0,58,58,58,,,,,,,,None,359.47293219994754,359.47293219994754,359.47293219994754,359.47293219994754,359.47293219994754,359.47293219994754,i,0.3667633000295609,359.86083310004324,359.86083310004324,359.86083310004324,359.86083310004324,359.86083310004324,359.86083310004324,360.15669329999946,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,361.1569129000418,362.45462989993393,362.45462989993393,362.45462989993393,362.45462989993393,362.45462989993393,362.45462989993393,362.45462989993393,26,65,22,50,22,70,362.45462989993393,364.32250629994087,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
28,58,64,25,0,59,59,59,,,,,,,,None,364.32250629994087,364.32250629994087,364.32250629994087,364.32250629994087,364.32250629994087,364.32250629994087,r,0.2880855000112206,364.64404959999956,364.64404959999956,364.64404959999956,364.64404959999956,364.64404959999956,364.64404959999956,364.9392081000842,366.9220426999964,366.9220426999964,366.9220426999964,366.9220426999964,366.9220426999964,366.9220426999964,366.9055200999137,366.9220426999964,366.9220426999964,366.9220426999964,366.9220426999964,366.9220426999964,366.9220426999964,366.9220426999964,369.1870015999302,369.1870015999302,369.1870015999302,369.1870015999302,369.1870015999302,369.1870015999302,369.1870015999302,28,64,25,58,64,70,369.1870015999302,370.8048570000101,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
17,49,68,22,0,60,60,60,,,,,,,,None,370.8048570000101,370.8048570000101,370.8048570000101,370.8048570000101,370.8048570000101,370.8048570000101,r,0.3050186999607831,371.1383994000498,371.1383994000498,371.1383994000498,371.1383994000498,371.1383994000498,371.1383994000498,371.4213304000441,372.3709712999407,372.3709712999407,372.3709712999407,372.3709712999407,372.3709712999407,372.3709712999407,372.354515499901,372.3709712999407,372.3709712999407,372.3709712999407,372.3709712999407,372.3709712999407,372.3709712999407,372.3709712999407,373.6025900999084,373.6025900999084,373.6025900999084,373.6025900999084,373.6025900999084,373.6025900999084,373.6025900999084,17,68,22,49,68,70,373.6025900999084,375.3870707000606,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
24,46,61,28,0,61,61,61,,,,,,,,None,375.3870707000606,375.3870707000606,375.3870707000606,375.3870707000606,375.3870707000606,375.3870707000606,r,0.9232822998892516,376.3402462999802,376.3402462999802,376.3402462999802,376.3402462999802,376.3402462999802,376.3402462999802,376.62082999991253,377.98674419987947,377.98674419987947,377.98674419987947,377.98674419987947,377.98674419987947,377.98674419987947,377.9700448999647,377.98674419987947,377.98674419987947,377.98674419987947,377.98674419987947,377.98674419987947,377.98674419987947,377.98674419987947,379.61814519995824,379.61814519995824,379.61814519995824,379.61814519995824,379.61814519995824,379.61814519995824,379.61814519995824,24,61,28,46,61,70,379.61814519995824,381.4528755999636,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
43,47,54,36,0,62,62,62,,,,,,,,None,381.4528755999636,381.4528755999636,381.4528755999636,381.4528755999636,381.4528755999636,381.4528755999636,r,0.47112359991297126,381.95460220007226,381.95460220007226,381.95460220007226,381.95460220007226,381.95460220007226,381.95460220007226,382.23636680003256,383.16926899994723,383.16926899994723,383.16926899994723,383.16926899994723,383.16926899994723,383.16926899994723,383.15313109988347,383.16926899994723,383.16926899994723,383.16926899994723,383.16926899994723,383.16926899994723,383.16926899994723,383.16926899994723,384.38420949992724,384.38420949992724,384.38420949992724,384.38420949992724,384.38420949992724,384.38420949992724,384.38420949992724,43,54,36,47,54,70,384.38420949992724,385.9356096999254,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
34,52,66,9,0,63,63,63,,,,,,,,None,385.9356096999254,385.9356096999254,385.9356096999254,385.9356096999254,385.9356096999254,385.9356096999254,j,0.6624352999497205,386.6206781999208,386.6206781999208,386.6206781999208,386.6206781999208,386.6206781999208,386.6206781999208,386.9020475000143,388.08505819994025,388.08505819994025,388.08505819994025,388.08505819994025,388.08505819994025,388.08505819994025,388.068383899983,388.08505819994025,388.08505819994025,388.08505819994025,388.08505819994025,388.08505819994025,388.08505819994025,388.08505819994025,389.55012569995597,389.55012569995597,389.55012569995597,389.55012569995597,389.55012569995597,389.55012569995597,389.55012569995597,34,66,9,52,52,70,389.55012569995597,391.1509406999685,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
