arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
44,44,80,63,0,9,9,9,,,,,,,,None,90.93616270000348,90.93616270000348,90.93616270000348,90.93616270000348,90.93616270000348,90.93616270000348,i,0.30498400001670234,91.27154710001196,91.27154710001196,91.27154710001196,91.27154710001196,91.27154710001196,91.27154710001196,91.5692217000178,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,93.43668510002317,95.60169900002074,95.60169900002074,95.60169900002074,95.60169900002074,95.60169900002074,95.60169900002074,95.60169900002074,44,63,80,44,80,60,95.60169900002074,97.31803039999795,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
45,44,76,67,0,10,10,10,,,,,,,,None,97.31803039999795,97.31803039999795,97.31803039999795,97.31803039999795,97.31803039999795,97.31803039999795,i,0.24207559999194928,97.59816400002455,97.59816400002455,97.59816400002455,97.59816400002455,97.59816400002455,97.59816400002455,97.8845232000167,99.76773630001117,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,99.78499680000823,101.96745290001854,101.96745290001854,101.96745290001854,101.96745290001854,101.96745290001854,101.96745290001854,101.96745290001854,45,67,76,44,76,60,101.96745290001854,103.5342137000116,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
51,40,76,62,0,11,11,11,,,,,,,,None,103.5342137000116,103.5342137000116,103.5342137000116,103.5342137000116,103.5342137000116,103.5342137000116,i,0.3408527999999933,103.91404370000237,103.91404370000237,103.91404370000237,103.91404370000237,103.91404370000237,103.91404370000237,104.20049909999943,105.06658160002553,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,105.08399080001982,106.25001660000999,106.25001660000999,106.25001660000999,106.25001660000999,106.25001660000999,106.25001660000999,106.25001660000999,51,62,76,40,76,60,106.25001660000999,108.09964770000079,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
51,60,83,67,0,12,12,12,,,,,,,,None,108.09964770000079,108.09964770000079,108.09964770000079,108.09964770000079,108.09964770000079,108.09964770000079,r,0.22104519998538308,108.35346680000657,108.35346680000657,108.35346680000657,108.35346680000657,108.35346680000657,108.35346680000657,108.64892050001072,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,110.31489170002169,112.28296229999978,112.28296229999978,112.28296229999978,112.28296229999978,112.28296229999978,112.28296229999978,112.28296229999978,51,67,83,60,67,60,112.28296229999978,114.18166370000108,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
44,62,73,63,0,13,13,13,,,,,,,,None,114.18166370000108,114.18166370000108,114.18166370000108,114.18166370000108,114.18166370000108,114.18166370000108,i,0.27979870000854135,114.48672300000908,114.48672300000908,114.48672300000908,114.48672300000908,114.48672300000908,114.48672300000908,114.78135880001355,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,115.94903240000713,117.41547730000457,117.41547730000457,117.41547730000457,117.41547730000457,117.41547730000457,117.41547730000457,117.41547730000457,44,63,73,62,73,60,117.41547730000457,119.04642080000485,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
43,48,75,50,0,14,14,14,,,,,,,,None,119.04642080000485,119.04642080000485,119.04642080000485,119.04642080000485,119.04642080000485,119.04642080000485,i,0.290444899990689,119.3694961000001,119.3694961000001,119.3694961000001,119.3694961000001,119.3694961000001,119.3694961000001,119.66403980000177,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,120.84496350001427,122.31399419999798,122.31399419999798,122.31399419999798,122.31399419999798,122.31399419999798,122.31399419999798,122.31399419999798,43,50,75,48,75,60,122.31399419999798,123.94601710001007,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
59,66,69,61,0,15,15,15,,,,,,,,None,123.94601710001007,123.94601710001007,123.94601710001007,123.94601710001007,123.94601710001007,123.94601710001007,i,0.21968730000662617,124.20296260001487,124.20296260001487,124.20296260001487,124.20296260001487,124.20296260001487,124.20296260001487,124.49675200000638,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,126.3961193000141,128.57961780001642,128.57961780001642,128.57961780001642,128.57961780001642,128.57961780001642,128.57961780001642,128.57961780001642,59,61,69,66,69,60,128.57961780001642,130.1119237000239,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
52,63,54,54,0,16,16,16,,,,,,,,None,130.1119237000239,130.1119237000239,130.1119237000239,130.1119237000239,130.1119237000239,130.1119237000239,r,0.2476911999983713,130.39263600000413,130.39263600000413,130.39263600000413,130.39263600000413,130.39263600000413,130.39263600000413,130.66264920000685,132.51233360002516,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,132.54582700002356,134.69539850001456,134.69539850001456,134.69539850001456,134.69539850001456,134.69539850001456,134.69539850001456,134.69539850001456,52,54,54,63,54,60,134.69539850001456,136.477849900024,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
54,61,52,53,0,17,17,17,,,,,,,,None,136.477849900024,136.477849900024,136.477849900024,136.477849900024,136.477849900024,136.477849900024,i,0.2892250000149943,136.80012970001553,136.80012970001553,136.80012970001553,136.80012970001553,136.80012970001553,136.80012970001553,137.09490980001283,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,138.0440068000171,139.2941361000121,139.2941361000121,139.2941361000121,139.2941361000121,139.2941361000121,139.2941361000121,139.2941361000121,54,53,52,61,52,60,139.2941361000121,140.92629680002574,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
54,68,58,58,0,18,18,18,,,,,,,,None,140.92629680002574,140.92629680002574,140.92629680002574,140.92629680002574,140.92629680002574,140.92629680002574,f,0.3793344000005163,141.34023070000694,141.34023070000694,141.34023070000694,141.34023070000694,141.34023070000694,141.34023070000694,141.627799400012,143.0608700000157,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,143.0808750000142,144.81049350000103,144.81049350000103,144.81049350000103,144.81049350000103,144.81049350000103,144.81049350000103,144.81049350000103,54,58,58,68,54,60,144.81049350000103,146.5766500000027,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
57,63,62,55,0,19,19,19,,,,,,,,None,146.5766500000027,146.5766500000027,146.5766500000027,146.5766500000027,146.5766500000027,146.5766500000027,j,0.4244726999895647,147.02993010001956,147.02993010001956,147.02993010001956,147.02993010001956,147.02993010001956,147.02993010001956,147.30947360000573,149.1918166000105,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,149.22774010000285,151.40873400002602,151.40873400002602,151.40873400002602,151.40873400002602,151.40873400002602,151.40873400002602,151.40873400002602,57,55,62,63,63,60,151.40873400002602,153.2912852000154,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
66,64,67,52,0,20,20,20,,,,,,,,None,153.2912852000154,153.2912852000154,153.2912852000154,153.2912852000154,153.2912852000154,153.2912852000154,j,0.30403249998926185,153.63265500002308,153.63265500002308,153.63265500002308,153.63265500002308,153.63265500002308,153.63265500002308,153.92498040001374,155.12521050000214,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,155.14436370000476,156.65830100001767,156.65830100001767,156.65830100001767,156.65830100001767,156.65830100001767,156.65830100001767,156.65830100001767,66,52,67,64,64,60,156.65830100001767,158.54069010002422,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
60,59,61,48,0,21,21,21,,,,,,,,None,158.54069010002422,158.54069010002422,158.54069010002422,158.54069010002422,158.54069010002422,158.54069010002422,j,0.3516900000104215,158.937156400003,158.937156400003,158.937156400003,158.937156400003,158.937156400003,158.937156400003,159.2082359000051,161.1745665000053,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,161.21228040001006,163.48994320002384,163.48994320002384,163.48994320002384,163.48994320002384,163.48994320002384,163.48994320002384,163.48994320002384,60,48,61,59,59,60,163.48994320002384,165.18951890000608,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
61,51,67,49,0,22,22,22,,,,,,,,None,165.18951890000608,165.18951890000608,165.18951890000608,165.18951890000608,165.18951890000608,165.18951890000608,i,0.3604563999979291,165.58646849999786,165.58646849999786,165.58646849999786,165.58646849999786,165.58646849999786,165.58646849999786,165.87203690002207,167.47316839999985,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,167.49325030000182,169.4048821000033,169.4048821000033,169.4048821000033,169.4048821000033,169.4048821000033,169.4048821000033,169.4048821000033,61,49,67,51,67,60,169.4048821000033,170.97145750001073,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
67,46,67,51,0,23,23,23,,,,,,,,None,170.97145750001073,170.97145750001073,170.97145750001073,170.97145750001073,170.97145750001073,170.97145750001073,f,0.5930985000159126,171.6017472000094,171.6017472000094,171.6017472000094,171.6017472000094,171.6017472000094,171.6017472000094,171.88775510000414,172.92230600002222,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,172.941504300019,174.27035289999912,174.27035289999912,174.27035289999912,174.27035289999912,174.27035289999912,174.27035289999912,174.27035289999912,67,51,67,46,67,60,174.27035289999912,175.8210196,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
60,60,66,52,0,24,24,24,,,,,,,,None,175.8210196,175.8210196,175.8210196,175.8210196,175.8210196,175.8210196,i,0.33786669999244623,176.19249200000195,176.19249200000195,176.19249200000195,176.19249200000195,176.19249200000195,176.19249200000195,176.48818520002533,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,177.60688110001502,179.02188860002207,179.02188860002207,179.02188860002207,179.02188860002207,179.02188860002207,179.02188860002207,179.02188860002207,60,52,66,60,66,60,179.02188860002207,180.93710900002043,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
64,56,63,51,0,25,25,25,,,,,,,,None,180.93710900002043,180.93710900002043,180.93710900002043,180.93710900002043,180.93710900002043,180.93710900002043,f,0.43761009999434464,181.41658450002433,181.41658450002433,181.41658450002433,181.41658450002433,181.41658450002433,181.41658450002433,181.70336160002626,183.20404000001145,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,183.22268820001045,185.0196533999988,185.0196533999988,185.0196533999988,185.0196533999988,185.0196533999988,185.0196533999988,185.0196533999988,64,51,63,56,64,60,185.0196533999988,186.9865920000011,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
61,58,60,55,0,26,26,26,,,,,,,,None,186.9865920000011,186.9865920000011,186.9865920000011,186.9865920000011,186.9865920000011,186.9865920000011,i,0.38066779999644496,187.3900610000128,187.3900610000128,187.3900610000128,187.3900610000128,187.3900610000128,187.3900610000128,187.66949960001511,189.38612100001774,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,189.40463230002206,191.418247900001,191.418247900001,191.418247900001,191.418247900001,191.418247900001,191.418247900001,191.418247900001,61,55,60,58,60,60,191.418247900001,193.13447930000257,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
69,55,61,54,0,27,27,27,,,,,,,,None,193.13447930000257,193.13447930000257,193.13447930000257,193.13447930000257,193.13447930000257,193.13447930000257,f,0.4980552999768406,193.66452130000107,193.66452130000107,193.66452130000107,193.66452130000107,193.66452130000107,193.66452130000107,193.93400000000838,195.50179510001908,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,195.53439909999724,197.40097090002382,197.40097090002382,197.40097090002382,197.40097090002382,197.40097090002382,197.40097090002382,197.40097090002382,69,54,61,55,69,60,197.40097090002382,199.05080470000394,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
66,61,58,52,0,28,28,28,,,,,,,,None,199.05080470000394,199.05080470000394,199.05080470000394,199.05080470000394,199.05080470000394,199.05080470000394,f,0.3985761999792885,199.47142430001986,199.47142430001986,199.47142430001986,199.47142430001986,199.47142430001986,199.47142430001986,199.75077380001312,200.8340284000151,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,200.85335050002323,202.23374230001355,202.23374230001355,202.23374230001355,202.23374230001355,202.23374230001355,202.23374230001355,202.23374230001355,66,52,58,61,66,60,202.23374230001355,204.2161237000255,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
63,52,58,52,0,29,29,29,,,,,,,,None,204.2161237000255,204.2161237000255,204.2161237000255,204.2161237000255,204.2161237000255,204.2161237000255,f,0.43416249999427237,204.68917040000088,204.68917040000088,204.68917040000088,204.68917040000088,204.68917040000088,204.68917040000088,204.96649220000836,206.88095810002415,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,206.9165791000123,209.1316019000078,209.1316019000078,209.1316019000078,209.1316019000078,209.1316019000078,209.1316019000078,209.1316019000078,63,52,58,52,63,60,209.1316019000078,210.98168960001203,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
61,54,53,51,0,30,30,30,,,,,,,,None,210.98168960001203,210.98168960001203,210.98168960001203,210.98168960001203,210.98168960001203,210.98168960001203,f,0.37290620000567287,211.385443200008,211.385443200008,211.385443200008,211.385443200008,211.385443200008,211.385443200008,211.68060020002304,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,212.68454100002418,213.98048680002103,213.98048680002103,213.98048680002103,213.98048680002103,213.98048680002103,213.98048680002103,213.98048680002103,61,51,53,54,61,60,213.98048680002103,215.9808056000038,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
63,50,56,56,0,31,31,31,,,,,,,,None,215.9808056000038,215.9808056000038,215.9808056000038,215.9808056000038,215.9808056000038,215.9808056000038,i,0.2288752000022214,216.2450775000034,216.2450775000034,216.2450775000034,216.2450775000034,216.2450775000034,216.2450775000034,216.51467309999862,218.28016510000452,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,218.31696760002524,220.38101530002314,220.38101530002314,220.38101530002314,220.38101530002314,220.38101530002314,220.38101530002314,220.38101530002314,63,56,56,50,56,60,220.38101530002314,221.9134972000029,,,,,,,,,,,,３４９,f,1９,2023-05-21_19h35.21.296,RL,2022.2.5,60.83687200602039,
