arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
53,29,70,64,0,9,9,9,,,,,,,,,,,None,90.41408440002124,90.41408440002124,90.41408440002124,90.41408440002124,90.41408440002124,90.41408440002124,j,0.41744290001224726,90.86477030001697,90.86477030001697,90.86477030001697,90.86477030001697,90.86477030001697,90.86477030001697,91.14776240001083,93.06402970000636,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,93.08063110001967,95.29550989999552,95.29550989999552,95.29550989999552,95.29550989999552,95.29550989999552,95.29550989999552,95.29550989999552,53,29,70,64,64,60,95.29550989999552,96.91302290000021,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
55,29,61,62,0,10,10,10,,,,,,,,,,,None,96.91302290000021,96.91302290000021,96.91302290000021,96.91302290000021,96.91302290000021,96.91302290000021,i,0.43436640000436455,97.38661830002093,97.38661830002093,97.38661830002093,97.38661830002093,97.38661830002093,97.38661830002093,97.66312939999625,98.56314350001048,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,98.5965766000154,99.7943959000113,99.7943959000113,99.7943959000113,99.7943959000113,99.7943959000113,99.7943959000113,99.7943959000113,55,29,61,62,61,60,99.7943959000113,101.46214920000057,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
53,29,68,62,0,11,11,11,,,,,,,,,,,None,101.46214920000057,101.46214920000057,101.46214920000057,101.46214920000057,101.46214920000057,101.46214920000057,j,0.6550032999948598,102.14911749999737,102.14911749999737,102.14911749999737,102.14911749999737,102.14911749999737,102.14911749999737,102.44584130001022,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,103.47881920001237,104.81005800000275,104.81005800000275,104.81005800000275,104.81005800000275,104.81005800000275,104.81005800000275,104.81005800000275,53,29,68,62,62,60,104.81005800000275,106.32806180001353,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
52,32,57,67,0,12,12,12,,,,,,,,,,,None,106.32806180001353,106.32806180001353,106.32806180001353,106.32806180001353,106.32806180001353,106.32806180001353,r,0.8124960000277497,107.16171310000937,107.16171310000937,107.16171310000937,107.16171310000937,107.16171310000937,107.16171310000937,107.44515139999567,108.52825480001047,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,108.54437010001857,109.92641300000832,109.92641300000832,109.92641300000832,109.92641300000832,109.92641300000832,109.92641300000832,109.92641300000832,52,32,57,67,32,60,109.92641300000832,111.81032940000296,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
63,34,42,70,0,13,13,13,,,,,,,,,,,None,111.81032940000296,111.81032940000296,111.81032940000296,111.81032940000296,111.81032940000296,111.81032940000296,j,0.4034049999900162,112.24416550001479,112.24416550001479,112.24416550001479,112.24416550001479,112.24416550001479,112.24416550001479,112.52728850001586,114.14403210001183,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,114.16032620001351,116.07489580000401,116.07489580000401,116.07489580000401,116.07489580000401,116.07489580000401,116.07489580000401,116.07489580000401,63,34,42,70,70,60,116.07489580000401,117.7260021000111,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
59,30,45,70,0,14,14,14,,,,,,,,,,,None,117.7260021000111,117.7260021000111,117.7260021000111,117.7260021000111,117.7260021000111,117.7260021000111,j,0.5232880000257865,118.27757299999939,118.27757299999939,118.27757299999939,118.27757299999939,118.27757299999939,118.27757299999939,118.55965860001743,120.35934049999923,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,120.37603119999403,122.47387270000763,122.47387270000763,122.47387270000763,122.47387270000763,122.47387270000763,122.47387270000763,122.47387270000763,59,30,45,70,70,60,122.47387270000763,124.47489000001224,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
51,30,41,69,0,15,15,15,,,,,,,,,,,None,124.47489000001224,124.47489000001224,124.47489000001224,124.47489000001224,124.47489000001224,124.47489000001224,j,0.35648349998518825,124.86096910000197,124.86096910000197,124.86096910000197,124.86096910000197,124.86096910000197,124.86096910000197,125.15857800000231,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,126.74137910001446,128.6228125000198,128.6228125000198,128.6228125000198,128.6228125000198,128.6228125000198,128.6228125000198,128.6228125000198,51,30,41,69,69,60,128.6228125000198,130.44057219999377,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
63,26,41,64,0,16,16,16,,,,,,,,,,,None,130.44057219999377,130.44057219999377,130.44057219999377,130.44057219999377,130.44057219999377,130.44057219999377,j,0.36291320002055727,130.82467480000923,130.82467480000923,130.82467480000923,130.82467480000923,130.82467480000923,130.82467480000923,131.10769580001943,132.12399789999472,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,132.14071989999502,133.45524199999636,133.45524199999636,133.45524199999636,133.45524199999636,133.45524199999636,133.45524199999636,133.45524199999636,63,26,41,64,64,60,133.45524199999636,135.38959390000673,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
58,23,36,62,0,17,17,17,,,,,,,,,,,None,135.38959390000673,135.38959390000673,135.38959390000673,135.38959390000673,135.38959390000673,135.38959390000673,i,0.5234250999928918,135.9403086999955,135.9403086999955,135.9403086999955,135.9403086999955,135.9403086999955,135.9403086999955,136.22325629999978,138.18958390000626,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,138.20611990001635,140.4707577000081,140.4707577000081,140.4707577000081,140.4707577000081,140.4707577000081,140.4707577000081,140.4707577000081,58,23,36,62,36,60,140.4707577000081,142.45510570000624,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
65,25,41,71,0,18,18,18,,,,,,,,,,,None,142.45510570000624,142.45510570000624,142.45510570000624,142.45510570000624,142.45510570000624,142.45510570000624,j,0.26972479998948984,142.75946620001923,142.75946620001923,142.75946620001923,142.75946620001923,142.75946620001923,142.75946620001923,143.03899010000168,144.4050552000117,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,144.4220305000199,146.08621300000232,146.08621300000232,146.08621300000232,146.08621300000232,146.08621300000232,146.08621300000232,146.08621300000232,65,25,41,71,71,60,146.08621300000232,147.88749419999658,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
57,28,38,71,0,19,19,19,,,,,,,,,,,None,147.88749419999658,147.88749419999658,147.88749419999658,147.88749419999658,147.88749419999658,147.88749419999658,j,0.48281270000734366,148.3899857000215,148.3899857000215,148.3899857000215,148.3899857000215,148.3899857000215,148.3899857000215,148.68817599999602,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,150.6212107000174,152.85184099999606,152.85184099999606,152.85184099999606,152.85184099999606,152.85184099999606,152.85184099999606,152.85184099999606,57,28,38,71,71,60,152.85184099999606,154.40325840000878,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
55,29,32,66,0,20,20,20,,,,,,,,,,,None,154.40325840000878,154.40325840000878,154.40325840000878,154.40325840000878,154.40325840000878,154.40325840000878,j,0.494637399999192,154.92037810001057,154.92037810001057,154.92037810001057,154.92037810001057,154.92037810001057,154.92037810001057,155.20340450000367,156.1865373000037,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,156.2033009000006,157.48442740002065,157.48442740002065,157.48442740002065,157.48442740002065,157.48442740002065,157.48442740002065,157.48442740002065,55,29,32,66,66,60,157.48442740002065,159.13559419999365,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
60,11,41,70,0,21,21,21,,,,,,,,,,,None,159.13559419999365,159.13559419999365,159.13559419999365,159.13559419999365,159.13559419999365,159.13559419999365,j,0.5151429000252392,159.66927280000527,159.66927280000527,159.66927280000527,159.66927280000527,159.66927280000527,159.66927280000527,159.96910040001967,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,161.60199439999997,163.53332079999382,163.53332079999382,163.53332079999382,163.53332079999382,163.53332079999382,163.53332079999382,163.53332079999382,60,11,41,70,70,60,163.53332079999382,165.50104870001087,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
52,19,35,72,0,22,22,22,,,,,,,,,,,None,165.50104870001087,165.50104870001087,165.50104870001087,165.50104870001087,165.50104870001087,165.50104870001087,j,0.6035865000158083,166.13565310000558,166.13565310000558,166.13565310000558,166.13565310000558,166.13565310000558,166.13565310000558,166.41795910001383,168.23433350000414,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,168.25145209999755,170.36575739999535,170.36575739999535,170.36575739999535,170.36575739999535,170.36575739999535,170.36575739999535,170.36575739999535,52,19,35,72,72,60,170.36575739999535,172.24978700000793,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
55,19,37,63,0,23,23,23,,,,,,,,,,,None,172.24978700000793,172.24978700000793,172.24978700000793,172.24978700000793,172.24978700000793,172.24978700000793,j,0.3526988999801688,172.6341650999966,172.6341650999966,172.6341650999966,172.6341650999966,172.6341650999966,172.6341650999966,172.91687780001666,173.81647160000284,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,173.8335334000003,175.03121149999788,175.03121149999788,175.03121149999788,175.03121149999788,175.03121149999788,175.03121149999788,175.03121149999788,55,19,37,63,63,60,175.03121149999788,176.58264840001357,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
51,31,34,63,0,24,24,24,,,,,,,,,,,None,176.58264840001357,176.58264840001357,176.58264840001357,176.58264840001357,176.58264840001357,176.58264840001357,j,0.5256255000131205,177.13326880001114,177.13326880001114,177.13326880001114,177.13326880001114,177.13326880001114,177.13326880001114,177.41604780001217,178.2658775000018,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,178.2825421000016,179.4307395000069,179.4307395000069,179.4307395000069,179.4307395000069,179.4307395000069,179.4307395000069,179.4307395000069,51,31,34,63,63,60,179.4307395000069,180.9983610000054,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
59,30,32,65,0,25,25,25,,,,,,,,,,,None,180.9983610000054,180.9983610000054,180.9983610000054,180.9983610000054,180.9983610000054,180.9983610000054,j,0.36949250000179745,181.39895350000006,181.39895350000006,181.39895350000006,181.39895350000006,181.39895350000006,181.39895350000006,181.68203660001745,183.24832030001562,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,183.26483970001573,185.12986099999398,185.12986099999398,185.12986099999398,185.12986099999398,185.12986099999398,185.12986099999398,185.12986099999398,59,30,32,65,65,60,185.12986099999398,186.98070820001885,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
44,16,30,70,0,26,26,26,,,,,,,,,,,None,186.98070820001885,186.98070820001885,186.98070820001885,186.98070820001885,186.98070820001885,186.98070820001885,j,0.4986919999937527,187.4981175000139,187.4981175000139,187.4981175000139,187.4981175000139,187.4981175000139,187.4981175000139,187.7975701999967,189.3807672999974,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,189.3973798000079,191.29520449999836,191.29520449999836,191.29520449999836,191.29520449999836,191.29520449999836,191.29520449999836,191.29520449999836,44,16,30,70,70,60,191.29520449999836,193.1793389999948,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
57,8,32,67,0,27,27,27,,,,,,,,,,,None,193.1793389999948,193.1793389999948,193.1793389999948,193.1793389999948,193.1793389999948,193.1793389999948,j,0.40761739999288693,193.61354170000413,193.61354170000413,193.61354170000413,193.61354170000413,193.61354170000413,193.61354170000413,193.89643590000924,195.4129394000047,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,195.42947240002104,197.24433430001955,197.24433430001955,197.24433430001955,197.24433430001955,197.24433430001955,197.24433430001955,197.24433430001955,57,8,32,67,67,60,197.24433430001955,198.761963500001,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
50,6,33,53,0,28,28,28,,,,,,,,,,,None,198.761963500001,198.761963500001,198.761963500001,198.761963500001,198.761963500001,198.761963500001,j,0.39055759998154826,199.1806964999996,199.1806964999996,199.1806964999996,199.1806964999996,199.1806964999996,199.1806964999996,199.46280969999498,200.67858550001984,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,200.69518750000861,202.21043070001178,202.21043070001178,202.21043070001178,202.21043070001178,202.21043070001178,202.21043070001178,202.21043070001178,50,6,33,53,53,60,202.21043070001178,204.0612902000139,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
50,12,30,57,0,29,29,29,,,,,,,,,,,None,204.0612902000139,204.0612902000139,204.0612902000139,204.0612902000139,204.0612902000139,204.0612902000139,f,0.32336720000603236,204.4128092000028,204.4128092000028,204.4128092000028,204.4128092000028,204.4128092000028,204.4128092000028,204.71132639999269,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,206.6944485999993,208.97539340000367,208.97539340000367,208.97539340000367,208.97539340000367,208.97539340000367,208.97539340000367,208.97539340000367,50,12,30,57,50,60,208.97539340000367,210.70978269999614,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
51,3,29,62,0,30,30,30,,,,,,,,,,,None,210.70978269999614,210.70978269999614,210.70978269999614,210.70978269999614,210.70978269999614,210.70978269999614,r,0.7856116000039037,211.5268805999949,211.5268805999949,211.5268805999949,211.5268805999949,211.5268805999949,211.5268805999949,211.8103362999973,213.44362140001613,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,213.45977620000485,215.39116689999355,215.39116689999355,215.39116689999355,215.39116689999355,215.39116689999355,215.39116689999355,215.39116689999355,51,3,29,62,3,60,215.39116689999355,217.2752376999997,,,,,,,,,,,,,,３３３,f,２３,2023-05-21_10h08.46.307,RL,2022.2.5,60.09474536940874,
