,mean,se_mean,sd,2.50%,25%,50%,75%,97.50%,n_eff,Rhat
beta_1[1],0.083267011,8.30E-05,0.011895059,0.060573086,0.075080913,0.082973267,0.091175303,0.107312334,20561.1811,0.999936573
beta_1[2],0.034993129,8.81E-05,0.011351452,0.013702607,0.027130278,0.034743399,0.042444362,0.058247048,16583.70683,0.999975959
beta_1[3],0.047728407,9.00E-05,0.012266051,0.024573628,0.03937838,0.047236848,0.0557461,0.072907016,18560.15869,0.999990893
beta_1[4],0.094589414,0.000120003,0.016875379,0.063122151,0.083024158,0.093870322,0.105681894,0.129613073,19775.45143,1.00004096
beta_1[5],0.106621186,0.000159611,0.02084215,0.068123812,0.092195793,0.105647812,0.120293108,0.14982953,17051.32423,1.0002468
beta_1[6],0.02454479,0.000121937,0.013435445,0.002254529,0.014327633,0.023464026,0.03364935,0.053043865,12140.43502,1.000105872
beta_1[7],0.134520037,0.000234644,0.03177358,0.07848664,0.112153345,0.132408483,0.154077714,0.204297742,18336.35442,0.999966973
beta_1[8],0.097523688,0.000163182,0.023611445,0.054288401,0.081246425,0.096318976,0.112841477,0.147283947,20936.31555,0.999908073
beta_1[9],0.284264283,0.000607412,0.083457523,0.146530113,0.224900449,0.27530104,0.33313524,0.471209063,18878.36258,1.000002192
beta_1[10],0.064641593,0.000169094,0.021921815,0.02310458,0.049752765,0.063959617,0.078942735,0.110006424,16807.22122,0.999975411
beta_1[11],0.067143701,0.000310578,0.037169483,0.006072885,0.039336178,0.064079932,0.091254881,0.147388647,14322.90728,0.999869963
beta_1[12],0.111745185,0.000233063,0.028557743,0.059400903,0.09211498,0.110655872,0.12999209,0.171184734,15014.17708,1.000047455
beta_1[13],0.010889238,5.59E-05,0.008082715,0.000511859,0.004435507,0.009251548,0.015665155,0.030073734,20874.75643,0.999830337
beta_1[14],0.077155491,0.000138822,0.016886599,0.046009592,0.065332,0.076551932,0.088138518,0.112052568,14796.87251,0.999918214
beta_1[15],0.086005561,8.04E-05,0.011737944,0.063834214,0.077962299,0.085796339,0.093638076,0.109464802,21290.88138,1.000138424
beta_1[16],0.142033748,0.000261635,0.031813599,0.083880669,0.120211945,0.140574798,0.1623804,0.209120894,14785.37963,0.999806026
beta_1[17],0.354307153,0.000896873,0.104258983,0.186862932,0.279873067,0.343286358,0.415661087,0.594779079,13513.4171,1.000045284
beta_1[18],0.119425345,0.00017516,0.023543917,0.075156313,0.103104674,0.118870968,0.135049899,0.166861107,18067.12393,1.000108335
beta_1[19],0.135631878,0.000258784,0.027817835,0.085257314,0.115948869,0.134390763,0.153845759,0.193909823,11555.04037,1.000041985
