,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
phi_a_1[1],-0.018954154089834623,0.0003960856919562418,0.03375110731177694,-0.08795715633647022,-0.04088001529857596,-0.017973083887548563,0.003820701293022846,0.046006395783130316,7261.021835843105,1.0003011478575248
phi_a_1[2],0.005319569642310873,0.00041659984187999137,0.034674611328507826,-0.06731750102700534,-0.017175754430307045,0.006446454921886653,0.029478957825071418,0.06899988066759415,6927.635066651208,1.0000456005849125
phi_a_1[3],-0.17364785300074748,0.0005612976568757963,0.0526798646357762,-0.2865557810959049,-0.20728280710591618,-0.17125177078963422,-0.13702290771585907,-0.07737220231760114,8808.517918872687,0.9999515894225538
phi_a_1[4],-0.1176985794993531,0.0007262073609010012,0.06426532962006833,-0.25776521934533486,-0.15895245799425745,-0.11183939081476192,-0.07129231399157573,-0.010008684134739338,7831.269784366468,1.000203478624381
phi_a_1[5],-0.07530686293022702,0.0005242322102307578,0.04604864355565369,-0.16950280884307367,-0.10594383563841869,-0.07453871544126259,-0.043671147484652215,0.013260671630669109,7715.894490266903,0.9997678201570445
phi_a_0[1],-0.04664662100971908,0.00030430316041811533,0.02503557978749307,-0.09595372340836261,-0.06301106043446358,-0.04656433879737687,-0.02991552258439138,0.002605477394154088,6768.6550416859955,1.0004239090766707
phi_a_0[2],-0.042974934844231705,0.00031671642348525916,0.02529844293491591,-0.09262908019053134,-0.05983608878740809,-0.04249203244285629,-0.025768745797479963,0.005855474569430048,6380.378092540804,1.000740555300202
phi_a_0[3],-0.014637331765785596,0.00026182793791365783,0.022013239916094482,-0.05721075778631197,-0.02955551827838699,-0.014563298405050988,4.466120315528864e-05,0.029169048463957927,7068.641612244487,0.9996503997856773
phi_a_0[4],-0.03736356758876235,0.0002514625036784563,0.020118974564164185,-0.07976104083132582,-0.0499862670156343,-0.03657759682869691,-0.02344100913369019,-0.0006968736816218866,6401.2562456736,1.000214779238796
phi_a_0[5],-0.0034947808448697877,0.00026228645393934393,0.020971695923535403,-0.045096240156182466,-0.017792852536754594,-0.0031789332971938295,0.010511543349866505,0.03719234850627701,6393.157166021488,1.0002606667695009
beta_b[1],0.015712973752606274,0.00010687680652256645,0.009007847865186016,0.0012119806134469184,0.008821289693607504,0.015006769147663412,0.02161251797787596,0.034943332676321895,7103.545199368938,1.0001160688765434
beta_b[2],0.09990307398405308,0.00017235351705849786,0.017682339803941544,0.06657286849953524,0.08768234883145334,0.09919264238763353,0.1119854589451045,0.13597222259971076,10525.413446275732,1.0004300100689223
beta_b[3],0.04064103692007961,0.00012050721699098746,0.011479506189478456,0.019415515946049254,0.03259343831349458,0.040261142288019136,0.04838647185199062,0.06382203173011597,9074.44973317568,1.0001795549259156
beta_b[4],0.061156561843259155,0.00018656868767452265,0.016954659430545627,0.028844240083067012,0.04989232756931963,0.06088937989292553,0.07187838654122318,0.09592266921511516,8258.489625810826,1.0002269488944455
beta_b[5],0.035462377900466295,0.00012896731123323663,0.01154016451754695,0.013300650194818022,0.027569962137606256,0.035292589365687244,0.04310472143996619,0.05841860554461585,8006.905618096893,1.0003371883311691
phi_b[1],-0.288142013837614,0.0012755519580949259,0.10439014590333517,-0.50275374730174,-0.35577319285103326,-0.28565915398165626,-0.21784002791230211,-0.0874371047999502,6697.653898837064,1.0006476089321625
phi_b[2],-0.2201660796958434,0.0016820145971017785,0.13074049083958308,-0.48737837562926745,-0.30608017007844546,-0.21675218074455926,-0.1301299991710944,0.02557094726180955,6041.721489431469,1.0006463425566845
phi_b[3],-0.05132183172052438,0.0012584803297558305,0.10416351941326978,-0.25933525430425874,-0.11886798134297666,-0.04928139968986252,0.017330672790320613,0.14925294382214369,6850.75484626619,0.9996657265095539
phi_b[4],-0.257543664556413,0.0014483464748663152,0.1098920753366982,-0.49900856993089193,-0.3257390232992816,-0.24950987138919983,-0.17865471348933165,-0.0712565692942035,5756.888487550021,1.0003249499659197
phi_b[5],-0.214087246680542,0.0014026896100221863,0.1113179249218446,-0.4401881758856197,-0.2873316910065057,-0.21259730695134488,-0.13650387364212374,-0.0016594139193118664,6298.063627831382,1.000014780339494
persev_b[1],-0.4836319681235358,0.002323659488514523,0.2388472046813861,-0.9641330949524585,-0.6441211600886894,-0.4828012050021089,-0.32350098279673956,-0.022268359797387276,10565.628907124286,1.0001414072551038
persev_b[2],0.1844605436401505,0.003148478952211507,0.3065571889856351,-0.4254208804808306,-0.021067115674904224,0.18926756283513052,0.38944171591619836,0.7888825684978774,9480.285611522906,0.99995312480864
persev_b[3],-0.03519932860571541,0.00238999481962017,0.2548155050755983,-0.5298687768944654,-0.20645669998928512,-0.03657602968557856,0.13468210209191636,0.4638516848252241,11367.312040485744,1.0000190169888798
persev_b[4],0.5878317028276149,0.003499734830335131,0.34816616000671197,-0.10676958904894449,0.3557202608103738,0.5957010719708564,0.8276860854617147,1.25263801758327,9896.983260086,0.9998983330154966
persev_b[5],-0.06608124188032057,0.0021572197926686887,0.23795507431153673,-0.5417459963291126,-0.2216218478769753,-0.06563433022909639,0.09223307295470409,0.39902278575604544,12167.49420821285,0.9998149991870574
lp__,-741.6513795348359,0.07055463366512163,3.7633269014228548,-750.1047276888837,-743.9800696785412,-741.2335691037626,-738.95264776102,-735.4241631945765,2845.0690250159973,1.0016400140853756
