,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
beta_a_0[1],0.0027139757700198643,0.0020691526792154173,0.025505406901045004,-0.012582245917555818,-0.00477683420108835,-0.000697308468227053,0.0034790928594531246,0.040434591446562494,151.9425593659576,1.0212546412621695
beta_a_0[2],0.006324528299452911,0.001768569515036765,0.03451367184164511,-0.010188288660157422,-0.005340962615871512,-0.0026142790705731074,0.00046153030412214775,0.12918887852661523,380.83605821908895,1.005911242923052
beta_a_0[3],0.0037861337026006492,0.00047626942418562936,0.011219855118590435,-0.004998712590093709,-0.00027007750164724243,0.0023053533856150286,0.005057291961567455,0.018918956445922876,554.969473661379,1.0054528393814521
beta_a_0[4],0.022143633599598343,0.0014601077077754764,0.032811041873510007,0.0017073677456236045,0.008287499395847798,0.012209085890466376,0.018606088717401895,0.13591297034671468,504.97543854665463,1.0052060932988853
beta_a_0[5],0.04133600919342284,0.0013765924123689465,0.041718397535772285,0.006814687463490338,0.019460200584601982,0.028577871365855746,0.04087221188479684,0.1672725952484705,918.4266845583123,1.003006669063416
beta_a_0[6],0.09799627973870192,0.0009708046374591133,0.055238270715219945,0.028929169142741747,0.05641988735472116,0.08382538808790388,0.12763353986499915,0.23478066731521882,3237.5498469038275,1.0010670563860653
beta_a_0[7],0.0034021487384405216,8.617814615004542e-05,0.006527387011185996,-0.008787096805346412,-0.0009916734535449227,0.0032265923803365525,0.007679788009225436,0.016494413606922366,5736.99446811139,1.0000902112461785
beta_a_0[8],0.06082860142676489,0.0010553593094190367,0.04417323435188484,0.014721266755180894,0.02931522830983268,0.044537413365961606,0.08156831370210257,0.17850555721322262,1751.9338655914798,1.000224495859448
beta_a_0[9],0.06364733381091023,0.0007739504521357855,0.03943807415603018,0.00633249069387743,0.03618426342901394,0.05981689583081408,0.08479202695490404,0.15318933331280854,2596.6001746671113,1.002084614419344
beta_a_0[10],0.02416254989755944,0.001622207173385393,0.041442068210634724,-0.0018594152451232992,0.004699276510615189,0.009009398561543463,0.016757116390118135,0.15600613467470137,652.6347695345248,1.003503419389204
beta_b[1],0.05769090449130688,0.00018533662503887626,0.013639050185787054,0.03269479497170037,0.04814107069622789,0.05729035211582728,0.06667113110048548,0.08540315218344875,5415.589707807269,0.9998463573320305
beta_b[2],0.0233359956875262,0.00013488867811057488,0.01078472734239381,0.00412259213757369,0.015616451495762977,0.02281573012410293,0.030368300194386508,0.04569070376229949,6392.450037163701,0.9998184947019766
beta_b[3],0.05431181928422062,0.00014933785696611115,0.012761131428366813,0.029799341072921474,0.04566356778242518,0.054088485908330264,0.06260528714720796,0.07994010776355454,7301.944597349669,1.0000048709398015
beta_b[4],0.07340362935381776,0.0002701059533769263,0.017507321353661315,0.03956056235362343,0.06146151358279701,0.07306279503900659,0.08506705777089892,0.10834380026391521,4201.178109098365,1.0001574547551493
beta_b[5],0.11699993159688665,0.0002710414605233787,0.022775973786707863,0.07523047648154249,0.10098042876108568,0.1160052765989335,0.13198062683353012,0.1641039004246927,7061.264033276966,1.0002522823875322
beta_b[6],0.09169420016651739,0.00022289267436866465,0.020081206808167922,0.05409377477243327,0.07790850058807572,0.09123984562145426,0.10468757627740001,0.13215565087725203,8116.859477735079,0.9998296887570101
beta_b[7],0.11827649601475375,0.0003522990123755316,0.02675117720069236,0.0702667598283195,0.09928295118678052,0.11687234753151277,0.13542417739710322,0.17555693580424409,5765.844755746232,0.9998390886806078
beta_b[8],0.1302448386963028,0.0003257861617026898,0.028429535808239294,0.08054609256701982,0.11018819070241419,0.12810570517191378,0.14871165156394314,0.19041568748822882,7615.076513943853,0.9998511297681135
beta_b[9],0.18895394444762695,0.00095496621092426,0.06257768907218245,0.0859027657084148,0.143383118956611,0.18368196147186255,0.22863441724816688,0.326311323036374,4294.009799951723,0.9999550079044875
beta_b[10],0.06538420343500971,0.000260920528201713,0.022167663722693378,0.024280411114689857,0.04979746463957667,0.06464960025983058,0.08011637806489116,0.11115944143373226,7218.1075926900085,0.9997786566188368
phi_b[1],-0.17731988126348097,0.0007195449174149642,0.05201125505282234,-0.2869428316819807,-0.20979748106244206,-0.17499506859010583,-0.14069585298674275,-0.08343403915910803,5224.910402671579,1.0009112943988436
phi_b[2],0.02585258208059105,0.0008621812224191694,0.04939651609450458,-0.0757940769728624,-0.006482983949462571,0.027314615899609464,0.060877964016779126,0.11622650172153137,3282.4303448112632,1.00018566230873
phi_b[3],-0.05246626864258356,0.0009697996396798375,0.06334506834611463,-0.18804475623729264,-0.09324424055493358,-0.05078868007000084,-0.009531478478471533,0.06616499494186846,4266.400104205185,1.000858448049563
phi_b[4],-0.1435440383867302,0.0008510816291586035,0.05272792755968171,-0.25018670284317135,-0.17800977016854186,-0.14257301118886995,-0.10769988910157777,-0.042911050851879136,3838.3004900871933,1.00193761241312
phi_b[5],-0.005777519199465001,0.0007795611436614766,0.05382420599961026,-0.11614465887422536,-0.04120876211689363,-0.005054863473639638,0.030733000072800977,0.09700904287515552,4767.10695353173,0.9997569233842488
phi_b[6],-0.15015819860511367,0.0005766484562468414,0.04825723528189984,-0.24740493030259503,-0.1824054059196906,-0.14868892560229965,-0.11721834072762388,-0.060499045758322476,7003.298000293397,0.9998214115531195
phi_b[7],-0.0383024230337146,0.0006976743579352832,0.05504639054367203,-0.14819027074693497,-0.07486706521791281,-0.03721124840804995,-0.0013643902985248845,0.06788336955667344,6225.1836958746335,0.9998375960259808
phi_b[8],-0.06939532791634412,0.0008027919894125864,0.05782486607243482,-0.18322274393081783,-0.10811952994983756,-0.0695586439766049,-0.030282599500318863,0.04449373488827769,5188.277666413969,1.0003480346952007
phi_b[9],-0.159516585802377,0.0007384361684902994,0.05321860438530578,-0.2662453015807139,-0.1950371707676097,-0.1587142236876088,-0.12258586317677239,-0.05782155566768577,5193.9892000354475,0.9998062232874042
phi_b[10],-0.20862689260752085,0.0006448749645740167,0.04818664858340545,-0.3070200268163741,-0.24005243738688398,-0.20756365761075934,-0.17628836527399566,-0.11766351191039383,5583.44714962686,1.0009822357407867
persev_b[1],-0.40477418225141676,0.004129650855430305,0.28406898232316646,-0.9677974385335333,-0.5957246459048753,-0.4042819352859053,-0.20966706008919322,0.1373691875913514,4731.740947686782,1.000065218693764
persev_b[2],1.1696184889075478,0.003665861638370019,0.24645727400809217,0.6869394553655168,1.0050881413350592,1.168573813231375,1.3372373647472133,1.6538679221373447,4519.924106194273,1.0000191628265964
persev_b[3],-0.917593058841122,0.00341123829512217,0.2713620716364009,-1.457764995640826,-1.100357518781632,-0.9119836841677036,-0.7326716056197191,-0.40169843595518473,6328.112264108991,1.000124171205413
persev_b[4],0.10061224156106141,0.002723669143920577,0.23119100307590754,-0.35193072875565645,-0.05286852010903181,0.09929221868162799,0.2542984407432743,0.5606758504940008,7204.986260504902,1.000451711891896
persev_b[5],0.7675654939299797,0.003549476062067414,0.29106007171292153,0.19810150223104633,0.5726731033408567,0.7641699063999468,0.9592855102268116,1.345035658900572,6724.140212477079,1.000344334307672
persev_b[6],-0.7096244557571656,0.00322053467055402,0.25748330522821017,-1.217531208037164,-0.8855830627609669,-0.7079140684803067,-0.5335965223213899,-0.2136979658080326,6392.079870913334,0.9998193479277179
