Unnamed: 0,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
beta_a[1],-0.0018621182733694,3.338037113181143e-05,0.0031453493845445,-0.0082540175152494,-0.0038371125024472,-0.0017950874267288,0.0002615884673909,0.0040241357950374,8878.82437427641,1.0000775905892287
beta_a[2],-0.0056387846131442,4.397497927029143e-05,0.0035813288359788,-0.0127825697939903,-0.0081058691650932,-0.005551448054468,-0.0029356260472114,0.00069622591112,6632.497765189099,1.0001221496921504
beta_a[3],-0.0015438664792962,3.064722415941119e-05,0.0024524565188207,-0.006442724354069,-0.0031187895032702,-0.001483312394912,9.04455138771489e-05,0.0031252905890419,6403.543185361417,0.9998275419938176
beta_a[4],0.0041120472050957,5.4658154718600125e-05,0.0035823935394625,-0.0021128454301873,0.0018090383552928,0.0039029092809882,0.0061126826097937,0.0118004770078392,4295.726814641285,1.000245506373719
beta_a[5],0.0056085068011724,0.0001827958952458,0.0077751177539782,-0.0079951934456079,0.0012202092288535,0.0047316202781738,0.0088548404609459,0.025484151270403,1809.1770575370056,1.0008317019829909
beta_a[6],0.0240099967170766,9.600843264693518e-05,0.0076161955780699,0.0115549526327836,0.0184153512627683,0.0232725950661742,0.0288155766631139,0.0409152739802434,6292.995426114476,1.0002767620977453
beta_a[7],-0.0060292881558223,0.0001318581255897,0.0063929270802132,-0.0217041540134685,-0.0091321702234931,-0.0052808622812186,-0.0018133580398874,0.0046191884233629,2350.637747319925,1.0015401653271632
beta_a[8],0.0122251472251319,0.0001925794190607,0.0089491810135197,0.0001656667767373,0.0060225158544922,0.0103423421296448,0.0163458811464559,0.0351812187751873,2159.468336854077,1.0008634499572395
beta_a[9],0.008026917824097,0.0003446438659996,0.0138763918578347,-0.0090108254015108,0.0006749375939997,0.0053253458779738,0.0108919153764707,0.047478464139741,1621.108206617287,1.002278037957127
beta_a[10],0.0027000031355513,5.7782346609299866e-05,0.0038667251823947,-0.0041362712694039,0.000241216857227,0.0025385556222676,0.0048110866460737,0.0107321693613562,4478.125529658448,1.0005269912059378
beta_a[1],-0.00178825334091,0.0001290252048677,0.010917769427986,-0.0216600184108964,-0.0088257428168785,-0.0023331988666507,0.0041381735884998,0.0232616186882785,7160.093965195716,1.0007620771433214
beta_a[2],-0.0086211506487236,0.000143588050313,0.007263333989446,-0.0226288502847569,-0.0144274398591949,-0.0072493521953733,-0.0030800499356058,0.0034309728741183,2558.794640616974,1.001083102380193
beta_a[3],-0.0002945714780639,2.2090420432664005e-05,0.0021512605662009,-0.0041563011187671,-0.001707254369463,-0.0004793709486951,0.0008971825296443,0.004471794352368,9483.705727655411,0.9996960645277118
beta_a[4],0.0035534949549288,4.336556670092991e-05,0.0035640998342302,-0.0031891187824822,0.0011641722043608,0.0034852760647299,0.0058556256470884,0.0107177869180877,6754.756049408827,0.9999576111644544
beta_a[5],0.0016565240433116,5.662602551929174e-05,0.0037273270656709,-0.0050581827582242,-0.000721863656039,0.0014175661289054,0.0037109601707004,0.0103156293089793,4332.742160819236,1.000059595760544
beta_a[6],-0.0093922030028156,9.940870183555578e-05,0.0072011650468211,-0.0245373741088394,-0.0139339159914114,-0.0092444250360394,-0.0044799752490714,0.0043294426265613,5247.551684739832,0.999715211076888
beta_a[7],-0.0002112484204452,0.0012640284010025,0.0342467984636733,-0.1042062975457092,-0.0102659468981841,0.0043419787848419,0.0183816016662582,0.0502732623800544,734.0510968380086,1.0056848898129156
beta_a[8],0.0057627956824117,0.0003174251162618,0.0101231619131299,-0.0077879714405749,0.0004206336499952,0.0042717097039469,0.008721149794458,0.0362664700750611,1017.0675347135444,1.00145162494574
beta_a[9],-0.0075256453600617,0.0001604726426983,0.0109645536777089,-0.0325239314521673,-0.0140158552023861,-0.0065646667256201,0.0001440561524375,0.0108974035823338,4668.527340962262,1.0004072230879506
beta_a[10],-0.0005825110772537,9.817333180325414e-05,0.0070408564650773,-0.0141820372522344,-0.005239483629166,-0.0005848008063318,0.003836279431943,0.0136821154760138,5143.561312852592,1.0001375634473562
beta_a[1],0.0034498915810229,3.240154649528885e-05,0.0024289983173292,-6.817433351323288e-06,0.0016317310078273,0.0030351778202538,0.0048641633345597,0.0092048128170699,5619.827039525502,0.9999560869868416
beta_a[2],0.0156098383386512,0.0003555896218651,0.01487573157889,-0.0007060178358658,0.0062350964886769,0.0108971650869344,0.0198343373282171,0.0585485091961602,1750.08245900999,1.0029952759994063
beta_a[3],0.0003183471878579,2.8886455928999064e-05,0.0025772745383105,-0.0042444949180617,-0.0013710758949761,0.000135554226,0.0018178670550574,0.0059315748842417,7960.362464354105,0.999966254374562
beta_a[4],-0.0038612974245643,3.2469207937706384e-05,0.0027868080276658,-0.0097422629065,-0.0056304222159379,-0.0037259476840872,-0.0020047099271999,0.0013389716124109,7366.66154217846,0.9998597395318054
beta_a[5],0.0041618853303854,7.862333459105392e-05,0.0070178354736582,-0.0088776465294145,-0.0007129785081063,0.0040282563701501,0.0087528042477016,0.0183498483194547,7967.158299072337,0.999957123786446
