,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
phi_a_1[1],-0.012266774393690597,0.0004802916977450515,0.048698860656863796,-0.10983574481891417,-0.04348829668908927,-0.011602451382061504,0.0207692460066404,0.08222572643574377,10280.81258789935,0.9996498886304603
phi_a_1[2],-0.10920401933062465,0.0006386247101198701,0.060831396260916694,-0.23844517660867715,-0.148796745501137,-0.10559219508800852,-0.06669370085754431,-0.0007351032340512692,9073.276226618484,0.9997140210811303
phi_a_1[3],-0.02124115502293342,0.0002734096171277321,0.02400761684071179,-0.07217710327665434,-0.03623346606350862,-0.0199699102785359,-0.004848674989820384,0.02274967689439074,7710.286730337752,1.0002294554473272
phi_a_1[4],-0.02470919649100457,0.0003735889019582172,0.03287345525499784,-0.09671643557282131,-0.045760827583126024,-0.021899595786588136,-0.0012551542795129875,0.031947871232326806,7742.884405730562,0.9999812387146519
phi_a_1[5],-0.018780755207895076,0.00039827731486312927,0.033593817572429074,-0.08759881500759742,-0.0401393334603634,-0.018013732547660886,0.004136540458109145,0.04447808790804737,7114.552327945081,0.999966052859436
phi_a_1[6],-0.1134355779141078,0.0005994891713565998,0.05379050298917658,-0.23233509720977452,-0.14679712536799244,-0.10901681120409747,-0.07520021744516853,-0.02131937557311534,8050.975871829532,1.0000296761126422
phi_a_1[7],-0.0702938271558141,0.0003478660314524028,0.031604026231118756,-0.1336076927422334,-0.09131907478477372,-0.06965224430277356,-0.04879428242127652,-0.00964041841353867,8253.930008272266,0.9998900045553134
phi_a_1[8],0.011017232656972905,0.0005492532003895489,0.047212098562989926,-0.0833585970428114,-0.019833624649542518,0.012545556985211228,0.04347681924828983,0.10000522300120118,7388.587450206453,0.9999264752925536
phi_a_1[9],-0.02791688270226412,0.00037481583689340947,0.03220469923133571,-0.09974499707823445,-0.04720706659282335,-0.02406190077522058,-0.00509030756765879,0.025416253895458388,7382.485961655665,1.0005244057206162
phi_a_1[10],-0.05499329143342179,0.00040251864693301956,0.03510999943982151,-0.12992560711629428,-0.07674810817861914,-0.053222157748675517,-0.030609706786259117,0.008236155800587024,7608.335178210951,0.9998444726091673
persev_a[1],-0.021328473734838538,0.0008961439285996753,0.08235862071415427,-0.188358109048668,-0.07518096766531457,-0.019451016572333328,0.03425439850056114,0.13670434438361248,8446.224017015926,0.9999753838437644
persev_a[2],0.1288627960169149,0.001140952082736056,0.0999107749440085,-0.065994396460418,0.06273445058849458,0.1264859722602146,0.19423459746843733,0.3319666517106047,7668.136658842419,1.0001665369184092
persev_a[3],0.15068492334504976,0.0009107241135752329,0.07973129419716918,-0.00588941233868514,0.097203742039599,0.14914622776212497,0.2037453043096675,0.3069898529951126,7664.502246010904,0.9999947217827075
persev_a[4],0.052684184007980174,0.0006946682698487912,0.060919501314936564,-0.06574892581941477,0.011887621736822295,0.05217341342194194,0.09356485306665846,0.17436337061863633,7690.556280559176,0.9998378802614697
