bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,528.9710324001499,528.9710324001499,space,36.985299499705434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
,,,,,,,,,565.9873954001814,565.9873954001814,space,80.68041410017759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
1,0,0,0,0,,,,,,,,,646.6935343001969,None,647.7080248002894,647.7080248002894,647.7080248002894,647.7080248002894,647.7080248002894,647.7080248002894,r,0.9128620000556111,648.6987641002052,648.6987641002052,648.6987641002052,648.6987641002052,648.6987641002052,648.6987641002052,648.9384983000346,648.9384983000346,650.1511840000749,650.1511840000749,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,650.2231044000946,652.727677100338,652.727677100338,652.727677100338,652.727677100338,652.727677100338,69,51,33,47,69,62,5.0,2.326359999831766,655.1135947001167,657.0657209004276,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
1,1,0,1,0,,,,,,,,,,None,657.0657209004276,657.0657209004276,657.0657209004276,657.0657209004276,657.0657209004276,657.0657209004276,i,1.39258289989084,658.47914460022,658.47914460022,658.47914460022,658.47914460022,658.47914460022,658.47914460022,658.777726800181,658.777726800181,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,659.7249714001082,662.2344023003243,662.2344023003243,662.2344023003243,662.2344023003243,662.2344023003243,65,43,40,47,40,62,4.0,2.226515400223434,664.4785804003477,666.4566101999953,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
1,2,0,2,0,,,,,,,,,,None,666.4566101999953,666.4566101999953,666.4566101999953,666.4566101999953,666.4566101999953,666.4566101999953,f,1.1202432001009583,667.6059737000614,667.6059737000614,667.6059737000614,667.6059737000614,667.6059737000614,667.6059737000614,667.9030674002133,667.9030674002133,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,669.6149459001608,672.124012700282,672.124012700282,672.124012700282,672.124012700282,672.124012700282,69,48,30,44,48,53,4.0,2.7581521002575755,674.8995318002999,676.8782031000592,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
1,3,0,3,0,,,,,,,,,,None,676.8782031000592,676.8782031000592,676.8782031000592,676.8782031000592,676.8782031000592,676.8782031000592,r,0.8715825998224318,677.778655400034,677.778655400034,677.778655400034,677.778655400034,677.778655400034,677.778655400034,678.0752001004294,678.0752001004294,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,679.7872174000368,682.2962248004042,682.2962248004042,682.2962248004042,682.2962248004042,682.2962248004042,62,42,29,40,62,59,5.0,2.226019900292158,684.5400719000027,686.0868138000369,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
1,4,0,4,0,,,,,,,,,,None,686.0868138000369,686.0868138000369,686.0868138000369,686.0868138000369,686.0868138000369,686.0868138000369,r,0.6614108998328447,686.7692544003949,686.7692544003949,686.7692544003949,686.7692544003949,686.7692544003949,686.7692544003949,687.0678148004226,687.0678148004226,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,688.5627827001736,691.072305300273,691.072305300273,691.072305300273,691.072305300273,691.072305300273,66,48,28,54,66,46,6.0,2.4425150002352893,693.5322266002186,695.1449244003743,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
1,5,0,5,0,,,,,,,,,,None,695.1449244003743,695.1449244003743,695.1449244003743,695.1449244003743,695.1449244003743,695.1449244003743,r,0.43133450020104647,695.5970470001921,695.5970470001921,695.5970470001921,695.5970470001921,695.5970470001921,695.5970470001921,695.893371200189,695.893371200189,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,697.8377308002673,700.3471748000011,700.3471748000011,700.3471748000011,700.3471748000011,700.3471748000011,72,41,35,53,72,64,6.0,1.2461437997408211,701.6101053999737,703.1232304000296,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
1,6,0,6,0,,,,,,,,,,None,703.1232304000296,703.1232304000296,703.1232304000296,703.1232304000296,703.1232304000296,703.1232304000296,r,0.6242801998741925,703.7721559000202,703.7721559000202,703.7721559000202,703.7721559000202,703.7721559000202,703.7721559000202,704.0713068000041,704.0713068000041,704.985286900308,704.985286900308,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,705.0017957002856,707.5110195004381,707.5110195004381,707.5110195004381,707.5110195004381,707.5110195004381,68,39,39,50,68,66,6.0,1.095208200160414,708.6243356000632,710.2039672001265,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
1,7,0,7,0,,,,,,,,,,None,710.2039672001265,710.2039672001265,710.2039672001265,710.2039672001265,710.2039672001265,710.2039672001265,r,0.572588199749589,710.8029728000984,710.8029728000984,710.8029728000984,710.8029728000984,710.8029728000984,710.8029728000984,711.1016777004115,711.1016777004115,712.7474533002824,712.7474533002824,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,712.764033799991,715.2728267000057,715.2728267000057,715.2728267000057,715.2728267000057,715.2728267000057,74,42,48,55,74,65,6.0,0.913533799815923,716.203930400312,717.8167600003071,,,,,,,,,132,m,24,2022-12-12_15h37.37.782,RL,2022.2.4,60.22685040119507,
