bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,953.7531188998837,953.7531188998837,space,68.53154630004428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
,,,,,,,,,1022.3123178000096,1022.3123178000096,space,70.8119001002051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
1,0,0,0,0,,,,,,,,,1093.1417801999487,None,1094.1571265999228,1094.1571265999228,1094.1571265999228,1094.1571265999228,1094.1571265999228,1094.1571265999228,r,1.102144500007853,1095.3543004998937,1095.3543004998937,1095.3543004998937,1095.3543004998937,1095.3543004998937,1095.3543004998937,1095.5863934999797,1095.5863934999797,1097.4973076998722,1097.4973076998722,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1097.5794961000793,1100.0737077000085,1100.0737077000085,1100.0737077000085,1100.0737077000085,1100.0737077000085,60,60,31,47,60,72,4.0,4.121080700075254,1104.3216305000242,1106.0409991999622,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
1,1,0,1,0,,,,,,,,,,None,1106.0409991999622,1106.0409991999622,1106.0409991999622,1106.0409991999622,1106.0409991999622,1106.0409991999622,i,1.0872874001506716,1107.1550614000298,1107.1550614000298,1107.1550614000298,1107.1550614000298,1107.1550614000298,1107.1550614000298,1107.4539506998844,1107.4539506998844,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1108.8505639000796,1111.3591934998985,1111.3591934998985,1111.3591934998985,1111.3591934998985,1111.3591934998985,52,69,33,46,33,52,3.0,1.5785760001745075,1112.95458530006,1114.634079999989,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
1,2,0,2,0,,,,,,,,,,None,1114.634079999989,1114.634079999989,1114.634079999989,1114.634079999989,1114.634079999989,1114.634079999989,f,0.9090543000493199,1115.5727840999607,1115.5727840999607,1115.5727840999607,1115.5727840999607,1115.5727840999607,1115.5727840999607,1115.8640119000338,1115.8640119000338,1116.8446166000795,1116.8446166000795,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1116.8626562000718,1119.3706177999265,1119.3706177999265,1119.3706177999265,1119.3706177999265,1119.3706177999265,50,60,22,44,60,38,4.0,1.380767700029537,1120.7663880998734,1122.695476199966,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
1,3,0,3,0,,,,,,,,,,None,1122.695476199966,1122.695476199966,1122.695476199966,1122.695476199966,1122.695476199966,1122.695476199966,i,0.9613377000205219,1123.6794169999193,1123.6794169999193,1123.6794169999193,1123.6794169999193,1123.6794169999193,1123.6794169999193,1123.975391899934,1123.975391899934,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1125.2885205999482,1127.7974709998816,1127.7974709998816,1127.7974709998816,1127.7974709998816,1127.7974709998816,49,62,30,47,30,56,3.0,1.0624298001639545,1128.8793601000216,1130.7405465000775,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
1,4,0,4,0,,,,,,,,,,None,1130.7405465000775,1130.7405465000775,1130.7405465000775,1130.7405465000775,1130.7405465000775,1130.7405465000775,j,0.945559199899435,1131.705344100017,1131.705344100017,1131.705344100017,1131.705344100017,1131.705344100017,1131.705344100017,1132.003560299985,1132.003560299985,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1133.2830214998685,1135.7926741000265,1135.7926741000265,1135.7926741000265,1135.7926741000265,1135.7926741000265,39,66,21,35,35,61,3.0,0.6642900998704135,1136.4736055000685,1138.3358231000602,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
1,5,0,5,0,,,,,,,,,,None,1138.3358231000602,1138.3358231000602,1138.3358231000602,1138.3358231000602,1138.3358231000602,1138.3358231000602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,64,24,41,0,**,None,None,1144.3690758000594,1146.1645778999664,1139.8582806000486,1144.3690758000594,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
1,6,0,6,0,,,,,,,,,,None,1146.1645778999664,1146.1645778999664,1146.1645778999664,1146.1645778999664,1146.1645778999664,1146.1645778999664,r,0.930618799990043,1147.1165068000555,1147.1165068000555,1147.1165068000555,1147.1165068000555,1147.1165068000555,1147.1165068000555,1147.4116243999451,1147.4116243999451,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1149.389365100069,1151.8986696999054,1151.8986696999054,1151.8986696999054,1151.8986696999054,1151.8986696999054,45,58,32,42,45,35,3.0,1.7282749000005424,1153.643933000043,1155.4225464998744,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
1,7,0,7,0,,,,,,,,,,None,1155.4225464998744,1155.4225464998744,1155.4225464998744,1155.4225464998744,1155.4225464998744,1155.4225464998744,f,0.7074762999545783,1156.1547093000263,1156.1547093000263,1156.1547093000263,1156.1547093000263,1156.1547093000263,1156.1547093000263,1156.4536603000015,1156.4536603000015,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1157.8661408000626,1160.3769048000686,1160.3769048000686,1160.3769048000686,1160.3769048000686,1160.3769048000686,50,51,31,37,51,56,3.0,1.2625937000848353,1161.6550980000757,1163.4674585999455,,,,,,,,,110,f,24,2022-11-25_17h05.18.125,RL,2022.2.4,60.16058069614163,
