bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,11,0,11,0,,,,,,,,,,None,784.157809200231,784.157809200231,784.157809200231,784.157809200231,784.157809200231,784.157809200231,j,0.5356886000372469,784.7241674000397,784.7241674000397,784.7241674000397,784.7241674000397,784.7241674000397,784.7241674000397,785.0221699001268,785.0221699001268,786.817043799907,786.817043799907,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,786.8340373998508,789.3428830001503,789.3428830001503,789.3428830001503,789.3428830001503,789.3428830001503,59,51,51,35,35,65,2.0,1.212903100065887,790.5729503002949,792.4681350002065,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,12,0,12,0,,,,,,,,,,None,792.4681350002065,792.4681350002065,792.4681350002065,792.4681350002065,792.4681350002065,792.4681350002065,r,0.4104590001516044,792.9025826998986,792.9025826998986,792.9025826998986,792.9025826998986,792.9025826998986,792.9025826998986,793.1998558002524,793.1998558002524,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,794.6962518002838,797.2049996000715,797.2049996000715,797.2049996000715,797.2049996000715,797.2049996000715,50,56,61,39,50,52,4.0,0.9140893998555839,798.1358336000703,800.0474646002986,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,13,0,13,0,,,,,,,,,,None,800.0474646002986,800.0474646002986,800.0474646002986,800.0474646002986,800.0474646002986,800.0474646002986,f,0.5568228997290134,800.6324486001395,800.6324486001395,800.6324486001395,800.6324486001395,800.6324486001395,800.6324486001395,800.9289557002485,800.9289557002485,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,802.1254163002595,804.6345053999685,804.6345053999685,804.6345053999685,804.6345053999685,804.6345053999685,56,46,59,51,46,36,6.0,1.3133831000886858,805.9646986001171,807.5607342999429,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,14,0,14,0,,,,,,,,,,None,807.5607342999429,807.5607342999429,807.5607342999429,807.5607342999429,807.5607342999429,807.5607342999429,i,0.45042579993605614,808.0461721001193,808.0461721001193,808.0461721001193,808.0461721001193,808.0461721001193,808.0461721001193,808.3421626002528,808.3421626002528,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,810.1036276002415,812.6126986001618,812.6126986001618,812.6126986001618,812.6126986001618,812.6126986001618,56,55,49,49,49,39,5.0,0.9958338998258114,813.6269356003031,815.5053773000836,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,15,0,15,0,,,,,,,,,,None,815.5053773000836,815.5053773000836,815.5053773000836,815.5053773000836,815.5053773000836,815.5053773000836,i,0.7000552997924387,816.2411221000366,816.2411221000366,816.2411221000366,816.2411221000366,816.2411221000366,816.2411221000366,816.536362899933,816.536362899933,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,817.9657422001474,820.4749341001734,820.4749341001734,820.4749341001734,820.4749341001734,820.4749341001734,63,50,62,54,62,28,7.0,1.5613695997744799,822.0537287001498,823.782648100052,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,16,0,16,0,,,,,,,,,,None,823.782648100052,823.782648100052,823.782648100052,823.782648100052,823.782648100052,823.782648100052,j,0.7729390999302268,824.5812433999963,824.5812433999963,824.5812433999963,824.5812433999963,824.5812433999963,824.5812433999963,824.8801636998542,824.8801636998542,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,826.1433886000887,828.6524898000062,828.6524898000062,828.6524898000062,828.6524898000062,828.6524898000062,63,57,56,49,49,34,6.0,1.8287432002834976,830.4974496001378,832.1270727002993,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,17,0,17,0,,,,,,,,,,None,832.1270727002993,832.1270727002993,832.1270727002993,832.1270727002993,832.1270727002993,832.1270727002993,j,0.9427358000539243,833.0943193002604,833.0943193002604,833.0943193002604,833.0943193002604,833.0943193002604,833.0943193002604,833.3904360001907,833.3904360001907,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,834.7198735000566,837.2289295000955,837.2289295000955,837.2289295000955,837.2289295000955,837.2289295000955,57,56,62,55,55,61,4.0,2.5927363000810146,839.8388718999922,841.8169702999294,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,18,0,18,0,,,,,,,,,,None,841.8169702999294,841.8169702999294,841.8169702999294,841.8169702999294,841.8169702999294,841.8169702999294,f,0.47102339984849095,842.3212397000752,842.3212397000752,842.3212397000752,842.3212397000752,842.3212397000752,842.3212397000752,842.615438000299,842.615438000299,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,843.529501200188,846.0387997999787,846.0387997999787,846.0387997999787,846.0387997999787,846.0387997999787,56,53,58,55,53,54,5.0,1.112311900127679,847.1686654002406,849.0305849001743,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,19,0,19,0,,,,,,,,,,None,849.0305849001743,849.0305849001743,849.0305849001743,849.0305849001743,849.0305849001743,849.0305849001743,r,0.31897699972614646,849.3802423002198,849.3802423002198,849.3802423002198,849.3802423002198,849.3802423002198,849.3802423002198,849.6790547999553,849.6790547999553,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,850.8928177999333,853.4015195001848,853.4015195001848,853.4015195001848,853.4015195001848,853.4015195001848,56,67,61,54,56,57,5.0,1.4452484999783337,854.864456300158,856.4270191001706,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,20,0,20,0,,,,,,,,,,None,856.4270191001706,856.4270191001706,856.4270191001706,856.4270191001706,856.4270191001706,856.4270191001706,j,0.7386874002404511,857.1947254003026,857.1947254003026,857.1947254003026,857.1947254003026,857.1947254003026,857.1947254003026,857.4915550998412,857.4915550998412,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,858.6049815001898,861.1139591000974,861.1139591000974,861.1139591000974,861.1139591000974,861.1139591000974,57,60,62,58,58,61,5.0,1.2610042002052069,862.3937913002446,864.0066762999631,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,21,0,21,0,,,,,,,,,,None,864.0066762999631,864.0066762999631,864.0066762999631,864.0066762999631,864.0066762999631,864.0066762999631,j,0.7390844002366066,864.7735461001284,864.7735461001284,864.7735461001284,864.7735461001284,864.7735461001284,864.7735461001284,865.0706388000399,865.0706388000399,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,866.366858500056,868.8764363001101,868.8764363001101,868.8764363001101,868.8764363001101,868.8764363001101,58,68,67,65,65,24,7.0,1.378650200087577,870.2723145000637,872.0349210998975,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,22,0,22,0,,,,,,,,,,None,872.0349210998975,872.0349210998975,872.0349210998975,872.0349210998975,872.0349210998975,872.0349210998975,f,0.4412581999786198,872.5014001000673,872.5014001000673,872.5014001000673,872.5014001000673,872.5014001000673,872.5014001000673,872.7992544998415,872.7992544998415,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,874.7938401000574,877.3030992001295,877.3030992001295,877.3030992001295,877.3030992001295,877.3030992001295,63,68,63,61,68,64,5.0,1.2451451998203993,878.566479800269,880.4946396001615,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,23,0,23,0,,,,,,,,,,None,880.4946396001615,880.4946396001615,880.4946396001615,880.4946396001615,880.4946396001615,880.4946396001615,r,0.28092689998447895,880.7950650001876,880.7950650001876,880.7950650001876,880.7950650001876,880.7950650001876,880.7950650001876,881.0935982000083,881.0935982000083,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,882.0738524002954,884.5831361999735,884.5831361999735,884.5831361999735,884.5831361999735,884.5831361999735,54,73,65,57,54,61,4.0,2.2424874999560416,886.8435577000491,888.8223697002977,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,24,0,24,0,,,,,,,,,,None,888.8223697002977,888.8223697002977,888.8223697002977,888.8223697002977,888.8223697002977,888.8223697002977,j,0.6966663002967834,889.5373396999203,889.5373396999203,889.5373396999203,889.5373396999203,889.5373396999203,889.5373396999203,889.8362801000476,889.8362801000476,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,890.7507958002388,893.2595902001485,893.2595902001485,893.2595902001485,893.2595902001485,893.2595902001485,51,64,66,54,54,59,5.0,1.7117830999195576,894.9880492999218,896.9497714000754,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,25,0,25,0,,,,,,,,,,None,896.9497714000754,896.9497714000754,896.9497714000754,896.9497714000754,896.9497714000754,896.9497714000754,f,0.30932060023769736,897.2850433001295,897.2850433001295,897.2850433001295,897.2850433001295,897.2850433001295,897.2850433001295,897.5817869002931,897.5817869002931,899.0278986999765,899.0278986999765,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,899.0445003001951,901.5535836000927,901.5535836000927,901.5535836000927,901.5535836000927,901.5535836000927,53,68,63,62,68,59,6.0,1.6948032998479903,903.2652718001045,904.8616875000298,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,26,0,26,0,,,,,,,,,,None,904.8616875000298,904.8616875000298,904.8616875000298,904.8616875000298,904.8616875000298,904.8616875000298,r,0.24264860013499856,905.128160700202,905.128160700202,905.128160700202,905.128160700202,905.128160700202,905.128160700202,905.4274162999354,905.4274162999354,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,906.6901020999067,909.1994404001161,909.1994404001161,909.1994404001161,909.1994404001161,909.1994404001161,51,66,66,62,51,62,3.0,1.1134319002740085,910.3295464999974,912.025381800253,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,27,0,27,0,,,,,,,,,,None,912.025381800253,912.025381800253,912.025381800253,912.025381800253,912.025381800253,912.025381800253,f,0.554568300023675,912.6094601000659,912.6094601000659,912.6094601000659,912.6094601000659,912.6094601000659,912.6094601000659,912.9065399002284,912.9065399002284,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,914.4695418002084,916.9782111002132,916.9782111002132,916.9782111002132,916.9782111002132,916.9782111002132,42,59,56,64,59,66,4.0,1.3116171997971833,918.3081151000224,920.2862621000968,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,28,0,28,0,,,,,,,,,,None,920.2862621000968,920.2862621000968,920.2862621000968,920.2862621000968,920.2862621000968,920.2862621000968,i,0.5431621996685863,920.8538771001622,920.8538771001622,920.8538771001622,920.8538771001622,920.8538771001622,920.8538771001622,921.1510755000636,921.1510755000636,922.9957742001861,922.9957742001861,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,923.0121706998907,925.5213108998723,925.5213108998723,925.5213108998723,925.5213108998723,925.5213108998723,53,62,58,54,58,43,5.0,1.9938950003124774,927.5323983002454,929.4780768998899,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,29,0,29,0,,,,,,,,,,None,929.4780768998899,929.4780768998899,929.4780768998899,929.4780768998899,929.4780768998899,929.4780768998899,r,0.2750878999941051,929.7808650000952,929.7808650000952,929.7808650000952,929.7808650000952,929.7808650000952,929.7808650000952,930.0767435999587,930.0767435999587,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,931.2731026001275,933.7827444998547,933.7827444998547,933.7827444998547,933.7827444998547,933.7827444998547,49,64,57,61,49,27,7.0,2.441878399811685,936.242057800293,938.0710227000527,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
1,30,0,30,0,,,,,,,,,,None,938.0710227000527,938.0710227000527,938.0710227000527,938.0710227000527,938.0710227000527,938.0710227000527,f,0.5903076999820769,938.6877292999998,938.6877292999998,938.6877292999998,938.6877292999998,938.6877292999998,938.6877292999998,938.9854317000136,938.9854317000136,939.916201800108,939.916201800108,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,939.9332584999502,942.4423103998415,942.4423103998415,942.4423103998415,942.4423103998415,942.4423103998415,46,64,51,57,64,27,7.0,1.0624568001367152,943.5227059000172,945.301328800153,,,,,,,,,136,f,1,2022-12-12_17h37.59.843,RL,2022.2.4,60.1631503145719,
